,country,year,d_sb,preds,preds_proba
166,Paraguay,2022,0,0,0.23039020665643173
167,Paraguay,2023,0,0,0.2492702186414456
168,Chile,2017,0,0,0.00886158734406486
169,Chile,2018,0,0,0.010114657664452444
170,Chile,2019,0,0,0.015252743727394007
171,Chile,2020,0,0,0.012041439938055534
172,Chile,2021,0,0,0.012041439938055534
173,Chile,2022,0,0,0.04533620876754887
174,Chile,2023,0,0,0.13810655144274675
175,Argentina,2017,0,0,0.008561787042144605
176,Argentina,2018,0,0,0.009182183603999782
177,Argentina,2019,0,0,0.009182183603999782
178,Argentina,2020,0,0,0.008561787042144605
179,Argentina,2021,0,0,0.008561787042144605
180,Argentina,2022,0,0,0.055067593424352135
181,Argentina,2023,0,0,0.13666423655651996
182,Uruguay,2017,0,0,0.006635856901732448
183,Uruguay,2018,0,0,0.006635856901732448
184,Uruguay,2019,0,0,0.007702621436705074
185,Uruguay,2020,0,0,0.008317839636346755
186,Uruguay,2021,0,0,0.007996709257412908
187,Uruguay,2022,0,0,0.09838952324849451
188,Uruguay,2023,0,0,0.10157443042925879
189,United Kingdom,2017,0,0,0.04835785545168131
190,United Kingdom,2018,0,0,0.05130289740336668
191,United Kingdom,2019,1,0,0.05310240415331076
192,United Kingdom,2020,0,0,0.02987851459698056
193,United Kingdom,2021,0,0,0.017998722835581266
194,United Kingdom,2022,0,0,0.12120143602888164
195,United Kingdom,2023,0,0,0.11406747184871714
196,Ireland,2017,0,0,0.0100477358231263
197,Ireland,2018,0,0,0.007539384871047203
198,Ireland,2019,0,0,0.007539384871047203
199,Ireland,2020,0,0,0.007539384871047203
200,Ireland,2021,0,0,0.00946616714465029
201,Ireland,2022,0,0,0.1358555062673385
202,Ireland,2023,0,0,0.12904081912738663
203,Netherlands,2017,0,0,0.012766329129914942
204,Netherlands,2018,0,0,0.03633180813410736
205,Netherlands,2019,0,0,0.023121929976777554
206,Netherlands,2020,0,0,0.022884471751099814
207,Netherlands,2021,0,0,0.02275961661948617
208,Netherlands,2022,0,0,0.05400294549517574
209,Netherlands,2023,0,0,0.058944799741796075
210,Belgium,2017,0,0,0.061984690634139035
211,Belgium,2018,1,0,0.11975002614494387
212,Belgium,2019,0,0,0.12626055021502383
213,Belgium,2020,0,0,0.036997631442404644
214,Belgium,2021,0,0,0.037636398243033074
215,Belgium,2022,0,0,0.1104737975477163
