,country,year,d_osv,preds,preds_proba
116,Venezuela,2021,1,1,0.647735017235861
117,Venezuela,2022,1,1,0.6074586178907105
118,Venezuela,2023,1,1,0.5982536290906844
119,Guyana,2017,0,0,0.0183197597848757
120,Guyana,2018,0,0,0.016153385097722215
121,Guyana,2019,0,0,0.01866670333719528
122,Guyana,2020,0,0,0.014214224071296074
123,Guyana,2021,0,0,0.013141342779319415
124,Guyana,2022,0,0,0.03638772737436719
125,Guyana,2023,0,0,0.06114279564953104
126,Suriname,2017,0,0,0.030419642398286907
127,Suriname,2018,0,0,0.007497051354810517
128,Suriname,2019,0,0,0.007064270618252884
129,Suriname,2020,0,0,0.04002899284772393
130,Suriname,2021,0,0,0.041454120776802265
131,Suriname,2022,0,0,0.04151487694876405
132,Suriname,2023,0,0,0.042940004877842386
133,Ecuador,2017,0,0,0.015743989922573136
134,Ecuador,2018,0,0,0.01572920556726236
135,Ecuador,2019,0,0,0.02492063059334874
136,Ecuador,2020,0,0,0.0431131049534361
137,Ecuador,2021,0,0,0.027033526203938205
138,Ecuador,2022,1,0,0.1294380802699941
139,Ecuador,2023,0,0,0.030674395352554985
140,Peru,2017,0,0,0.2148851167849957
141,Peru,2018,0,0,0.203202957869967
142,Peru,2019,1,0,0.17342235451118337
143,Peru,2020,1,0,0.19858786516229646
144,Peru,2021,0,0,0.09560103534353827
145,Peru,2022,1,0,0.21049206048692523
146,Peru,2023,0,0,0.219105938596864
147,Brazil,2017,1,0,0.46967705696034645
148,Brazil,2018,1,0,0.40542978573264776
149,Brazil,2019,1,1,0.5745920749808244
150,Brazil,2020,1,0,0.35996837797877945
151,Brazil,2021,1,0,0.3334405187831553
152,Brazil,2022,1,0,0.35969357741118474
153,Brazil,2023,1,1,0.5080738376799397
154,Bolivia,2017,0,0,0.030891729510627693
155,Bolivia,2018,0,0,0.03080637886777326
156,Bolivia,2019,0,0,0.15395029540138655
157,Bolivia,2020,0,0,0.07239968597400342
158,Bolivia,2021,0,0,0.0436780663412559
159,Bolivia,2022,0,0,0.059837687233279466
160,Bolivia,2023,0,0,0.050120251552770154
161,Paraguay,2017,0,0,0.015448007173640794
162,Paraguay,2018,1,0,0.02555435140837882
163,Paraguay,2019,0,0,0.01703999799489275
164,Paraguay,2020,1,0,0.04061444374845941
165,Paraguay,2021,1,0,0.06658548601929445
166,Paraguay,2022,0,0,0.06292285148959227
167,Paraguay,2023,0,0,0.032992444779901764
168,Chile,2017,0,0,0.0032069712161837526
169,Chile,2018,0,0,0.003299579023208715
170,Chile,2019,0,0,0.23172974583951594
171,Chile,2020,0,0,0.23745730947722946
172,Chile,2021,0,0,0.024938962359650364
173,Chile,2022,0,0,0.018519853611024494
174,Chile,2023,0,0,0.019899739378064135
175,Argentina,2017,0,0,0.08769169069754894
176,Argentina,2018,0,0,0.03398204793116187
177,Argentina,2019,0,0,0.1854182951012891
178,Argentina,2020,0,0,0.07440429320900077
179,Argentina,2021,0,0,0.037603367988513346
180,Argentina,2022,0,0,0.295297527344409
181,Argentina,2023,0,0,0.11103003610708659
182,Uruguay,2017,0,0,0.0026813830630774524
183,Uruguay,2018,0,0,0.0031101458697531366
184,Uruguay,2019,0,0,0.0031739520016128677
185,Uruguay,2020,0,0,0.0031101458697531366
186,Uruguay,2021,0,0,0.0031101458697531366
187,Uruguay,2022,0,0,0.0026813830630774524
188,Uruguay,2023,0,0,0.0031101458697531366
189,United Kingdom,2017,0,0,0.03966382618845939
190,United Kingdom,2018,0,0,0.1371665947502086
191,United Kingdom,2019,1,0,0.05691509870403136
192,United Kingdom,2020,0,0,0.07830914613460273
193,United Kingdom,2021,0,0,0.11028486300472634
194,United Kingdom,2022,0,0,0.12334967360172737
195,United Kingdom,2023,0,0,0.12881013988586076
196,Ireland,2017,0,0,0.00416333882294887
197,Ireland,2018,0,0,0.0026874286741618196
198,Ireland,2019,0,0,0.004154546609333249
199,Ireland,2020,0,0,0.0026832910892841803
200,Ireland,2021,0,0,0.0026832910892841803
201,Ireland,2022,0,0,0.002695178162092501
202,Ireland,2023,0,0,0.0027465244296513117
203,Netherlands,2017,0,0,0.14503600101285394
204,Netherlands,2018,0,0,0.16967608911914567
205,Netherlands,2019,0,0,0.08709779640041534
206,Netherlands,2020,0,0,0.0881040266863829
207,Netherlands,2021,0,0,0.08907897520180219
208,Netherlands,2022,0,0,0.10169327397880523
209,Netherlands,2023,0,0,0.10176427645254983
210,Belgium,2017,0,0,0.29816854672680104
211,Belgium,2018,1,0,0.2878739197032002
212,Belgium,2019,0,0,0.29684815785001795
213,Belgium,2020,0,0,0.28477496502475863
214,Belgium,2021,0,0,0.314684830997537
215,Belgium,2022,0,0,0.314684830997537
216,Belgium,2023,1,0,0.32216158341803974
217,Luxembourg,2017,0,0,0.0026874286741618196
218,Luxembourg,2018,0,0,0.0027860686886482496
219,Luxembourg,2019,0,0,0.008195414723492622
220,Luxembourg,2020,0,0,0.12258762056530816
