,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0,0.014832558970341074,1.497362386189873e-05,0.005965613012222191,-3.666205369796807e-05,-0.0027899928601256667,5.5166624200273724e-05,-0.000776170239434275,5.913482300276898e-05,0.013428952053601229,-7.153756327162099e-05,-0.008103474965273003,-7.038916154172426e-05,-0.004243597337733511,-1.5271956066639065e-05,-0.00548869293681243,-4.5722633785268e-05,-0.001147383506551887,2.148454013057965e-05,8.047995306528252e-05,0.001128266657047496,0.0015430088240490707,0.00279974106700942,-0.0013157873624683142,-5.061652876281931e-05,0.08558270635317936,9.472461645281101e-05,-0.0021890536123219603,0.002344190042055136,0.025400088190783772,0.00017328797153298378,-0.009561754970496685,0.0004898897302026173,-0.0029591016283866257,0.0004486170051205008,0.005818280233415466,0.00011262582519169293,0.019729733413481765,0.000815832438583471,-0.010454778119096416,0.004040172087665701,-0.0014296798099730195,-0.004725251697189977,0.0,-0.006590668140393684,0.015907547988211593,0.0016161635146976431,0.012155129527231667,0.0009097094926246578,0.0011288066619454284,0.00022524889761292127,-0.014337922285116367,0.00023233815376320604,-0.009577931999443711,-0.00024378143011181272,0.01656443356235346,-0.0005058780731113827,-0.030911816891833553,0.00020089280123364347,-0.016999808453520445,-0.0004150418662627465,-0.0008187036471509355,-0.00033296424162382625,0.00223580960285176,-7.1734177209513e-05,-0.003271022339082706,-9.588208618278286e-05,-0.01352189101920498,-8.806844814882168e-05,-0.01505052546324003,-0.00010386813093655805,-0.008968310690954296,-4.564357117314883e-05
1,0.018264784608999805,8.057566102331566e-06,0.006830149333626655,-1.1261060592813196e-05,-0.0025031499195574667,4.873270356640665e-05,-0.00015801458994491637,0.00011727444085442488,0.014192922088406114,-4.516125603774459e-05,-0.007608682871475062,-2.5504366984890456e-05,-0.0022016069721360544,-1.5565582716439264e-05,-0.004571093667042733,-0.00011239414415059487,-0.0006213579370858311,8.384719925077374e-05,0.0001077171363205534,-0.0005097279483379719,0.002578213452493145,-0.001390754854524318,-0.0010070181870085676,-9.049350475387042e-05,0.09331771334969635,6.589709132267589e-05,-0.0011226346954448263,0.0017709759401951673,0.025930434489002046,0.00010757044295782377,-0.008082856944990936,0.0005881377167171252,0.0003130585078768266,0.0006485731068936183,0.007990602956579006,0.000195122931540619,0.021700216462359333,0.0005369727889434671,-0.011751442124742707,0.010669416324293692,-0.001483003277597919,-0.0053631693829349104,0.0,-0.00756809072855731,0.02071137440313582,0.0009747362474654185,0.012875365979514775,0.0008176748142864716,0.0024740140948097066,0.00022228176618650517,-0.019048724514949097,0.00013756278137376675,-0.007187394867680388,-0.0001870385808504601,0.01340120963820294,-0.0007097881172230545,0.00046595782616593566,-0.00022352043561831096,0.03971353688388197,-2.195002023993508e-05,-0.002014448170034636,-0.00026070791364762744,-0.0052307010651357465,-3.576261201439291e-05,-0.002109919302845828,-7.853014895517908e-05,-0.013137470156396599,-5.4533184801565274e-05,-0.013479615628166299,-8.228023641396977e-05,-0.01149778760989074,-2.7722130507987094e-05
2,0.016820401846657434,1.4595528908116978e-05,0.0072606009840374755,-8.433372714267251e-06,-0.002286484113273775,5.303770911546961e-05,-0.0016439481077526858,0.0001419037186680963,0.010926388984080453,-3.6851505369564424e-05,-0.007563944687040252,-2.5191379773948458e-05,-0.003130164538025919,-1.8376842571944857e-05,-0.004954033697604543,-6.0917036077399036e-05,-0.0006670166718410417,2.2490989705880492e-05,-2.4432163252069116e-05,-0.0008260572354026122,0.0027692294343384404,-0.0011110250274369352,-0.004806452618740663,-5.442862910413243e-05,0.09090676015818394,-1.025619041719439e-05,-0.0003327484889086362,0.001963177901059314,0.023678668442778154,7.168109811800819e-05,-0.005536556603290448,0.0006509861978270407,0.022395857388404477,0.0006305273629781942,0.007444550881493798,0.00017103895935570814,0.02192867239402332,0.0004986221041213737,-0.011718511652555086,0.015843324421044448,-0.0003903365408455711,-0.0016140862641524346,0.0,-0.007604458840455217,0.02072144997108029,0.001041983701878911,0.011842668139093241,0.0012249864426847213,0.0032337993515781796,0.00023849385347924994,-0.016779434349492743,0.00015910824733170086,-0.007105649690471954,0.0008689605977926619,0.012405867297267854,0.0015101148866337333,0.00015932971301184465,0.0005201570001157234,0.03863492660805318,0.0002836942872695068,-0.0016569375180029236,-0.0002492108444922959,-0.001943520631108725,-3.0019779186591224e-05,-0.002180927283978776,-5.969807896934363e-05,-0.012707163798223184,-4.7051333807157284e-05,-0.012445019553626778,-7.254191268054866e-05,-0.012059003070545412,-4.794018994570629e-05
3,0.019066829292976144,6.7908894903177876e-06,0.007042443719117615,-1.3291318559221521e-05,-0.002475533269320954,1.9058365949341318e-05,0.0012160775303500426,8.847771960222762e-05,0.014276466623087935,-4.9315822745861496e-05,-0.006503996095085734,-2.5363765071843566e-05,-0.0023927188591402406,-1.4110502637702768e-05,-0.0037299203698400707,-9.140290620328756e-05,0.0008011939859523385,2.060361555882862e-05,7.896244774641437e-05,0.002201129617208207,0.0010784886930825608,0.002975894365258447,-0.0005332096184312509,-0.00011781234149161004,0.08871959517345228,4.209337161359991e-05,0.0010749349813658404,0.0019017382250112677,0.020638491194933873,0.00013034455939093457,0.00306672688777155,0.0006701246975306559,0.03591762123052262,0.0006151126342054695,0.008109357080675984,0.00013192082807859368,0.006444644588123888,8.20108952002138e-05,-0.012858387164838543,-0.0031215152187571626,-0.003636820080010172,-0.0028911986397134265,0.0,-0.011123734601368687,0.016558380456066238,0.00011146204873490976,-0.0024889738333011154,-0.00014392192058535136,0.002702437359646931,0.0007335617789785104,-0.014714422390162851,0.0005943028312565316,-0.007753327086042362,0.0013724559613676804,0.013354054359934307,0.0012452519315614137,-0.004054507217235996,-0.00027112474534924275,0.03537073841616578,4.082964374882333e-05,-0.0024533528900921057,-0.0002825646246643749,-5.405279349801776e-05,-5.283481500577561e-05,-0.0029546323442397305,-8.357145857135247e-05,-0.01419899463277138,-6.84061862229876e-05,-0.014262430783070146,-9.453531248736713e-05,-0.013223698823974244,-3.7699209195857366e-05
4,0.018815028646474094,-5.159674256739693e-07,0.007671289564529669,-8.982772432504388e-06,-0.0024151735228215357,9.696846633406746e-06,0.001689990205762074,9.814482680637842e-05,0.01065358648991243,-4.0006619598981655e-05,-0.006149782859909727,-1.849348430370974e-05,0.0006397040443232956,-1.2173769156459886e-05,0.000520077062739978,-0.00010128496163340123,0.032327051605247355,1.5852361669458888e-05,0.005197727197841204,0.0018084523814749563,0.003503003633909933,0.0022816806438768133,-0.0012643225600022232,-0.00010466444393009505,0.08359357986461162,3.5552830296229436e-05,0.0012033963940091446,0.002070213327706457,0.021155277461953302,3.467685755416065e-05,0.015360014907770425,0.0008462326053120113,0.04279752165495731,0.0007570015186528509,0.00971941285375808,0.0001300495191519559,0.006318528334214423,0.00012996684529850228,-0.011471915453045354,-0.004633583542841675,-0.006546127619202346,-0.0022793639945521147,0.0,-0.008386153789418692,0.00938252392288351,8.315947706040064e-06,-0.0020911009117800554,-0.00014039172475734734,0.0019030591031764202,0.0010231502905684727,-0.013320870515103753,0.0010156332776086808,-0.008317031647438126,0.0013392328718187373,0.012030382077744147,0.0011588835990439471,-0.004133484479674143,0.0005570943859330142,0.034063352255030384,-1.0559510156704177e-05,-0.0024182620023371214,-0.00027194548294926386,0.00021538033893293322,-2.2080536108320384e-05,-0.0029035306011656005,-5.6740822671977906e-05,-0.014570061302732843,-4.504256491974039e-05,-0.013276879771145984,-0.00010804063155048548,-0.012243188030353158,1.1263699257510295e-05
5,0.018212526157052294,0.00011433543631034055,0.007615161430568044,0.00026655670250274493,-0.0021574160418981313,0.0005101034761164218,0.0021320799841367173,-0.002902834344678922,0.008995345970383274,0.003894767999108981,-0.0032056489498208047,0.0022401951969017995,0.00032203763995140866,-1.2607843751577017e-05,0.001767408064093572,8.921543328863398e-06,0.0038197724816865825,2.7352586945110646e-05,0.005568908706112822,-0.001960447343229281,0.004195885936124336,-0.0018871682843464726,0.003179451317291639,-2.7991969619650602e-05,0.08977163910944358,-7.102729111524066e-05,0.001756449087242604,0.0025650451662058067,0.02560294606961821,2.3114606470465698e-05,0.020779374941947922,0.0008579156941066297,0.03452693996426427,0.0008033536066916494,0.012785023736149696,0.00019117349919928317,-0.006271288026648256,4.336874948033379e-05,-0.007410955093150389,0.03717389097408173,0.02738948326378657,0.003155551688169451,0.0,-0.00788652452353813,0.010100384675823124,1.7184414575840227e-05,-0.005078834412455279,2.1785141723430655e-05,0.0024062785715913393,0.0006042176283649717,-0.013910118341881831,0.0014033347857815388,-0.0055058584863695425,0.0011095469640818867,0.010879531233153857,0.0013289535433105956,-0.0007852248921808293,0.0006236496718958442,0.03394580561631884,0.00023954710166849256,-0.003194887233192066,-0.00028070492934251657,0.0013071104762978339,-1.3739659385262398e-05,-0.002878176076977652,-0.00019576905382074196,-0.008281022020220751,-7.366769190031102e-05,-0.00979538950202429,-4.359866629696355e-05,-0.006763026545350961,3.9742974167089986e-05
6,0.016589849225211874,0.00018651153075333168,0.006912255354265111,0.0002361540480977589,-0.001646332440507619,0.0006079252927755029,0.0015699501692307658,-0.0033339921499789746,0.007568157636274451,0.002877081164907113,-0.0035895793814427063,0.0018949073635971961,0.0006847026507420635,-1.3060924439142e-05,0.002620552242327168,-1.531405974688623e-06,-0.0006462450810231638,1.7447204580056957e-05,0.005790072416692578,-0.0015261275496232676,0.004939143270762929,-0.0014020974955404456,8.022583929642523e-05,-4.234041294844288e-05,0.08815482052552266,-9.329257595627837e-05,0.0021046100641347763,-0.011141721267899063,0.025835006046225656,9.309115355390419e-05,0.020932429904980107,-0.00444086525127044,0.035348339449126465,-0.00521653329929298,0.012444177015916416,0.0001451341383097181,-0.0066040496363390525,0.00010242740156999468,-0.0060676049339452405,0.03492757604924088,0.02619257980917126,0.002224715550652013,0.0,-0.006088919891343427,0.011074842258866794,0.00036961805183843263,-0.004801415545269419,0.00018973568147020726,0.002251511414263972,0.0006778229168041443,-0.013228810581466383,0.0009898667849230548,-0.00597937213767408,0.0013839468316251707,0.008532393582606905,0.0012395872110842969,-0.00046744632563059627,0.00039395522207808246,0.03137580466002354,0.00035260226892171355,-0.0029050921575986435,0.006041980615359181,0.0015360715432406922,0.0005724002574088012,-0.002043070837476013,-0.00022478513214272452,-0.00834689334156997,0.0003780545117246463,-0.009922783665483862,0.0004911882314015363,-0.005584024379058845,0.00015598960036783519
7,0.022424608629120543,1.584367524892936e-05,0.016450413713502875,1.0703534894830708e-05,0.0038914270308724875,1.8757189053101966e-05,0.004685232425120696,0.00022816880288663307,0.00789891238689782,-4.26011204853453e-05,-0.002329192244790645,-1.967354342702303e-05,0.006767576865697674,7.476120919475676e-06,0.008214122336657415,-6.660039015356905e-06,0.0003078604097573207,2.7137313415628853e-05,-0.0021295751152333913,0.003781310934859399,-0.0024272727958574982,0.006219585466943976,-0.0053655874251147505,-2.9493944924430165e-05,0.05674166781187029,-3.3132488944776215e-05,-0.0019326114928563862,0.004119391019616528,0.027347756225959495,3.1519592295557124e-05,0.057035914841502285,0.0014771726117009801,0.020565176596801325,0.001206582741906291,0.0025120933661818075,0.00028291443623471366,-0.005795221795702953,-0.0001035960606604513,0.047368684636190726,0.031287912173579555,0.013993282006650034,0.027294388534824895,0.0,0.03360180599363319,0.003685984280710945,-0.00016763427864627847,-0.0060099266315968,-0.00013480672447549927,0.002046315941995201,-0.00012365700818991028,0.004317673946583962,0.00011192058192620811,0.030654161752519355,-0.0003628446371105174,0.01640014330190152,-0.00048363336500350184,0.04259944227864117,-0.00020694389769040304,0.03133348068480965,-0.00019962120984852563,0.019816351827401272,-0.00015148020735966701,0.0114908273618819,1.4739048255071435e-05,0.027067831083357717,-4.1265422310267985e-05,0.02348538391019663,-4.0638266381441854e-05,0.02148019439673876,-5.498830852678378e-05,0.015624932829013853,-2.3498265545899005e-05
8,0.023264592394155403,1.5632077970543506e-05,0.017144855851977912,1.072081314769075e-05,0.004290419775818207,1.836203036166428e-05,0.003309756262737254,0.0002977241924791795,0.005536356705069169,-4.229000937431107e-05,-0.002077488696593877,-1.8776301930465077e-05,0.00628217503821246,7.461165436168181e-06,0.00865576619316949,-6.897883217071061e-06,0.0020897447402721883,2.7153206953199263e-05,-0.001089182922324,0.003688545647702041,0.000696036114897129,0.005533564057564339,-0.004737827064859182,-3.5580622099761856e-05,0.05673430675639893,-3.41788186728681e-05,-0.0012739705684465237,0.0040421586008105,0.02825704670517551,3.1513216614876875e-05,0.057770904168194324,0.001481081178042041,0.02041051118867547,0.0012903447125340716,0.0031968695548586124,0.0002906173569945173,-0.005945749953847803,-0.00010335339818252258,0.04860807239333378,0.030902142752627943,0.013484594414527429,0.027995673417233816,0.0,0.033537539473333065,0.0034785103916435112,-0.00016783491312499086,-0.006018632711180614,-0.00012616844345145615,0.003020139478685358,-7.715644268203226e-05,0.0033123511858184325,-2.595490757290125e-05,0.030478667920957315,-0.0003244227041855127,0.012741782170701306,-0.0005091352555748322,0.03923998725663139,-0.00022493577804855522,0.030823177922350033,-0.0003328189876376069,0.01908207360797051,-0.00014915576288715716,0.01110256907786985,1.2652967268212187e-05,0.026308736472848742,-3.8600922848442625e-05,0.023317770851489627,-4.062149437308626e-05,0.02001269207972388,-5.441055160697558e-05,0.015364518821060002,-1.350088654293487e-05
9,0.02150160317622597,1.907487906019116e-05,0.017040447783397215,1.5076339354699632e-05,0.0024843472641533962,2.093418480064314e-05,0.0029875472091740003,0.00023286640116068012,0.006544239396477445,-3.2086770522558576e-05,-0.0022554039238760564,-9.128157755790781e-06,0.0061725379381973875,7.824849933092636e-06,0.008863678421300366,-8.988859574507322e-06,0.0006578374928063283,2.722185694642199e-05,-0.001143610686979702,0.003362879670344366,0.0006515254256907795,0.005393556393790602,-0.005361013074749761,-2.9535985787671942e-05,0.05899234531121419,-1.0322720711568821e-05,-0.002174248045241599,0.004199360755245423,0.028229616210261165,4.4990107989373684e-05,0.05505535423486095,0.0014000182962115534,0.0219557174504693,0.0009931668730136555,0.0027368949661616985,0.00035479506264039296,0.006537849320406628,-8.717573042861694e-05,0.048347202806694245,0.032919953995654436,0.01979619496574251,0.026256711953690146,0.0,0.03360778154199759,0.014533952179910183,-0.0001767970738472273,-0.0027349341728618117,-0.0001235638995982948,0.0039005166874395195,-0.00017705084881852767,0.0022572286802599153,-6.259040758094599e-05,0.03257775290370559,-0.0004120144371667845,0.016602157520109732,-0.00032524917962975774,0.03998138868707201,-0.0002224191732884105,0.02981527574117469,-0.00018478240822453882,0.02079927792395752,-0.00013486113786264755,0.012154338258947957,3.171394177643455e-05,0.02545437453327529,-6.06683652128311e-06,0.024454104182616034,-3.9961240808062177e-05,0.021326161513211626,-4.856276459328934e-05,0.016703211524274515,-1.3012915337089287e-05
10,0.021996153615758005,1.8443926225378763e-05,0.019303494394034854,1.2685963081421454e-05,0.0040127400067866345,1.933620721544561e-05,0.004475788568222517,0.00024495028524023634,0.005995052897710481,-3.922636485180938e-05,0.0008785582607176069,-1.3275060725175228e-05,0.005377163883747291,7.412190524302245e-06,0.009110136764877694,-8.360219061523156e-06,-0.0020894152893537,2.6691215141192502e-05,-0.0008908997606611776,0.004007169318860331,-3.887579341480074e-07,0.005589714886765257,-0.004656704302898595,-2.031492585809228e-05,0.058723635223815004,-3.239791746943262e-05,-0.0009748017577148084,0.004118302780397631,0.02900638861129903,3.228887396139272e-05,0.05682678616037449,0.0012706963655262143,0.020892213698935784,0.0009003279435319734,0.0016353950053762099,0.0002904673387385356,-0.006481832711921449,-0.00010507966674066428,0.047486826710277076,0.03484248956023669,0.02369763481999413,0.028049156549440932,0.0,0.034704437549865984,0.003241251723280761,-0.00014484129826183037,-0.006452255141696015,-0.00010110158264813228,0.004354013733669235,-0.00016108400175777378,0.001576076226812239,-9.714773390005874e-05,0.030560156140532445,-0.00025131341179405347,0.015326089658025928,-0.00048261285088774925,0.040550742175154156,-0.0002507399867523339,0.0309990699991777,-0.00033126483861449545,0.020512318887591485,-0.0001485909560557909,0.01247437948209903,1.5046706013746641e-05,0.026294598358916146,-3.9994371317367835e-05,0.023318922354760244,-4.4108254213531565e-05,0.020011933537504266,-5.335596124228933e-05,0.015333512887162398,-2.0317962015488614e-05
11,0.022856913989455836,7.057288079312663e-05,0.018224325177889994,-8.040670455215322e-05,0.0037249404297286545,0.0002675920685976932,0.0042416192206006275,-0.004431151638024779,0.006057125855673921,0.002154010589382152,0.0007469788370551691,0.0015533086365937825,0.004515062859553053,7.391543969514175e-06,0.008196293560070554,-8.246931298458712e-06,-0.0023869471742495197,3.158182360338104e-05,-0.0006148539701613063,0.003941847821633687,0.0022373606530936936,0.005357062294467946,0.0008229182368282389,-5.020950057615262e-06,0.06231314434573637,-6.0309468635545844e-05,-0.0007510899416332121,0.004091219816447425,0.027537004139745747,3.261672216206478e-05,0.056464468078934335,0.0012122814187936757,0.017053975530947358,0.0007515534321265448,0.0010223178300283065,0.00028921062979248095,-0.013706622801520848,-0.00011120889416733987,0.046022391852916684,0.03210223879152117,0.015615466321772822,0.030210027705258463,0.0,0.03197172392298627,-0.004099264787593176,-0.0001418303891121287,-0.006843166430029965,-0.00010663508026648637,0.0038103220435104558,-0.00016550056140071857,0.0016419000795891566,-6.27346979732206e-05,0.0276613505435671,0.00011110659278701635,0.013991988163832007,-0.0002548600371403745,0.03683381411657744,-0.00020628966756105376,0.029625398513472383,-0.00022505138744083013,0.020544125793311923,-0.00015365335042598352,0.0131689164282748,-1.6568833653697694e-05,0.02541626150996592,-6.805953912788239e-05,0.021529294004253928,-4.1293227778914687e-05,0.0191995145816083,-4.25504103046126e-05,0.015112660693085313,-3.065684685499306e-05
12,0.020430521001735123,2.1544122724241125e-05,0.01556662438936916,-0.00011655329917007784,0.003484403976156883,0.0002833053114386278,0.0041729683539263596,-0.00412800798257494,0.005218030497020858,0.0018652094066539083,0.0006442052633902498,0.0017701739974814623,0.005026920934895064,3.7947490017231595e-06,0.008236174731414154,-8.006360432718119e-06,0.00018181393137304348,3.2095707345593316e-05,-0.000863173536737034,0.0025227278876795924,0.0017588132573477346,0.0032587489878086076,0.00015902682148355926,-2.886272095690406e-05,0.062183334630153825,-7.384044373928194e-05,-0.001222581693316378,-0.02010959988927115,0.026216773196684612,-0.00010766304558450164,0.051726930900386804,-0.009187118798518155,0.01569779151207617,-0.007439952689618949,-3.831377715687101e-05,0.00023047095838032978,-0.00907328046704575,-0.00010113129397947823,0.04421090763069073,0.02884060502115193,0.01416576280555498,0.029912877844143808,0.0,0.030888516426984872,-0.006127528947326366,9.37762236031047e-05,-0.006875430586233561,-5.699689612471784e-05,0.0022259476939580536,-0.00019492852264829522,0.00389876503585485,-0.00013220943663090168,0.026125662881037803,-7.417980097639298e-05,0.013655834213388915,-0.0006734887463982073,0.03394743276287104,-0.00025910953037689544,0.028005728099383426,-0.0002930139063036276,0.021590746821005383,0.003013694574068489,0.0144904037049879,-0.0003369307638542525,0.0244549522891847,-0.0003286754342089292,0.023039799056290687,0.0003028717011208803,0.020931494961245394,0.00032390127710188574,0.016633106369107083,0.00013461301155097524
