,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.008554032623628333,-0.00030791779153779874,-0.03419056437168152,0.013418429050586024,-0.12776958913175054,0.0,0.0460419172042824,-3.859773690996563e-05,-0.007935783603693526,-0.0001997932147721271,-0.029938740243623526,-0.003991528080190835,-0.02894561872017544,-0.00019696788870118487,0.016416889415553085,-0.0001679941576577798,-0.00033925863759015374,-0.017977193068836765,0.0035231282285028225,-0.0022596457462514766,-0.005063482394445378,-0.02404064938669035,2.0895579197928414e-05,0.0026121727473555657,0.0
1,0.010614354253682219,-0.0003282889155332913,-0.03574380096677707,-0.0003158630853690197,-0.12893139797104988,0.0,0.043614084487131576,-3.860014653210141e-05,-0.007777243584130116,-0.00019076926340996423,-0.03179822064114743,-0.003782423257634037,-0.028952646220267747,-0.00018902586392492685,0.0169683050603798,-0.0001277083610750941,-0.0035799024549111554,-0.019659800281207885,0.0046784291615803355,-0.0030044878750308764,-0.004409730888273618,-0.026195090620899784,1.4883649915354643e-05,0.0022441163106768965,0.0
2,0.010700382021240983,-0.0003282889155332913,-0.03576665974982826,-0.0003156975036859528,-0.12907921727133917,0.0,0.04366920652236087,-3.860014653210141e-05,-0.007777437780378667,-0.00019076926340996423,-0.03183004003144985,-0.0037828574031351122,-0.028992799174598544,-0.00018902586392492685,0.016920153419158875,-0.0001277083610750941,-0.003579740445309396,-0.019662742020283258,0.004678473939816783,-0.003004728262708664,-0.004405135747663777,-0.02604518291921439,1.4883649915354643e-05,0.002242703833770012,0.0
3,0.010890951076656177,-0.0003282889155332913,-0.035990696293142645,-0.00030175668346114855,-0.13024719138742955,0.0,0.04383819454016111,-3.860014653210141e-05,-0.007775306413125372,-0.00019076926340996423,-0.03105600631088759,-0.0036580118707726828,-0.029842920399202857,-0.00018915587285996867,0.016796532906644793,-0.0001277083610750941,-0.0033030460396380615,-0.01964526385984381,0.004836666016791908,-0.0030133356252529885,-0.004432382992826982,-0.025366920305035068,1.4726462207071598e-05,0.0022394622637605787,0.0
4,0.010700226715715381,-0.0003282889155332913,-0.035988308421226266,-0.0003016962993246393,-0.1303506553026008,0.0,0.04382579654851255,-3.860014653210141e-05,-0.007777573599203362,-0.00019076926340996423,-0.03069993709823173,-0.003661830458849927,-0.030327354619793735,-0.00018915587285996867,0.01678285562996027,-0.0001277083610750941,-0.0029467901416580893,-0.019654457329222375,0.00488493743790112,-0.003024159215108589,-0.004434286638934212,-0.025297204002152695,1.4697911928259365e-05,0.002239433967891765,0.0
5,0.010256494192054964,-0.0003282889155332913,-0.035824222070890505,-0.0002994683119807232,-0.12989393879783598,0.0,0.043636965169926094,-3.860014653210141e-05,-0.007815048421287305,-0.00019076926340996423,-0.030716571847501675,-0.0037704625731278126,-0.030255325932136142,-0.00018914693544528897,0.01741643538904972,-0.0001277083610750941,-0.003049811042737468,-0.019630709248231865,0.0048900651255226486,-0.003022998683434799,-0.004409543068735138,-0.025779295186114153,1.3928698036159092e-05,0.0022371927576120957,0.0
6,0.010256983947165718,-0.0003282889155332913,-0.03582344218843028,-0.0002994683119807232,-0.1299132436311314,0.0,0.04363520245370841,-3.860014653210141e-05,-0.007812412060054765,-0.00019076926340996423,-0.03072998737798284,-0.0037704625731278126,-0.030216573465919758,-0.00018914693544528897,0.017416641836524867,-0.0001277083610750941,-0.003049786633699573,-0.019634435425245796,0.0048900651255226486,-0.0030263857983403096,-0.004413502996895953,-0.0257766668547967,1.3928698036159092e-05,0.0022372314048362085,0.0
7,0.026863898460192753,-0.0003282889155332913,-0.036210190751794456,-0.0002935487122763766,-0.1364388123228503,0.0,0.03691406134673591,-3.860014653210141e-05,-0.007830734757877038,-0.00019076926340996423,-0.031101053262696354,-0.0036791330738045734,-0.030059320139243513,-0.00018915587285996867,0.01790732787761074,-0.0001277083610750941,-0.0029125338617970085,-0.019788717256428463,0.004589591122621686,-0.002966326419345902,-0.005281257153697722,-0.026832451372810585,1.3900147757346859e-05,0.00226647327139884,0.0
8,0.011006772550783726,-0.0003282889155332913,-0.03585881668899175,-0.0002940677682185284,-0.13048865471301033,0.0,0.043649621918133784,-3.8594904688179924e-05,-0.007789904548639237,-0.00019076926340996423,-0.031112403302045122,-0.003641218744321944,-0.02936615846421042,-0.00018915587285996867,0.01776389301116823,-0.0001277083610750941,-0.0030210197073551105,-0.019792061261321048,0.004558158259418232,-0.00296885719090072,-0.004444400543426135,-0.02561210754707727,1.3928698036159092e-05,0.0022401153730034367,0.0
9,0.011989135087553076,-0.0003282889155332913,-0.03518493849429611,-0.00029600669983735324,-0.1271500156607186,0.0,0.043493935128712476,-3.8594904688179924e-05,-0.007793870890876828,-0.00018467793890425454,-0.031196464481367547,-0.0038675632777012007,-0.028767750162064527,-0.0001832788152347335,0.019057408376252395,-0.0001277083610750941,-0.0032992617786248455,-0.019767989543134194,0.00458724320316676,-0.0029691991371449634,-0.0044532831672434775,-0.0266795487199657,1.4085885744442137e-05,0.002253021343382617,0.0
