,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.06564144297490214,-0.006809651046232511,-7.67366543292404e-05,-0.0041787977831379925,-0.002526925679308707,-0.012579838765024144,-0.045347839843930565,-0.023998289564217262,-0.003670482768560391,0.010522937273730841,-0.008069186124709521,-0.00847118058170394,0.0,0.0010623463546505121,0.0,-0.03179050694327979,0.0,0.015430899852145604,0.0,0.00947553788820865,0.0,-0.007111175059593099,0.0,-0.10561144305076839,0.0,-0.0038882695936064316,0.0,-0.019334129120225464,0.0
1,0.06354267491047819,-0.006991122365694583,-7.152364654365966e-05,-0.004348547351897736,-0.0035939996347919227,-0.011286837063173974,-0.0480419189049731,-0.028501727230396064,-0.011881782636057417,0.008303264579240525,-0.00642641173870813,-0.009808833575834891,0.0,0.0010178514324313914,0.0,-0.03225404148409738,0.0,0.017183210782142674,0.0,0.009375237974622183,0.0,-0.008148075893125871,0.0,-0.10522343628062786,0.0,-0.003909957856727907,0.0,-0.01686525606358666,0.0
2,0.06012154417582295,-0.008872644529254107,-7.251518688534553e-05,-0.0041268596488354655,-0.00453214292631817,-0.011301290743995853,-0.04835423313091756,-0.02954280558480609,-0.014636025314170142,0.0033421189015519644,-0.005847456448748589,-0.009388186513956362,0.0,0.0009864061082944676,0.0,-0.03272834269827927,0.0,0.015373861377538546,0.0,0.009482702457584626,0.0,-0.008521109707328464,0.0,-0.10542261897576656,0.0,-0.003435650177243092,0.0,-0.015758343363615628,0.0
3,0.058711328350958145,-0.009697496186684302,-6.0123535011178745e-05,-0.003566800353514069,-0.003378463810010152,-0.013223545114778398,-0.04949883664266788,-0.029018496711221115,-0.016230362827715217,0.0016805657686638864,-0.005224131514584771,-0.009643683380752303,0.0,0.0009406156104883736,0.0,-0.032829823725612106,0.0,0.015695041232095232,0.0,0.008204219090287863,0.0,-0.008420407855286374,0.0,-0.10388844203902031,0.0,-0.003403583101589871,0.0,-0.014510958693697855,0.0
4,0.05689977605099135,-0.009054794981185622,-6.0159974597611074e-05,-0.0049622947155471935,-0.004465135435263747,-0.014055468024078317,-0.049196361961032366,-0.0291108421114256,-0.015572583456813872,-0.0031185140022235874,-0.005616419623657722,-0.010163213912610871,0.0,0.0008733980440155289,0.0,-0.03272359109243664,0.0,0.015499843135057575,0.0,0.008004147657529923,0.0,-0.008236764929644423,0.0,-0.10238594731979207,0.0,-0.0029517661222676268,0.0,-0.013530114493578368,0.0
5,0.055137885067019166,-0.007497343379328788,-6.067033031913418e-05,-0.009859350125698921,-0.008800279478714944,-0.014502378348944005,-0.04989763280032469,-0.029690637981652463,-0.015569297963031537,-0.0063242881002581065,-0.005540795432179264,-0.009000647126248554,0.0,0.0007893587121453586,0.0,-0.0317010377299892,0.0,0.01532511798424949,0.0,0.007774153480800975,0.0,-0.008079673804061856,0.0,-0.09251506697537935,0.0,-0.002385899392939862,0.0,-0.012634518233970578,0.0
6,0.05466088018872247,-0.006584716997881926,-5.703080320391861e-05,-0.011747400641549582,-0.010763767295590972,-0.014884158307309199,-0.049584919249487804,-0.03024610973573829,-0.016524846860647844,-0.007587353190754754,-0.004396515994299103,-0.008844842931925601,0.0,0.0008131381284931849,0.0,-0.031220351279905075,0.0,0.015601003231861598,0.0,0.006959269196737013,0.0,-0.008119117101419996,0.0,-0.08927063010994322,0.0,-0.0006510597836819782,0.0,-0.010925180385902346,0.0
7,0.054232114285669784,-0.007124319151370881,-5.646391579487123e-05,-0.011657882283941644,-0.010094550954070192,-0.013802532488298483,-0.04931654865513588,-0.02930336517933736,-0.01733351066121042,-0.006605974221959144,-0.005528251766870488,-0.00754856466936395,0.0,0.0008029008805868441,0.0,-0.031014152922539014,0.0,0.016028508122902754,0.0,0.0069128947377868075,0.0,-0.008346497438616533,0.0,-0.09038827974679745,0.0,-0.0010703432248060022,0.0,-0.011532047012443881,0.0
8,0.05864508176584902,-0.007205921629176884,-5.680441353655373e-05,-0.009275617108263747,-0.008010869316229968,-0.01293114597890888,-0.04983030898122232,-0.029510061489776647,-0.01732845604841321,-0.0073192450172595265,-0.007498217339319916,-0.007180389498439316,0.0,0.0008390803461003732,0.0,-0.030913503083166736,0.0,0.016912172798708606,0.0,0.006387772077526149,0.0,-0.008369286170903604,0.0,-0.08979042096911335,0.0,-0.00018247847645963246,0.0,-0.011324342690760693,0.0
9,0.060481015339418846,-0.007099197839730895,-5.7022862627566435e-05,-0.009212283367952262,-0.006703906171729076,-0.005314931730302305,-0.049711995439305476,-0.028649542568579774,-0.015778630116023505,-0.005422690560235919,-0.007480055010194979,-0.0054396184021365136,0.0,0.0009501186297792393,0.0,-0.030502910970571846,0.0,0.017669341013130346,0.0,0.0070010089655196065,0.0,-0.007322068067502617,0.0,-0.0887281822374006,0.0,-0.0003209962841385749,0.0,-0.009876266892372297,0.0
