,country,year,d_sb,preds,preds_proba
242,Spain,2021,0,0,0.16784572973732265
243,Spain,2022,0,0,0.1622673479421267
244,Spain,2023,0,0,0.1605711827503863
245,Portugal,2017,0,0,0.025726927939317322
246,Portugal,2018,0,0,0.02390960809102402
247,Portugal,2019,0,0,0.026121997471554994
248,Portugal,2020,0,0,0.042714917825537296
249,Portugal,2021,0,0,0.04194058154235146
250,Portugal,2022,0,0,0.038621997471554995
251,Portugal,2023,0,0,0.041203118415507806
252,Germany,2017,0,0,0.001032448377581121
253,Germany,2018,0,0,0.00766961651917404
254,Germany,2019,0,0,0.012094395280235988
255,Germany,2020,0,0,0.01061946902654867
256,Germany,2021,0,0,0.01061946902654867
257,Germany,2022,0,0,0.01504424778761062
258,Germany,2023,0,0,0.01504424778761062
259,Poland,2017,0,0,0.048145806995364526
260,Poland,2018,0,0,0.04150863885377159
261,Poland,2019,0,0,0.03819005478297513
262,Poland,2020,0,0,0.045122208175305524
263,Poland,2021,0,0,0.03155288664138221
264,Poland,2022,0,0,0.035724820901812046
265,Poland,2023,0,0,0.033512431521281076
266,Austria,2017,0,0,0.002581120943952802
267,Austria,2018,0,0,0.0031342182890855452
268,Austria,2019,0,0,0.0031342182890855452
269,Austria,2020,0,0,0.0031342182890855452
270,Austria,2021,0,0,0.004240412979351032
271,Austria,2022,0,0,0.004240412979351032
272,Austria,2023,0,0,0.004240412979351032
273,Hungary,2017,0,0,0.004846186262115465
274,Hungary,2018,0,0,0.005214917825537293
275,Hungary,2019,0,0,0.007427307206068267
276,Hungary,2020,0,0,0.013179519595448797
277,Hungary,2021,0,0,0.012810788032026968
278,Hungary,2022,0,0,0.008148967551622418
279,Hungary,2023,0,0,0.011541297935103244
280,Czechia,2017,0,0,0.0007374631268436578
281,Czechia,2018,0,0,0.0007374631268436578
282,Czechia,2019,0,0,0.0007374631268436578
283,Czechia,2020,0,0,0.0018436578171091443
284,Czechia,2021,0,0,0.00165929203539823
285,Czechia,2022,0,0,0.00165929203539823
286,Czechia,2023,0,0,0.011615044247787611
287,Slovakia,2017,0,0,0.010371413247519442
288,Slovakia,2018,0,0,0.010371413247519442
289,Slovakia,2019,0,0,0.012583802628050417
290,Slovakia,2020,0,0,0.017008581389112362
291,Slovakia,2021,0,0,0.017699115044247787
292,Slovakia,2022,0,0,0.02101769911504425
293,Slovakia,2023,0,0,0.02566371681415929
294,Italy,2017,0,0,0.013969658659924148
295,Italy,2018,0,0,0.014854614412136539
296,Italy,2019,0,0,0.019279393173198486
297,Italy,2020,0,0,0.014854614412136539
298,Italy,2021,0,0,0.013969658659924148
299,Italy,2022,0,0,0.016182048040455123
300,Italy,2023,0,0,0.01634007585335019
301,Malta,2017,0,0,0.007005899705014749
302,Malta,2018,0,0,0.010656342182890854
303,Malta,2019,0,0,0.02256637168141593
304,Malta,2020,0,0,0.02654867256637168
305,Malta,2021,0,0,0.024668141592920356
306,Malta,2022,0,0,0.032964601769911506
307,Malta,2023,0,0,0.027380952380952377
308,Albania,2017,0,0,0.030591550779603873
309,Albania,2018,0,0,0.02998314369995786
310,Albania,2019,0,0,0.033965444584913615
311,Albania,2020,0,0,0.025874420564686054
312,Albania,2021,0,0,0.03278550358196376
313,Albania,2022,0,0,0.03760535187526338
314,Albania,2023,0,0,0.04560682680151706
315,Serbia,2017,0,0,0.011504424778761062
316,Serbia,2018,0,0,0.015191740412979353
317,Serbia,2019,0,0,0.021128318584070795
318,Serbia,2020,0,0,0.02525811209439528
319,Serbia,2021,0,0,0.050060337892196285
320,Serbia,2022,0,0,0.05243362831858406
321,Serbia,2023,0,0,0.055530973451327424
322,Montenegro,2017,0,0,0.021533923303834808
323,Montenegro,2018,0,0,0.02890855457227139
324,Montenegro,2019,0,0,0.02817109144542773
325,Montenegro,2020,0,0,0.03230088495575222
326,Montenegro,2021,0,0,0.04712389380530973
327,Montenegro,2022,0,0,0.04712389380530973
328,Montenegro,2023,0,0,0.0493362831858407
329,North Macedonia,2017,0,0,0.01998525073746313
330,North Macedonia,2018,0,0,0.02293510324483776
331,North Macedonia,2019,0,0,0.03045722713864307
332,North Macedonia,2020,0,0,0.05700589970501475
333,North Macedonia,2021,0,0,0.03709439528023599
334,North Macedonia,2022,0,0,0.03856932153392331
335,North Macedonia,2023,0,0,0.04476401179941003
336,Croatia,2017,0,0,0.007042772861356933
337,Croatia,2018,0,0,0.009623893805309734
338,Croatia,2019,0,0,0.014601769911504425
339,Croatia,2020,0,0,0.02329329962073325
340,Croatia,2021,0,0,0.04703961230509903
341,Croatia,2022,0,0,0.06075642646439107
342,Croatia,2023,0,0,0.0626369574378424
343,Bosnia-Herzegovina,2017,0,0,0.04277286135693216
344,Bosnia-Herzegovina,2018,0,0,0.05737463126843659
345,Bosnia-Herzegovina,2019,0,0,0.06364306784660767
346,Bosnia-Herzegovina,2020,0,0,0.07389380530973451
347,Bosnia-Herzegovina,2021,0,0,0.07609565950273915
348,Bosnia-Herzegovina,2022,0,0,0.08184787189211967
349,Bosnia-Herzegovina,2023,0,0,0.09427412557943533
350,Slovenia,2017,0,0,0.02108091024020228
351,Slovenia,2018,0,0,0.02288769490096924
