,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.08938692759575613,0.02638625983929909,0.0,0.0097096856843535,0.013585968316911204,0.005259697025040556,0.000659337724388235,0.02161168570249021,0.01059720739705911,-0.0014911825002424453,-0.045032616779444264,0.02544041096134157,0.0,-9.691700590140577e-05,0.0,0.006965196581694108,0.0,-0.04054777321394608,0.0,0.016704572492706023,0.0,0.029213433969711204,0.0,-0.005328145064408456,0.0,-0.00419406396239958,0.0,0.08988091695479034,0.0
1,0.09577828957700957,0.027133637195525747,0.0,0.01031800962307992,0.01630399091786876,0.005856897188274998,0.012300466725527285,0.02491053184457395,-0.004656487480585947,0.0011193309754788175,-0.05075710433322015,0.05621387567151503,0.0,-9.691700590140577e-05,0.0,0.002038486897657274,0.0,-0.04020256948575839,0.0,0.016704572492706023,0.0,0.001689335838745174,0.0,-0.00524370846715569,0.0,-0.006143747110789357,0.0,0.08544371065465295,0.0
2,0.0978039764059882,0.028180858545281174,0.0,0.01022005786015689,0.01753306759715412,0.004953531114094338,0.0072379960091484225,0.02508503208847206,-0.005666718759017249,-0.002489260927391076,-0.04023727503696306,0.05705556751261474,0.0,-9.691700590140577e-05,0.0,-4.424802127608943e-05,0.0,-0.04606217957572403,0.0,0.016599841243283706,0.0,0.0015416951999746267,0.0,-0.005157770153591367,0.0,-0.00583994331073606,0.0,0.0880932909336353,0.0
3,0.111669381705878,0.026537577419060297,0.0,0.010431691727349483,0.018243773044595384,0.007949336008161346,0.010013363899322706,-0.006369339966855776,0.015111300431880866,0.001728211262513963,-0.03810734117727783,0.05669768281127367,0.0,-9.691700590140577e-05,0.0,-0.007283712657820965,0.0,-0.04699722556208416,0.0,0.004993262846217501,0.0,0.0062026509442123295,0.0,-0.005642455322217343,0.0,-0.004445604816003559,0.0,0.08807496612690037,0.0
4,0.15409903154700746,0.0010090885797187164,0.0,-0.0014849281595762315,0.017684220064640793,0.012595465882016384,-0.004307916824170827,0.023540518199532776,0.043507610532232004,0.009528305866583823,0.0059350596870903025,0.022262560006479366,0.0,-9.691700590140577e-05,0.0,-0.02525768457266673,0.0,-0.024988306043929483,0.0,0.004993262846217501,0.0,0.033787230944813444,0.0,-0.006093602409580304,0.0,-0.0059997519748830755,0.0,0.08799735455357417,0.0
5,0.15274559406147506,0.001848398258757624,0.0,-0.001956132242635943,0.017065483140189026,0.0125805208723392,-0.004654063401797014,0.019929796784728105,0.04366226470789166,0.006117949468307332,0.006869617381123247,0.02342454345235633,0.0,-9.691700590140577e-05,0.0,-0.018538268812786175,0.0,-0.02642371587006201,0.0,0.004430501911595299,0.0,0.03402883972328248,0.0,-0.008021272615879614,0.0,-0.006525115343073202,0.0,0.09222257724928873,0.0
6,0.10346525507895092,-0.005278958657032503,0.0,0.023897817929814394,0.019292902975394047,0.015702927745886986,-0.03364824343408956,0.0011549501789466416,0.03250296153395787,0.003174945064535987,-0.001977260794137747,0.023905730708831913,0.0,-9.691700590140577e-05,0.0,-0.03750785742712711,0.0,-0.015186652989278994,0.0,0.004478344565418128,0.0,0.011449372156053081,0.0,-0.00815773695356768,0.0,-0.005642201722395879,0.0,0.11718122276493857,0.0
7,-0.0829718374178302,-0.01910020824495016,0.0,0.01504304895915026,-0.003922606379202236,0.013327011218889654,0.08793329455571314,0.25102080719856046,0.04243544277356445,0.000245987526188236,0.01683725789847028,-0.017846037052303775,0.0,0.038842653546228394,0.0,0.005325050812989337,0.0,0.0019479844981299052,0.0,0.02117443745599237,0.0,-0.00120478924049422,0.0,-0.002299807464605586,0.0,-0.01974221284501102,0.0,0.0016651239197172278,0.0
8,-0.08837418963057608,-0.019766421624863785,0.0,0.007286916288327967,0.0007637095506222232,0.013903060792822036,0.08515816419235142,0.2388949895955355,0.058828443716605776,0.000807132124561232,0.02255012628992813,-0.017629091408621626,0.0,0.038842653546228394,0.0,0.006239208012157084,0.0,0.002036524990758611,0.0,0.021594728173741567,0.0,-0.001276196597643578,0.0,-0.001860495218457491,0.0,-0.020682365818887372,0.0,0.0013937047446069533,0.0
9,-0.08233790999925092,-0.0304961697444284,0.0,0.0023624483273285714,-0.011930404826379006,0.006742963359263102,0.05102425008668883,0.20832453311945262,0.030520491026003047,0.008301779463675427,0.035481098250253716,-0.0180134512914201,0.0,0.038842653546228394,0.0,0.014665171847219584,0.0,0.0026685998022496823,0.0,0.011825571085618963,0.0,-0.0014120559146732126,0.0,-0.002145221135722741,0.0,-0.007650973033427906,0.0,-0.008062772249482845,0.0
