,country,year,d_civil_war,preds,preds_proba
659,Kenya,2018,0,0,0.0002833333333333333
660,Kenya,2019,0,0,0.0066609848484848475
661,Kenya,2020,0,0,0.00739431818181818
662,Kenya,2021,0,0,0.009308603896103895
663,Kenya,2022,0,0,0.061266492372007104
664,Kenya,2023,0,0,0.1800641191690147
665,Tanzania,2017,0,0,0.0
666,Tanzania,2018,0,0,0.00739431818181818
667,Tanzania,2019,0,0,0.0
668,Tanzania,2020,0,0,6.666666666666667e-05
669,Tanzania,2021,0,0,0.1800641191690147
670,Tanzania,2022,0,0,0.2091233668958321
671,Tanzania,2023,0,0,0.14705363565098473
672,Burundi,2017,0,0,0.0003538632119514473
673,Burundi,2018,0,0,0.00025
674,Burundi,2019,0,0,0.0018761441989383172
675,Burundi,2020,0,0,0.000125
676,Burundi,2021,0,0,0.00241505994005994
677,Burundi,2022,0,0,0.14124832852476046
678,Burundi,2023,0,0,0.16461133474798337
679,Rwanda,2017,0,0,0.0
680,Rwanda,2018,0,0,0.0
681,Rwanda,2019,0,0,0.0
682,Rwanda,2020,0,0,0.0
683,Rwanda,2021,0,0,0.04370929719790022
684,Rwanda,2022,0,0,0.12744172377330282
685,Rwanda,2023,0,0,0.16577131643296505
686,Somalia,2017,1,0,0.48112883276499074
687,Somalia,2018,1,0,0.4573619284117161
688,Somalia,2019,1,1,0.6254161008152503
689,Somalia,2020,1,1,0.6673211259801441
690,Somalia,2021,1,1,0.7599092524834141
691,Somalia,2022,1,1,0.8330611276915394
692,Somalia,2023,1,1,0.8577905343551374
693,Djibouti,2017,0,0,0.0
694,Djibouti,2018,0,0,0.0
695,Djibouti,2019,0,0,0.002421564546564547
696,Djibouti,2020,0,0,0.0
697,Djibouti,2021,0,0,3.846153846153846e-05
698,Djibouti,2022,0,0,0.0
699,Djibouti,2023,0,0,5.306122448979592e-05
700,Ethiopia,2017,0,0,0.024913598061295457
701,Ethiopia,2018,0,0,0.002937745098039215
702,Ethiopia,2019,0,0,0.0014734593837535015
703,Ethiopia,2020,1,0,0.0005984593837535014
704,Ethiopia,2021,1,1,0.5365344737041383
705,Ethiopia,2022,1,1,0.5411964089910738
706,Ethiopia,2023,1,1,0.5515228682344449
707,Eritrea,2017,0,0,7.692307692307693e-05
708,Eritrea,2018,0,0,0.0
709,Eritrea,2019,0,0,0.0
710,Eritrea,2020,0,0,0.0
711,Eritrea,2021,0,0,0.0006069014319014319
712,Eritrea,2022,0,0,8.712121212121212e-05
713,Eritrea,2023,0,0,0.0005301282051282052
714,Angola,2017,0,0,0.0
715,Angola,2018,0,0,0.0
716,Angola,2019,0,0,0.00024915128730918206
717,Angola,2020,0,0,0.0
718,Angola,2021,0,0,0.010399236128017637
719,Angola,2022,0,0,0.0002973776223776224
720,Angola,2023,0,0,0.0004015442890442891
721,Mozambique,2017,0,0,0.0
722,Mozambique,2018,0,0,0.0
723,Mozambique,2019,0,0,0.0
724,Mozambique,2020,0,0,0.0
725,Mozambique,2021,0,0,5.306122448979592e-05
726,Mozambique,2022,0,0,0.0
727,Mozambique,2023,0,0,0.0
728,Zambia,2017,0,0,0.02794578959040826
729,Zambia,2018,0,0,5e-05
730,Zambia,2019,0,0,0.0
731,Zambia,2020,0,0,0.0
732,Zambia,2021,0,0,0.00739431818181818
733,Zambia,2022,0,0,0.009308603896103895
734,Zambia,2023,0,0,0.061266492372007104
735,Zimbabwe,2017,0,0,7.692307692307693e-05
736,Zimbabwe,2018,0,0,0.02794578959040826
737,Zimbabwe,2019,0,0,0.0
738,Zimbabwe,2020,0,0,0.0
739,Zimbabwe,2021,0,0,0.0
740,Zimbabwe,2022,0,0,0.0
741,Zimbabwe,2023,0,0,0.0
742,Malawi,2017,0,0,0.02794578959040826
743,Malawi,2018,0,0,0.0
744,Malawi,2019,0,0,0.0
745,Malawi,2020,0,0,0.0
746,Malawi,2021,0,0,0.0
747,Malawi,2022,0,0,0.0
748,Malawi,2023,0,0,6.666666666666667e-05
749,South Africa,2017,0,0,0.0
750,South Africa,2018,0,0,0.0
751,South Africa,2019,0,0,0.0
752,South Africa,2020,0,0,0.0
753,South Africa,2021,0,0,0.0
754,South Africa,2022,0,0,0.0
755,South Africa,2023,0,0,0.0
756,Namibia,2017,0,0,0.0
757,Namibia,2018,0,0,0.0
758,Namibia,2019,0,0,0.0
759,Namibia,2020,0,0,0.0
760,Namibia,2021,0,0,0.0
761,Namibia,2022,0,0,0.0
762,Namibia,2023,0,0,0.0
763,Lesotho,2017,0,0,0.0
764,Lesotho,2018,0,0,7.692307692307693e-05
765,Lesotho,2019,0,0,0.02794578959040826
766,Lesotho,2020,0,0,0.0
767,Lesotho,2021,0,0,0.0
768,Lesotho,2022,0,0,0.0
769,Lesotho,2023,0,0,0.0
770,Botswana,2017,0,0,0.0
771,Botswana,2018,0,0,7.692307692307693e-05
772,Botswana,2019,0,0,0.02794578959040826
773,Botswana,2020,0,0,0.0
774,Botswana,2021,0,0,0.0
775,Botswana,2022,0,0,0.0
776,Botswana,2023,0,0,0.0
777,eSwatini,2017,0,0,0.0
778,eSwatini,2018,0,0,0.0
779,eSwatini,2019,0,0,0.0
780,eSwatini,2020,0,0,7.692307692307693e-05
781,eSwatini,2021,0,0,0.02794578959040826
782,eSwatini,2022,0,0,0.0
783,eSwatini,2023,0,0,0.0
784,Madagascar,2017,0,0,0.0
785,Madagascar,2018,0,0,0.0
786,Madagascar,2019,0,0,6.666666666666667e-05
787,Madagascar,2020,0,0,0.0011318733145939026
788,Madagascar,2021,0,0,0.0005592118257559433
789,Madagascar,2022,0,0,0.00021875
790,Madagascar,2023,0,0,0.00021875
791,Comoros,2017,0,0,0.0
792,Comoros,2018,0,0,0.0
793,Comoros,2019,0,0,0.0
794,Comoros,2020,0,0,0.0
795,Comoros,2021,0,0,5.306122448979592e-05
796,Comoros,2022,0,0,0.0
797,Comoros,2023,0,0,0.0
798,Mauritius,2017,0,0,0.0
799,Mauritius,2018,0,0,0.0
800,Mauritius,2019,0,0,0.0
801,Mauritius,2020,0,0,7.692307692307693e-05
802,Mauritius,2021,0,0,0.02794578959040826
803,Mauritius,2022,0,0,0.0
804,Mauritius,2023,0,0,0.0
805,Morocco,2017,0,0,0.0005592118257559433
806,Morocco,2018,0,0,0.00021875
807,Morocco,2019,0,0,0.00021875
808,Morocco,2020,0,0,0.00021875
809,Morocco,2021,0,0,0.0032356560106560103
810,Morocco,2022,0,0,0.003702129814629815
811,Morocco,2023,0,0,0.0
812,Algeria,2017,0,0,3.846153846153846e-05
813,Algeria,2018,0,0,0.0
814,Algeria,2019,0,0,0.0
815,Algeria,2020,0,0,0.010736710511710513
816,Algeria,2021,0,0,6.666666666666667e-05
817,Algeria,2022,0,0,0.0037882606772312657
818,Algeria,2023,0,0,0.21912664160315096
819,Tunisia,2017,0,0,0.2091233668958321
820,Tunisia,2018,0,0,0.00021875
821,Tunisia,2019,0,0,0.00021875
822,Tunisia,2020,0,0,0.1426490055588547
823,Tunisia,2021,0,0,0.0032356560106560103
824,Tunisia,2022,0,0,0.003702129814629815
825,Tunisia,2023,0,0,0.0
826,Libya,2017,0,1,0.6644864289777993
827,Libya,2018,0,0,0.051738594751481896
828,Libya,2019,1,0,0.008768831780964131
829,Libya,2020,0,1,0.9425281425681233
830,Libya,2021,0,0,0.2128089389711514
831,Libya,2022,0,0,0.004754612666745019
832,Libya,2023,0,0,0.03190840442881861
833,Sudan,2017,0,1,0.7599092524834141
834,Sudan,2018,0,0,0.03752893763872885
835,Sudan,2019,0,0,0.023112650462282835
836,Sudan,2020,0,0,0.1565299624244864
837,Sudan,2021,0,0,0.3939001316527585
838,Sudan,2022,0,0,0.29402638674011994
839,Sudan,2023,1,0,0.09035003696209201
840,South Sudan,2017,0,0,0.05222505785193487
841,South Sudan,2018,0,0,0.05734949681166799
842,South Sudan,2019,0,0,0.0
843,South Sudan,2020,0,0,0.0
844,South Sudan,2021,0,0,0.005940108461799635
845,South Sudan,2022,0,0,0.011633622150553254
846,South Sudan,2023,0,0,0.008583683024491846
847,Iran,2017,0,0,0.13140446090678998
848,Iran,2018,0,0,0.13140446090678998
849,Iran,2019,0,0,0.13140446090678998
850,Iran,2020,0,0,0.13140446090678998
851,Iran,2021,0,0,0.13140446090678998
852,Iran,2022,0,0,0.13140446090678998
853,Iran,2023,0,0,0.0022830545353837513
854,Turkey,2017,0,1,0.579785543757237
855,Turkey,2018,0,0,0.19647877637211975
856,Turkey,2019,0,0,0.1380031404239609
857,Turkey,2020,0,0,0.21863733534152963
858,Turkey,2021,0,0,0.1470024919964508
859,Turkey,2022,0,0,0.1602953373970941
860,Turkey,2023,0,0,0.030571418363771308
861,Iraq,2017,1,1,0.9704540443208326
862,Iraq,2018,1,1,0.9854925286070145
863,Iraq,2019,0,1,0.9883668750122432
864,Iraq,2020,0,0,0.1936474606924176
865,Iraq,2021,0,0,0.03687431351757983
866,Iraq,2022,0,0,0.1036666400821975
867,Iraq,2023,0,0,0.0009703428515928516
868,Egypt,2017,0,0,0.00018179271708683475
869,Egypt,2018,0,0,0.0002089160839160839
870,Egypt,2019,0,0,0.0
871,Egypt,2020,0,0,0.00018179271708683475
872,Egypt,2021,0,0,0.0
873,Egypt,2022,0,0,0.0
874,Egypt,2023,0,0,0.0
875,Syria,2017,1,1,0.8183179539792866
876,Syria,2018,1,1,0.8444196001272558
877,Syria,2019,1,1,0.8430722075688334
878,Syria,2020,1,1,0.978599870064577
879,Syria,2021,1,1,0.9784352867312439
880,Syria,2022,0,1,0.9668621843735051
881,Syria,2023,1,0,0.0027989734558813506
882,Lebanon,2017,0,0,0.002495553955848073
883,Lebanon,2018,0,0,0.002495553955848073
884,Lebanon,2019,0,0,0.002395553955848074
885,Lebanon,2020,0,0,0.003684491652138711
886,Lebanon,2021,0,0,0.0012596481949423127
887,Lebanon,2022,0,0,0.0012596481949423127
888,Lebanon,2023,0,0,0.0
889,Jordan,2017,0,0,0.004388032310826429
890,Jordan,2018,0,0,0.005003400276194392
891,Jordan,2019,0,0,0.002495553955848073
892,Jordan,2020,0,0,0.002495553955848073
893,Jordan,2021,0,0,0.002395553955848074
894,Jordan,2022,0,0,0.003684491652138711
895,Jordan,2023,0,0,0.0
896,Israel,2017,0,0,0.03374557033308974
897,Israel,2018,0,0,0.09963998512237694
898,Israel,2019,0,0,0.05999181102695041
899,Israel,2020,0,0,0.0639137150731966
900,Israel,2021,0,0,0.030782946413751393
901,Israel,2022,0,0,0.006472531635031634
902,Israel,2023,1,0,0.02729109565185418
903,Saudi Arabia,2017,0,0,0.0010128533231474409
904,Saudi Arabia,2018,0,0,0.0012628533231474409
905,Saudi Arabia,2019,0,0,0.00048103514132925894
906,Saudi Arabia,2020,0,0,0.00048103514132925894
907,Saudi Arabia,2021,0,0,0.00048103514132925894
908,Saudi Arabia,2022,0,0,0.00048103514132925894
909,Saudi Arabia,2023,0,0,0.00048103514132925894
910,Yemen (North Yemen),2017,1,1,0.6351893871908965
911,Yemen (North Yemen),2018,1,1,0.6351893871908965
912,Yemen (North Yemen),2019,1,1,0.6351893871908965
913,Yemen (North Yemen),2020,1,1,0.6351893871908965
914,Yemen (North Yemen),2021,1,1,0.6351893871908965
915,Yemen (North Yemen),2022,1,1,0.6348143871908964
916,Yemen (North Yemen),2023,0,1,0.6147388260539773
917,Kuwait,2017,0,0,0.0066609848484848475
918,Kuwait,2018,0,0,0.00739431818181818
919,Kuwait,2019,0,0,0.009308603896103895
920,Kuwait,2020,0,0,6.666666666666667e-05
921,Kuwait,2021,0,0,0.0011318733145939026
922,Kuwait,2022,0,0,0.0005592118257559433
923,Kuwait,2023,0,0,0.00021875
924,Bahrain,2017,0,0,5.306122448979592e-05
925,Bahrain,2018,0,0,0.0
926,Bahrain,2019,0,0,0.0
927,Bahrain,2020,0,0,0.0
928,Bahrain,2021,0,0,0.0
929,Bahrain,2022,0,0,0.0
930,Bahrain,2023,0,0,7.692307692307693e-05
931,Qatar,2017,0,0,5.306122448979592e-05
932,Qatar,2018,0,0,0.0
933,Qatar,2019,0,0,0.0
934,Qatar,2020,0,0,0.0
935,Qatar,2021,0,0,0.0
936,Qatar,2022,0,0,0.0
937,Qatar,2023,0,0,7.692307692307693e-05
938,United Arab Emirates,2017,0,0,5.306122448979592e-05
939,United Arab Emirates,2018,0,0,0.0
940,United Arab Emirates,2019,0,0,0.0
941,United Arab Emirates,2020,0,0,0.0
942,United Arab Emirates,2021,0,0,0.0
943,United Arab Emirates,2022,0,0,0.0
944,United Arab Emirates,2023,0,0,7.692307692307693e-05
945,Oman,2017,0,0,0.13140446090678998
946,Oman,2018,0,0,0.13140446090678998
947,Oman,2019,0,0,0.13140446090678998
948,Oman,2020,0,0,0.13140446090678998
949,Oman,2021,0,0,0.13140446090678998
950,Oman,2022,0,0,0.13140446090678998
951,Oman,2023,0,0,0.13140446090678998
952,Afghanistan,2017,1,1,0.6364563424578519
953,Afghanistan,2018,1,1,0.6351893871908965
954,Afghanistan,2019,1,1,0.6351893871908965
955,Afghanistan,2020,1,1,0.6351893871908965
956,Afghanistan,2021,1,1,0.6351893871908965
957,Afghanistan,2022,0,1,0.6351893871908965
958,Afghanistan,2023,0,0,0.20624338082491656
959,Turkmenistan,2017,0,0,0.010104918926532699
960,Turkmenistan,2018,0,0,0.0005614468864468864
961,Turkmenistan,2019,0,0,0.0006069014319014319
962,Turkmenistan,2020,0,0,8.712121212121212e-05
963,Turkmenistan,2021,0,0,0.0005301282051282052
964,Turkmenistan,2022,0,0,0.0
965,Turkmenistan,2023,0,0,0.0
966,Tajikistan,2017,0,0,0.0013685897435897435
967,Tajikistan,2018,0,0,0.0005614468864468864
968,Tajikistan,2019,0,0,0.015396703994329424
969,Tajikistan,2020,0,0,8.712121212121212e-05
970,Tajikistan,2021,0,0,0.0005301282051282052
971,Tajikistan,2022,0,0,0.008854918926532705
972,Tajikistan,2023,0,0,0.0
973,Kyrgyzstan,2017,0,0,0.0
974,Kyrgyzstan,2018,0,0,0.0
975,Kyrgyzstan,2019,0,0,0.0
976,Kyrgyzstan,2020,0,0,0.0
977,Kyrgyzstan,2021,0,0,0.0
978,Kyrgyzstan,2022,0,0,0.0
979,Kyrgyzstan,2023,0,0,0.0
980,Uzbekistan,2017,0,0,0.010104918926532699
981,Uzbekistan,2018,0,0,0.0005614468864468864
982,Uzbekistan,2019,0,0,0.0006069014319014319
983,Uzbekistan,2020,0,0,8.712121212121212e-05
984,Uzbekistan,2021,0,0,0.0005301282051282052
985,Uzbekistan,2022,0,0,0.0
986,Uzbekistan,2023,0,0,0.0
987,Kazakhstan,2017,0,0,0.0
988,Kazakhstan,2018,0,0,0.0
989,Kazakhstan,2019,0,0,0.0
990,Kazakhstan,2020,0,0,0.0
991,Kazakhstan,2021,0,0,0.0
992,Kazakhstan,2022,0,0,0.0
993,Kazakhstan,2023,0,0,0.0
994,China,2017,0,0,0.13140446090678998
995,China,2018,0,0,0.13140446090678998
996,China,2019,0,0,0.13140446090678998
997,China,2020,0,0,0.13140446090678998
998,China,2021,0,0,0.13140446090678998
999,China,2022,0,0,0.13140446090678998
1000,China,2023,0,0,0.13140446090678998
1001,Mongolia,2017,0,0,0.0002089160839160839
1002,Mongolia,2018,0,0,0.0
1003,Mongolia,2019,0,0,0.0
1004,Mongolia,2020,0,0,0.0
1005,Mongolia,2021,0,0,0.0
1006,Mongolia,2022,0,0,0.0
1007,Mongolia,2023,0,0,0.0
1008,South Korea,2017,0,0,0.0
1009,South Korea,2018,0,0,4.545454545454546e-05
1010,South Korea,2019,0,0,4.545454545454546e-05
1011,South Korea,2020,0,0,0.008301567876567877
1012,South Korea,2021,0,0,0.0006397042285200181
1013,South Korea,2022,0,0,0.000377204228520018
1014,South Korea,2023,0,0,0.000377204228520018
1015,Japan,2017,0,0,0.0022830545353837513
1016,Japan,2018,0,0,0.0022830545353837513
1017,Japan,2019,0,0,0.0022830545353837513
1018,Japan,2020,0,0,0.0022830545353837513
1019,Japan,2021,0,0,0.0022830545353837513
1020,Japan,2022,0,0,0.0022830545353837513
1021,Japan,2023,0,0,0.0022830545353837513
1022,India,2017,0,0,0.10623682794888288
1023,India,2018,0,0,0.02480367708272122
1024,India,2019,0,0,0.06663969087972578
1025,India,2020,0,0,0.0015710229098386992
1026,India,2021,0,0,0.0008918562431720328
1027,India,2022,0,0,0.00023846153846153847
1028,India,2023,0,0,0.0017186996010525426
1029,Bhutan,2017,0,0,0.0
1030,Bhutan,2018,0,0,0.0
1031,Bhutan,2019,0,0,4.545454545454546e-05
1032,Bhutan,2020,0,0,4.545454545454546e-05
1033,Bhutan,2021,0,0,0.008301567876567877
1034,Bhutan,2022,0,0,0.0006397042285200181
1035,Bhutan,2023,0,0,0.000377204228520018
1036,Pakistan,2017,0,0,0.0536491916614518
1037,Pakistan,2018,0,0,0.032940888903408315
1038,Pakistan,2019,0,0,0.09893324464063646
1039,Pakistan,2020,0,0,0.053339950387589735
1040,Pakistan,2021,0,0,0.05240979468802621
1041,Pakistan,2022,0,0,0.02946649619730118
1042,Pakistan,2023,1,0,0.03946110989543662
1043,Bangladesh,2017,0,0,5.306122448979592e-05
1044,Bangladesh,2018,0,0,0.0
1045,Bangladesh,2019,0,0,0.0
1046,Bangladesh,2020,0,0,0.0
1047,Bangladesh,2021,0,0,0.0
1048,Bangladesh,2022,0,0,0.0
1049,Bangladesh,2023,0,0,0.0
1050,Myanmar (Burma),2017,0,0,0.0
1051,Myanmar (Burma),2018,0,0,0.00024545454545454545
1052,Myanmar (Burma),2019,0,0,4.545454545454546e-05
1053,Myanmar (Burma),2020,0,0,0.008301567876567877
1054,Myanmar (Burma),2021,1,0,0.0006397042285200181
1055,Myanmar (Burma),2022,1,1,0.978599870064577
1056,Myanmar (Burma),2023,1,1,0.9784352867312439
1057,Sri Lanka,2017,0,0,0.015675822992367108
1058,Sri Lanka,2018,0,0,0.04485881391355469
1059,Sri Lanka,2019,0,0,0.0008954545454545454
1060,Sri Lanka,2020,0,0,0.013247370684870675
1061,Sri Lanka,2021,0,0,0.0015710229098386992
1062,Sri Lanka,2022,0,0,0.0008918562431720328
1063,Sri Lanka,2023,0,0,0.000600189576505366
1064,Maldives,2017,0,0,7.692307692307693e-05
1065,Maldives,2018,0,0,0.02794578959040826
1066,Maldives,2019,0,0,0.0
1067,Maldives,2020,0,0,0.0
1068,Maldives,2021,0,0,0.0
1069,Maldives,2022,0,0,0.0
1070,Maldives,2023,0,0,0.0
1071,Nepal,2017,0,0,0.037500813334555606
1072,Nepal,2018,0,0,0.037500813334555606
1073,Nepal,2019,0,0,0.03943896268520496
1074,Nepal,2020,0,0,0.039813808503637735
1075,Nepal,2021,0,0,0.039813808503637735
1076,Nepal,2022,0,0,0.039813808503637735
1077,Nepal,2023,0,0,0.03831380850363774
1078,Thailand,2017,0,0,0.0022830545353837513
1079,Thailand,2018,0,0,0.0022830545353837513
1080,Thailand,2019,0,0,0.0022830545353837513
1081,Thailand,2020,0,0,0.0022830545353837513
1082,Thailand,2021,0,0,0.0022830545353837513
1083,Thailand,2022,0,0,0.13140446090678998
1084,Thailand,2023,0,0,0.13140446090678998
1085,Cambodia (Kampuchea),2017,0,0,0.00021875
1086,Cambodia (Kampuchea),2018,0,0,0.0032356560106560103
1087,Cambodia (Kampuchea),2019,0,0,0.003702129814629815
1088,Cambodia (Kampuchea),2020,0,0,0.0
1089,Cambodia (Kampuchea),2021,0,0,0.0
1090,Cambodia (Kampuchea),2022,0,0,0.0
1091,Cambodia (Kampuchea),2023,0,0,4.545454545454546e-05
1092,Laos,2017,0,0,0.00021875
1093,Laos,2018,0,0,0.00021875
1094,Laos,2019,0,0,0.0032356560106560103
1095,Laos,2020,0,0,0.003702129814629815
1096,Laos,2021,0,0,0.0
1097,Laos,2022,0,0,0.022096960882254997
1098,Laos,2023,0,0,0.01464160373939786
1099,Vietnam,2017,0,0,0.00021875
1100,Vietnam,2018,0,0,0.00021875
1101,Vietnam,2019,0,0,0.0032356560106560103
1102,Vietnam,2020,0,0,0.003702129814629815
1103,Vietnam,2021,0,0,0.0
1104,Vietnam,2022,0,0,0.0
1105,Vietnam,2023,0,0,0.0
1106,Malaysia,2017,0,0,0.0011318733145939026
1107,Malaysia,2018,0,0,0.0005592118257559433
1108,Malaysia,2019,0,0,0.00021875
1109,Malaysia,2020,0,0,0.00021875
1110,Malaysia,2021,0,0,0.00021875
1111,Malaysia,2022,0,0,0.0032356560106560103
1112,Malaysia,2023,0,0,0.003702129814629815
1113,Singapore,2017,0,0,7.692307692307693e-05
1114,Singapore,2018,0,0,0.02794578959040826
1115,Singapore,2019,0,0,0.0
1116,Singapore,2020,0,0,0.0
1117,Singapore,2021,0,0,0.0
1118,Singapore,2022,0,0,0.0
1119,Singapore,2023,0,0,0.0
1120,Philippines,2017,1,0,0.0008954545454545454
1121,Philippines,2018,0,1,0.9727399297188817
1122,Philippines,2019,0,0,0.0030534895173053075
1123,Philippines,2020,0,0,0.002373425798058151
1124,Philippines,2021,0,0,0.019083182428596527
1125,Philippines,2022,0,0,0.06737366137689288
1126,Philippines,2023,0,0,0.041244902695773536
1127,Indonesia,2017,0,0,0.008301567876567877
1128,Indonesia,2018,0,0,0.0006397042285200181
1129,Indonesia,2019,0,0,0.000377204228520018
1130,Indonesia,2020,0,0,0.000377204228520018
1131,Indonesia,2021,0,0,0.007087383183551911
1132,Indonesia,2022,0,0,0.0
1133,Indonesia,2023,0,0,0.0
1134,East Timor,2017,0,0,0.0
1135,East Timor,2018,0,0,0.0
1136,East Timor,2019,0,0,0.0
1137,East Timor,2020,0,0,0.0
1138,East Timor,2021,0,0,0.0
1139,East Timor,2022,0,0,0.0
1140,East Timor,2023,0,0,0.0
1141,Australia,2017,0,0,0.0
1142,Australia,2018,0,0,0.0
1143,Australia,2019,0,0,0.0
1144,Australia,2020,0,0,0.0
1145,Australia,2021,0,0,0.0
1146,Australia,2022,0,0,0.0
1147,Australia,2023,0,0,0.0
1148,Papua New Guinea,2017,0,0,0.0
1149,Papua New Guinea,2018,0,0,0.0
1150,Papua New Guinea,2019,0,0,0.0
1151,Papua New Guinea,2020,0,0,0.0
1152,Papua New Guinea,2021,0,0,5.306122448979592e-05
1153,Papua New Guinea,2022,0,0,0.0
1154,Papua New Guinea,2023,0,0,0.0
1155,New Zealand,2017,0,0,0.0
1156,New Zealand,2018,0,0,0.0
1157,New Zealand,2019,0,0,0.0
1158,New Zealand,2020,0,0,0.0
1159,New Zealand,2021,0,0,0.0
1160,New Zealand,2022,0,0,0.0
1161,New Zealand,2023,0,0,0.0
1162,Solomon Islands,2017,0,0,0.0
1163,Solomon Islands,2018,0,0,0.0
1164,Solomon Islands,2019,0,0,0.0
1165,Solomon Islands,2020,0,0,0.0
1166,Solomon Islands,2021,0,0,0.0
1167,Solomon Islands,2022,0,0,0.0
1168,Solomon Islands,2023,0,0,0.0
1169,Fiji,2017,0,0,0.0
1170,Fiji,2018,0,0,0.0
1171,Fiji,2019,0,0,0.0
1172,Fiji,2020,0,0,0.0
1173,Fiji,2021,0,0,0.0
1174,Fiji,2022,0,0,7.692307692307693e-05
1175,Fiji,2023,0,0,0.02794578959040826
