,country,year,d_civil_conflict,preds,preds_proba
404,Estonia,2022,0,0,0.06242969628796401
405,Estonia,2023,0,0,0.0922384701912261
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.010686164229471317
408,Latvia,2019,0,0,0.007311586051743532
409,Latvia,2020,0,0,0.011811023622047244
410,Latvia,2021,0,0,0.00843644544431946
411,Latvia,2022,0,0,0.043869516310461196
412,Latvia,2023,0,0,0.06580427446569179
413,Lithuania,2017,0,0,0.0005624296962879641
414,Lithuania,2018,0,0,0.02699662542182227
415,Lithuania,2019,0,0,0.0044994375703037125
416,Lithuania,2020,0,0,0.010686164229471317
417,Lithuania,2021,0,0,0.007311586051743532
418,Lithuania,2022,0,0,0.05061867266591676
419,Lithuania,2023,0,0,0.08323959505061868
420,Ukraine,2017,1,1,0.7272215973003374
421,Ukraine,2018,1,1,0.7362204724409449
422,Ukraine,2019,1,1,0.6012373453318335
423,Ukraine,2020,1,1,0.546119235095613
424,Ukraine,2021,1,1,0.6456692913385826
425,Ukraine,2022,1,1,0.6586051743532059
426,Ukraine,2023,0,1,0.5731158605174353
427,Belarus,2017,0,0,0.06242969628796401
428,Belarus,2018,0,0,0.07761529808773904
429,Belarus,2019,0,0,0.09055118110236221
430,Belarus,2020,0,0,0.1062992125984252
431,Belarus,2021,0,0,0.10404949381327334
432,Belarus,2022,0,0,0.13048368953880765
433,Belarus,2023,0,0,0.12992125984251968
434,Armenia,2017,0,0,0.010686164229471317
435,Armenia,2018,0,0,0.01799775028121485
436,Armenia,2019,0,0,0.02080989876265467
437,Armenia,2020,0,0,0.03712035995500562
438,Armenia,2021,0,0,0.026434195725534307
439,Armenia,2022,1,0,0.04161979752530934
440,Armenia,2023,0,0,0.05061867266591676
441,Georgia,2017,0,0,0.03824521934758155
442,Georgia,2018,0,0,0.031496062992125984
443,Georgia,2019,0,0,0.023059617547806523
444,Georgia,2020,0,0,0.09336332958380203
445,Georgia,2021,0,0,0.08548931383577053
446,Georgia,2022,0,0,0.12373453318335208
447,Georgia,2023,0,0,0.14285714285714285
448,Azerbaijan,2017,1,1,0.6389201349831272
449,Azerbaijan,2018,0,0,0.43363329583802024
450,Azerbaijan,2019,0,0,0.4482564679415073
451,Azerbaijan,2020,1,0,0.4341957255343082
452,Azerbaijan,2021,1,0,0.42069741282339707
453,Azerbaijan,2022,1,0,0.3762654668166479
454,Azerbaijan,2023,1,0,0.3425196850393701
455,Finland,2017,0,0,0.001687289088863892
456,Finland,2018,0,0,0.001687289088863892
457,Finland,2019,0,0,0.0022497187851518562
458,Finland,2020,0,0,0.0011248593925759281
459,Finland,2021,0,0,0.008998875140607425
460,Finland,2022,0,0,0.045556805399325086
461,Finland,2023,0,0,0.06186726659167604
462,Sweden,2017,0,0,0.008998875140607425
463,Sweden,2018,0,0,0.012373453318335208
464,Sweden,2019,0,0,0.006749156355455568
465,Sweden,2020,0,0,0.001687289088863892
466,Sweden,2021,0,0,0.007874015748031496
467,Sweden,2022,0,0,0.05061867266591676
468,Sweden,2023,0,0,0.0686164229471316
469,Norway,2017,0,0,0.10292463442069741
470,Norway,2018,0,0,0.2232845894263217
471,Norway,2019,0,0,0.28346456692913385
472,Norway,2020,0,0,0.24803149606299213
473,Norway,2021,0,0,0.27671541057367827
474,Norway,2022,0,0,0.296962879640045
475,Norway,2023,0,0,0.3228346456692913
476,Denmark,2017,0,0,0.00562429696287964
477,Denmark,2018,0,0,0.001687289088863892
478,Denmark,2019,0,0,0.01856017997750281
479,Denmark,2020,0,0,0.0022497187851518562
480,Denmark,2021,0,0,0.006186726659167604
481,Denmark,2022,0,0,0.06242969628796401
482,Denmark,2023,0,0,0.07367829021372328
483,Iceland,2017,0,0,0.03093363329583802
484,Iceland,2018,0,0,0.03374578177727784
485,Iceland,2019,0,0,0.03093363329583802
486,Iceland,2020,0,0,0.05849268841394826
487,Iceland,2021,0,0,0.05230596175478065
488,Iceland,2022,0,0,0.06411698537682789
489,Iceland,2023,0,0,0.09786276715410573
490,Cabo Verde,2017,0,0,0.0281214848143982
