,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,-0.02751968792976054,0.00043676233437452914,0.0007042584222861664,7.023782318031724e-05,0.0005118678568889195,3.1909073014210045e-06,-0.018167395626475947,3.979116793553878e-06,0.1655203553134873,3.456532156663227e-06,-0.009635484493851047,1.2314242302822816e-05,-0.010238059317293212,-1.020895319616372e-06,-0.011596758066367558,4.00280134376734e-06,0.013923010955636752,0.00012049441606570693,-0.02779012254039854,2.0169940256949143e-05,0.0072663748341609555,0.0,0.018938407264131187,0.0010454669135902652,0.22680042271954198,0.0,0.004901843173746754,0.00024461369988778995,0.0,-0.010925230062802231,0.006164483891267857,4.0724800782044616e-05,0.0038534193752477893,-0.013108316881100146,0.0006479083439223113,0.014647617875426455,-0.0007592289096162281,0.0,0.007986994933135988,0.0,-0.0035778430629079976,0.0,-0.002359990902212742,0.0,0.016010238068302117,0.0,-0.0041352349859699105,2.3400732240057443e-06,0.03169015477794542,1.86782539915149e-07,0.0023074460709653242,0.0,0.03419737842946064,0.0,4.574789068641268e-05,1.469887073110943e-06,-0.001548292090046824,0.0
1,-0.03555622923065636,0.0004163356533086265,0.0033605119716784778,7.020659765340204e-05,8.62913411522e-05,3.2860855910049425e-06,-0.012031292051221519,3.979116793553878e-06,0.16947610174327282,3.9713815587281205e-06,-0.009288586734909194,1.2314242302822816e-05,-0.009287011849453679,-1.081301350486257e-06,-0.01222428348533394,6.30938692873216e-06,0.013665116777662125,-7.934735776481793e-05,-0.026352646572796918,1.4110455961257199e-05,0.006706206661104411,0.0,0.0243096940903692,0.000969072980873824,0.2361932357707966,0.0,0.004032086298326906,0.00018917556760864626,0.0,-0.009997659384502987,0.004283984476538262,-4.486764589448194e-06,0.0034448695959730462,-0.014197671388586757,0.0005287435241449902,0.011179625154009092,-0.0008701676633359668,0.0,0.009933773069633577,0.0,-0.0034621203792806685,0.0,-0.0023908965336227493,0.0,0.015292553760179578,0.0,-0.004140985640908926,2.2725076427304137e-06,0.031671369783819674,1.86782539915149e-07,0.0005897776571414658,0.0,0.03551508012653658,0.0,3.1221665900880015e-05,1.469887073110943e-06,-0.00536197100262536,0.0
2,-0.02264006418404394,0.0003608098028856654,0.0016005420104925913,5.826722031055607e-05,-0.0011483759733684588,3.2860855910049425e-06,-0.007144995697469206,3.979116793553878e-06,0.13458358897985487,5.379029084726028e-06,-0.009390530608581148,1.2314242302822816e-05,-0.010119808420377324,-1.081301350486257e-06,-0.0095774633737339,6.4310005168212904e-06,0.011029135613971628,2.060397761619366e-05,-0.022894681634026807,-0.0001648634711357345,0.00658176210850771,0.0,0.024786457798599802,0.0009873449552497652,0.21732502101070167,0.0,0.004042009250585557,0.00043609027959155047,0.0,-0.011819927883737969,0.0038697023359216508,-0.0004974122539991322,0.002928043224509541,-0.010713499686392895,0.0007652567199272516,0.012796523948046193,-0.004169595076913985,0.0,0.009410232525158227,0.0,-0.0050633775235163015,0.0,-0.0025646286231168006,0.0,0.014997143977512093,0.0,-0.004688300237227486,2.2725076427304137e-06,-0.02152262928420459,1.86782539915149e-07,0.0011003943352778484,0.0,0.044537395482487155,0.0,-6.471786700330812e-05,1.469887073110943e-06,0.0016595505557551171,0.0
3,-0.0029563419035612552,0.00036150653993526126,0.0007689180821509189,0.0001940781866715499,-0.0005458823397111604,3.2860855910049425e-06,-0.004866243420565688,3.979116793553878e-06,0.12969354152429416,6.561158183745622e-06,-0.009238075718892942,1.2314242302822816e-05,-0.01065145710958229,-1.081301350486257e-06,-0.008218768302193254,6.321568571828516e-06,0.009946421088837636,-2.4405893158425882e-05,-0.025594782362808263,-0.00023315380020290282,0.006994688470199866,0.0,0.025188628317909318,0.0010525874877038547,0.21431669434076744,0.0,0.003266977358453285,-0.0003744016343530414,0.0,-0.012593117413085705,0.0035889267166028223,-0.000635652157144783,0.0042406848945641526,-0.011761227074163012,0.0005128993483597819,0.01161793917467487,-0.005480056794896724,0.0,0.009750580096730185,0.0,-0.0044500682836094594,0.0,-0.0021425992997216804,0.0,0.01521921825494197,0.0,-0.0004793639872118733,2.2725076427304137e-06,-0.06399457455217768,-2.3977040773239742e-06,0.00010588950603279182,0.0,0.045978440798916165,0.0,-6.897182216242327e-06,1.469887073110943e-06,-0.0010012979477757931,0.0
4,-0.0009683110476846796,-0.012607853126771444,0.00913335588229758,2.4545988214235834e-05,0.0007952998096090059,3.844182021551162e-06,-0.006425580411457427,6.424217542327217e-06,0.2086738607674069,8.093660699885493e-06,-0.008601463473322368,1.0530188177458986e-05,-0.010552416718587762,9.038259824185721e-07,-0.003470690208395184,4.082260946628036e-06,0.013701445072021043,-6.666238530524435e-05,-0.01518762309497143,0.00021579395205600937,0.00674444911012073,0.0,0.01947999668691732,0.0009508785218259667,0.2945646540105588,0.0,-0.006716274019313392,-0.0007876477638875858,0.0,-0.004827070184481426,-0.0026528986683084324,0.002228635736083768,0.004618230970173057,0.013158248880428337,0.002817364786501876,0.016217743439521155,0.0030908882942169823,0.0,0.008113094186657194,0.0,0.01183240357984586,0.0,-0.0008904224564102149,0.0,0.014675201948904816,0.0,-0.0051321283335853465,4.78646047189255e-06,0.03808182434697295,1.0357459395025062e-05,0.000307668678674685,0.0,0.03164822874911545,0.0,2.990583288231371e-05,-5.216220913323128e-06,6.093498569075218e-05,0.0
5,-0.0014413492243397525,-0.011274738300766168,0.008957615918864617,6.964293306953122e-05,0.0007822283819976582,3.844182021551162e-06,-0.007177572854401802,6.424217542327217e-06,0.16565921049289065,8.093660699885493e-06,-0.007763258636108395,1.0530188177458986e-05,-0.009686223713707438,1.434036778720956e-06,-0.002004827907661769,4.082260946628036e-06,0.012378311066358672,-5.931192984411785e-05,-0.01462519315963173,0.0001655390162693204,0.005959300350147856,0.0,0.019176362323523415,0.0008909855672473148,0.2804456970797656,0.0,-0.007353525520980724,-0.0007761977255268935,0.0,-0.005089541808487772,-0.0029976846510456393,0.005627112111087842,0.004155276805152851,0.03456621104241032,0.002615999740280983,-0.030207150326879453,0.0024574166423194242,0.0,0.007252787042620979,0.0,0.012265770505360596,0.0,-0.0004120286348529264,0.0,0.015217922767103199,0.0,-0.004493641258117372,4.78646047189255e-06,0.029502509165350563,1.0357459395025062e-05,0.00013206169994647222,0.0,0.018938798773000844,0.0,3.154131736994663e-05,-5.216220913323128e-06,9.340797601138617e-05,0.0
6,-0.0015773169353635345,-0.01107389567706917,0.008840679465922093,7.565478740389228e-05,0.0007941897441654027,3.844182021551162e-06,-0.007244357764308584,6.424217542327217e-06,0.1653871150556464,8.093660699885493e-06,-0.007783979900437259,1.0530188177458986e-05,-0.009867043962378225,1.434036778720956e-06,-0.0020509352503551535,4.082260946628036e-06,0.011735847243038205,-5.931192984411785e-05,-0.0145917258165702,0.0001633453610659539,0.006052893380508038,0.0,0.019112111993668312,0.0008921795911829373,0.28006102498863655,0.0,-0.007347603925443873,-0.0007408100136180875,0.0,-0.005059175256453436,-0.004945714313576704,0.005509501497061578,0.0040971444386563634,0.03459811228753443,0.0026441446051339622,-0.02985921869756452,0.0024677334276921275,0.0,0.007248079981695252,0.0,0.012312519129386367,0.0,-0.00041855046894986083,0.0,0.015326457810428596,0.0,-0.004496368959285845,4.78646047189255e-06,0.029822753536838373,1.0357459395025062e-05,0.00011206324900376897,0.0,0.018779244388336475,0.0,3.154131736994663e-05,-5.216220913323128e-06,0.00013692307979555054,0.0
7,-0.010052264803222903,0.00014352024368437962,-0.0016121372809557862,-0.00014042633636090503,-0.0032356339847341205,6.390990046217138e-06,0.0026274317986456817,5.437325669151576e-06,-0.09121317753549917,2.89731398345981e-06,-0.003944007544228925,4.030305094535068e-06,0.000257097893668828,1.0200872468020732e-06,0.003496365651262867,1.3726099218167867e-05,-0.0018618148569958662,8.178935065995481e-05,0.04743689536603035,-3.865763737635344e-05,-0.0004477881315631406,0.0,0.03973519953961122,1.7596147668031583e-05,0.13961369522260209,0.0,0.00286386404152618,0.0018858907395094696,0.0,0.002577904798032474,0.004087119560864609,0.0003502091743226907,-0.002929709954011599,-0.004237530733419039,0.0005466680970068334,-0.014054153514318024,0.0015155386141931881,0.0,-0.01939663188750453,0.0,0.003366610867351182,0.0,-0.0013677585715096221,0.0,-0.06364051855445385,0.0,-0.004107507189487221,1.3217567998587862e-05,0.0025033983660299733,-2.82486738433248e-06,-0.0018074349423388002,0.0,0.08860442756039125,0.0,7.153870859793694e-05,1.469887073110943e-06,-0.001181839587991049,0.0
8,-0.009847673786655936,0.0001530194478767111,-0.002042887755433263,-0.00014042633636090503,-0.00265492359953878,6.390990046217138e-06,0.00488412161003782,5.437325669151576e-06,-0.09653982949030517,2.89731398345981e-06,-0.003948758250621962,4.030305094535068e-06,0.0002891213153972292,1.0200872468020732e-06,0.003928529977083244,1.3726099218167867e-05,-0.0018009664596413154,8.256720696463888e-05,0.049928355603031827,-3.734213069667986e-05,-0.00015966773382104131,0.0,0.04061498439584431,1.8253527443099145e-05,0.14108013882881537,0.0,0.0028104747747551726,0.0018833908253963107,0.0,0.0022639347513875303,0.0041758388034059245,6.918021662301595e-06,-0.003177431312644019,-0.004165164054667259,0.0005019566932915546,-0.01432786327335963,0.001449654134292705,0.0,-0.01563705977571326,0.0,0.0032367592329444255,0.0,-0.0011372228577708821,0.0,-0.06640220119328925,0.0,-0.004340778161866401,1.3217567998587862e-05,0.001270413016398329,-2.82486738433248e-06,-0.0023490228089538107,0.0,0.0898202702609498,0.0,6.193556226461282e-05,1.469887073110943e-06,-0.00046640708438460917,0.0
9,-0.009922575270270118,0.00014829814503719365,-0.0021481368084043735,-0.00014042633636090503,-0.0026830882058380624,6.390990046217138e-06,0.0050229009304130256,5.437325669151576e-06,-0.09386962006064976,2.89731398345981e-06,-0.004476172276312895,4.030305094535068e-06,0.0003541789136414102,1.0200872468020732e-06,0.0033705120278684467,1.3651121397915961e-05,-0.001965540169765291,7.951999124633329e-05,0.04845643491432439,-3.299166331141724e-05,-0.0022286758880162316,0.0,0.0409232433336773,2.0355686664296076e-05,0.1383797464598328,0.0,0.002599672945800864,0.0019234152707090179,0.0,0.002455555340154694,0.003604471368965751,0.00018066776983916493,-0.0031001978547825527,-0.004305916955527261,0.0004181606375020166,-0.013517709435278812,0.0013954487300233502,0.0,-0.019370495079393157,0.0,0.003304112830465956,0.0,-0.001676624054507736,0.0,-0.06391100358030527,0.0,-0.004229261512545299,1.3217567998587862e-05,0.0016856835762157258,-2.82486738433248e-06,-0.004981223550803549,0.0,0.0877555049691087,0.0,2.61563750118264e-06,1.469887073110943e-06,-0.0012904302371429099,0.0
