,country,year,d_protest,preds,preds_proba
607,Morocco,2023,1,1,1.0
608,Mozambique,2017,0,0,0.10609930753821163
609,Mozambique,2018,0,0,0.1199235508201072
610,Mozambique,2019,0,0,0.2133845227357597
611,Mozambique,2020,0,0,0.1920737540678981
612,Mozambique,2021,0,0,0.09684781113961269
613,Mozambique,2022,1,0,0.09010303288666205
614,Mozambique,2023,1,1,0.9997866422829275
615,Myanmar (Burma),2017,1,1,0.9992570579494799
616,Myanmar (Burma),2018,1,1,0.9992570579494799
617,Myanmar (Burma),2019,1,1,0.9975235264982665
618,Myanmar (Burma),2020,1,1,0.9975235264982665
619,Myanmar (Burma),2021,1,1,0.9975235264982665
620,Myanmar (Burma),2022,1,1,0.9975235264982665
621,Myanmar (Burma),2023,1,1,0.968697374938088
622,Namibia,2017,0,1,0.9751926040143852
623,Namibia,2018,1,0,0.21887818169605985
624,Namibia,2019,1,1,0.9739189890706365
625,Namibia,2020,1,1,0.9709472208685562
626,Namibia,2021,1,1,0.9682491449251345
627,Namibia,2022,1,1,0.9680368757678429
628,Namibia,2023,1,1,0.9680368757678429
629,Nepal,2017,1,1,0.8745259081392059
630,Nepal,2018,1,1,0.8745259081392059
631,Nepal,2019,1,1,0.8745259081392059
632,Nepal,2020,1,1,0.8745259081392059
633,Nepal,2021,1,1,0.8745259081392059
634,Nepal,2022,1,1,0.8745259081392059
635,Nepal,2023,1,1,0.8745259081392059
636,Netherlands,2020,1,1,0.7866339959866706
637,Netherlands,2021,1,1,0.8745259081392059
638,Netherlands,2022,1,1,0.8745259081392059
639,Netherlands,2023,1,1,0.8745259081392059
640,New Zealand,2021,1,1,0.7278200590228779
641,New Zealand,2022,1,1,0.9766541427603442
642,New Zealand,2023,1,1,0.9766541427603442
643,Nicaragua,2018,1,1,0.6824644574189151
644,Nicaragua,2019,1,1,0.7664819873909766
645,Nicaragua,2020,1,1,0.7664819873909766
646,Nicaragua,2021,0,1,0.7664819873909766
647,Nicaragua,2022,0,1,0.6398229680176191
648,Nicaragua,2023,0,1,0.6456046265110161
649,Niger,2017,0,0,0.0912801514074521
650,Niger,2018,0,0,0.22638397568289598
651,Niger,2019,1,0,0.22251815766403185
652,Niger,2020,0,1,1.0
653,Niger,2021,0,0,0.3530342395107392
654,Niger,2022,0,0,0.4355602236121971
655,Niger,2023,1,0,0.4273414690467394
656,Nigeria,2017,1,1,0.9823605378102361
657,Nigeria,2018,1,1,1.0
658,Nigeria,2019,1,1,1.0
659,Nigeria,2020,1,1,1.0
660,Nigeria,2021,1,1,1.0
661,Nigeria,2022,1,1,1.0
662,Nigeria,2023,1,1,1.0
663,North Macedonia,2018,1,0,0.1607542619080073
664,North Macedonia,2019,1,1,0.9751926040143852
665,North Macedonia,2020,1,1,0.9739189890706365
666,North Macedonia,2021,1,1,0.9709472208685562
667,North Macedonia,2022,1,1,0.9682491449251345
668,North Macedonia,2023,1,1,0.9680368757678429
669,Norway,2020,1,1,0.5569451436173846
670,Norway,2021,1,1,0.9969751645085968
671,Norway,2022,1,1,0.9969751645085968
672,Norway,2023,1,1,0.9969751645085968
673,Oman,2017,0,1,0.6701438142446707
674,Oman,2018,0,1,0.6701438142446707
675,Oman,2019,0,1,0.6701438142446707
676,Oman,2020,0,1,0.6701438142446707
677,Oman,2021,0,1,0.6701438142446707
678,Oman,2022,0,1,0.6701438142446707
679,Oman,2023,0,1,0.6701438142446707
680,Pakistan,2017,1,1,0.9992570579494799
681,Pakistan,2018,1,1,0.9975235264982665
682,Pakistan,2019,1,1,0.9975235264982665
683,Pakistan,2020,1,1,0.9975235264982665
684,Pakistan,2021,1,1,0.9975235264982665
685,Pakistan,2022,1,1,0.968697374938088
686,Pakistan,2023,1,1,0.9199108469539377
687,Panama,2018,1,1,0.7246448662117266
688,Panama,2019,1,1,0.9969751645085968
689,Panama,2020,1,1,0.9969751645085968
690,Panama,2021,1,1,0.9969751645085968
691,Panama,2022,1,1,0.9969751645085968
692,Panama,2023,1,1,0.9969751645085968
693,Papua New Guinea,2021,1,0,0.09684781113961269
694,Papua New Guinea,2022,1,1,0.9960994181647969
695,Papua New Guinea,2023,1,1,0.9997866422829275
696,Paraguay,2018,1,1,0.7866339959866706
697,Paraguay,2019,1,1,0.8745259081392059
698,Paraguay,2020,1,1,0.8745259081392059
699,Paraguay,2021,1,1,0.8745259081392059
700,Paraguay,2022,1,1,0.8745259081392059
701,Paraguay,2023,1,1,0.8745259081392059
702,Peru,2018,1,1,0.788268468497815
703,Peru,2019,1,1,0.8700753314746622
704,Peru,2020,1,1,0.8745259081392059
705,Peru,2021,1,1,0.8745259081392059
706,Peru,2022,1,1,0.8745259081392059
707,Peru,2023,1,1,0.8745259081392059
708,Philippines,2017,1,1,0.9875677707292078
709,Philippines,2018,1,1,0.9875677707292078
710,Philippines,2019,1,1,0.9875677707292078
711,Philippines,2020,1,1,0.9875677707292078
712,Philippines,2021,1,1,0.9111955792752925
713,Philippines,2022,1,1,0.7834299818217308
714,Philippines,2023,1,0,0.3331698097405685
715,Poland,2020,1,1,0.5603752202272532
716,Poland,2021,1,1,0.999575461685417
717,Poland,2022,1,1,0.999575461685417
718,Poland,2023,1,1,0.999575461685417
719,Portugal,2020,1,1,0.7866339959866706
720,Portugal,2021,1,1,0.8745259081392059
721,Portugal,2022,1,1,0.8745259081392059
722,Portugal,2023,1,1,0.8745259081392059
723,Qatar,2017,0,0,0.11247827403976356
724,Qatar,2018,0,0,0.10573349578681293
725,Qatar,2019,0,0,0.10424761168577283
726,Qatar,2020,0,0,0.06337189114918336
727,Qatar,2021,0,0,0.056353832849550006
728,Qatar,2022,0,0,0.065415422620868
729,Qatar,2023,0,0,0.07702048501102236
730,Congo,2017,0,0,0.0912801514074521
731,Congo,2018,0,0,0.22638397568289598
732,Congo,2019,0,0,0.22251815766403185
733,Congo,2020,0,0,0.38412320568635144
734,Congo,2021,0,1,0.5085174115279945
735,Congo,2022,0,1,0.6060315696935378
736,Congo,2023,0,1,0.6526442638053581
737,Romania,2018,1,1,0.5327851663402705
738,Romania,2019,1,1,0.8194371424885303
739,Romania,2020,1,1,0.8194371424885303
740,Romania,2021,1,1,0.8194371424885303
741,Romania,2022,1,1,0.8194371424885303
742,Romania,2023,1,1,0.8194371424885303
743,Russia (Soviet Union),2018,1,1,0.7866339959866706
744,Russia (Soviet Union),2019,1,1,0.8745259081392059
745,Russia (Soviet Union),2020,1,1,0.8745259081392059
746,Russia (Soviet Union),2021,1,1,0.8745259081392059
747,Russia (Soviet Union),2022,1,1,0.8745259081392059
748,Russia (Soviet Union),2023,1,1,0.8745259081392059
749,Rwanda,2017,0,0,0.007070601925728226
750,Rwanda,2018,0,0,0.007138719378689661
751,Rwanda,2019,0,0,0.0912801514074521
752,Rwanda,2020,0,0,0.22638397568289598
753,Rwanda,2021,0,0,0.22251815766403185
754,Rwanda,2022,0,0,0.38412320568635144
755,Rwanda,2023,0,1,0.5085174115279945
756,Saudi Arabia,2017,0,1,0.5159354701968643
757,Saudi Arabia,2018,0,1,0.5559657470027726
758,Saudi Arabia,2019,0,1,0.5652136870270872
759,Saudi Arabia,2020,0,1,0.5662042764277806
760,Saudi Arabia,2021,0,1,0.5572265610607634
761,Saudi Arabia,2022,0,1,0.5578633685326377
762,Saudi Arabia,2023,0,1,0.5603752202272532
763,Senegal,2017,1,1,0.9823605378102361
764,Senegal,2018,1,1,1.0
765,Senegal,2019,1,1,1.0
766,Senegal,2020,1,1,1.0
767,Senegal,2021,1,1,1.0
768,Senegal,2022,1,1,1.0
769,Senegal,2023,1,1,1.0
770,Serbia,2018,1,0,0.0013911078481483165
771,Serbia,2019,1,1,0.9751926040143852
772,Serbia,2020,1,1,0.9751926040143852
773,Serbia,2021,1,1,0.9751926040143852
774,Serbia,2022,1,1,0.9751926040143852
775,Serbia,2023,1,1,0.9751926040143852
776,Sierra Leone,2017,0,0,0.05366482411430405
777,Sierra Leone,2018,1,0,0.1629342100760684
778,Sierra Leone,2019,0,1,1.0
779,Sierra Leone,2020,0,0,0.1569659304024746
780,Sierra Leone,2021,0,0,0.2824524846081091
781,Sierra Leone,2022,0,0,0.35538975671940476
782,Sierra Leone,2023,0,0,0.3892442689728768
783,Singapore,2020,0,0,0.05426646780658667
784,Singapore,2021,0,0,0.05366482411430405
785,Singapore,2022,0,0,0.1629342100760684
786,Singapore,2023,0,0,0.2970485669312946
787,Slovakia,2020,1,0,0.13665487607013713
788,Slovakia,2021,1,1,0.9751926040143852
789,Slovakia,2022,1,1,0.9739189890706365
790,Slovakia,2023,1,1,0.9709472208685562
791,Slovenia,2020,1,0,0.13212351919851278
792,Slovenia,2021,1,1,0.9739189890706365
793,Slovenia,2022,1,1,0.9709472208685562
794,Slovenia,2023,1,1,0.9682491449251345
795,Solomon Islands,2021,0,0,0.1452021705823821
796,Solomon Islands,2022,0,0,0.227041298929683
797,Solomon Islands,2023,0,0,0.20433909606403286
798,Somalia,2017,1,1,0.9896415704678002
799,Somalia,2018,1,1,1.0
800,Somalia,2019,1,1,1.0
801,Somalia,2020,1,1,1.0
802,Somalia,2021,1,1,1.0
803,Somalia,2022,1,1,1.0
804,Somalia,2023,1,1,1.0
805,South Africa,2017,1,1,0.9969751645085968
806,South Africa,2018,1,1,0.9969751645085968
807,South Africa,2019,1,1,0.9969751645085968
808,South Africa,2020,1,1,0.9969751645085968
809,South Africa,2021,1,1,0.9969751645085968
810,South Africa,2022,1,1,0.9969751645085968
811,South Africa,2023,1,1,0.9969751645085968
812,South Korea,2018,1,1,0.9012077414134422
813,South Korea,2019,1,1,0.9875677707292078
814,South Korea,2020,1,1,0.9875677707292078
815,South Korea,2021,1,1,0.9875677707292078
816,South Korea,2022,1,1,0.9875677707292078
817,South Korea,2023,1,1,0.9111955792752925
818,South Sudan,2017,1,1,0.9751926040143852
819,South Sudan,2018,0,1,0.9751926040143852
820,South Sudan,2019,0,0,0.22558960861660307
821,South Sudan,2020,1,0,0.1913209824394898
822,South Sudan,2021,1,1,0.9751926040143852
823,South Sudan,2022,1,1,0.9751926040143852
824,South Sudan,2023,1,1,0.9751926040143852
825,Spain,2020,1,1,0.6701438142446707
826,Spain,2021,1,1,0.8745259081392059
827,Spain,2022,1,1,0.8745259081392059
828,Spain,2023,1,1,0.8745259081392059
829,Sri Lanka,2017,1,1,0.9915301283319813
830,Sri Lanka,2018,1,1,0.9907871862814612
831,Sri Lanka,2019,1,1,0.9875677707292078
832,Sri Lanka,2020,1,1,0.9875677707292078
833,Sri Lanka,2021,1,1,0.9875677707292078
834,Sri Lanka,2022,1,1,0.9875677707292078
835,Sri Lanka,2023,1,1,0.9111955792752925
836,Sudan,2017,1,1,1.0
837,Sudan,2018,1,1,1.0
838,Sudan,2019,1,1,1.0
839,Sudan,2020,1,1,1.0
840,Sudan,2021,1,1,1.0
841,Sudan,2022,1,1,1.0
842,Sudan,2023,1,1,1.0
843,Suriname,2018,1,0,0.1452021705823821
844,Suriname,2019,0,1,0.710082576296252
845,Suriname,2020,1,0,0.20141583022007295
846,Suriname,2021,1,1,0.9014551574804063
847,Suriname,2022,1,1,0.9960994181647969
848,Suriname,2023,1,1,0.9997866422829275
849,Sweden,2020,1,1,0.7866339959866706
850,Sweden,2021,1,1,0.8745259081392059
851,Sweden,2022,1,1,0.8745259081392059
852,Sweden,2023,1,1,0.8745259081392059
853,Switzerland,2020,1,1,0.7866339959866706
854,Switzerland,2021,1,1,0.8745259081392059
855,Switzerland,2022,1,1,0.8745259081392059
856,Switzerland,2023,1,1,0.8745259081392059
857,Syria,2017,1,1,0.7037502956014519
858,Syria,2018,1,1,0.9975235264982665
859,Syria,2019,1,1,0.9975235264982665
860,Syria,2020,1,1,0.9975235264982665
861,Syria,2021,1,1,0.968697374938088
862,Syria,2022,1,1,0.9199108469539377
863,Syria,2023,1,1,0.7367508667657255
864,Tajikistan,2018,0,0,0.07834152052533311
865,Tajikistan,2019,0,0,0.13212351919851278
866,Tajikistan,2020,0,0,0.10006744583486142
867,Tajikistan,2021,0,0,0.09163918101729496
868,Tajikistan,2022,0,0,0.09163918101729496
869,Tajikistan,2023,0,0,0.09163918101729496
870,Tanzania,2017,0,0,0.1268805051809047
871,Tanzania,2018,0,0,0.14702652388934193
872,Tanzania,2019,0,0,0.15753810060338067
873,Tanzania,2020,0,0,0.13078175111518955
874,Tanzania,2021,0,0,0.23191259924540283
875,Tanzania,2022,0,0,0.26393129402544985
876,Tanzania,2023,0,0,0.31857640885370136
877,Thailand,2017,1,1,0.8745259081392059
878,Thailand,2018,1,1,0.8745259081392059
879,Thailand,2019,1,1,0.8745259081392059
880,Thailand,2020,1,1,0.8745259081392059
881,Thailand,2021,1,1,0.8745259081392059
882,Thailand,2022,1,1,0.8745259081392059
883,Thailand,2023,1,1,0.8745259081392059
884,Togo,2017,1,0,0.1611727930122304
885,Togo,2018,0,1,1.0
886,Togo,2019,0,0,0.1569659304024746
887,Togo,2020,0,0,0.2824524846081091
888,Togo,2021,0,0,0.35538975671940476
889,Togo,2022,0,0,0.3892442689728768
890,Togo,2023,0,0,0.4147777416088753
891,Trinidad and Tobago,2018,1,0,0.05366482411430405
892,Trinidad and Tobago,2019,1,1,0.9823605378102361
893,Trinidad and Tobago,2020,1,1,0.9882127423994393
894,Trinidad and Tobago,2021,1,1,0.9928037432757301
895,Trinidad and Tobago,2022,1,1,0.9935466853262501
896,Trinidad and Tobago,2023,1,1,0.9935466853262501
897,Tunisia,2017,1,1,1.0
898,Tunisia,2018,1,1,1.0
899,Tunisia,2019,1,1,1.0
900,Tunisia,2020,1,1,1.0
901,Tunisia,2021,1,1,1.0
902,Tunisia,2022,1,1,1.0
903,Tunisia,2023,1,1,1.0
904,Turkey,2017,1,1,0.8745259081392059
905,Turkey,2018,1,1,0.8745259081392059
906,Turkey,2019,1,1,0.8745259081392059
907,Turkey,2020,1,1,0.8745259081392059
908,Turkey,2021,1,1,0.8745259081392059
909,Turkey,2022,1,1,0.8745259081392059
910,Turkey,2023,1,1,0.8745259081392059
911,Turkmenistan,2018,0,0,0.07834152052533311
912,Turkmenistan,2019,0,0,0.13212351919851278
913,Turkmenistan,2020,0,0,0.10006744583486142
914,Turkmenistan,2021,0,0,0.09163918101729496
915,Turkmenistan,2022,0,0,0.09163918101729496
916,Turkmenistan,2023,0,0,0.09163918101729496
917,Uganda,2017,1,1,0.9923761225275515
918,Uganda,2018,1,1,0.8121441415503312
919,Uganda,2019,1,1,0.9896415704678002
920,Uganda,2020,1,1,1.0
921,Uganda,2021,1,1,1.0
922,Uganda,2022,1,1,1.0
923,Uganda,2023,1,1,1.0
924,Ukraine,2018,1,0,0.09954755982201144
925,Ukraine,2019,1,1,0.9751926040143852
926,Ukraine,2020,1,1,0.9739189890706365
927,Ukraine,2021,1,1,0.9709472208685562
928,Ukraine,2022,1,1,0.9682491449251345
929,Ukraine,2023,1,1,0.9680368757678429
930,United Arab Emirates,2017,0,0,0.11247827403976356
931,United Arab Emirates,2018,0,0,0.10573349578681293
932,United Arab Emirates,2019,0,0,0.10424761168577283
933,United Arab Emirates,2020,0,0,0.06337189114918336
934,United Arab Emirates,2021,0,0,0.056353832849550006
935,United Arab Emirates,2022,0,0,0.065415422620868
936,United Arab Emirates,2023,0,0,0.07702048501102236
937,United Kingdom,2020,1,1,0.7866339959866706
938,United Kingdom,2021,1,1,0.8745259081392059
939,United Kingdom,2022,1,1,0.8745259081392059
940,United Kingdom,2023,1,1,0.8745259081392059
941,United States of America,2020,1,1,0.6701438142446707
942,United States of America,2021,1,1,0.8745259081392059
943,United States of America,2022,1,1,0.8745259081392059
944,United States of America,2023,1,1,0.8745259081392059
945,Uruguay,2018,1,1,0.788268468497815
946,Uruguay,2019,1,1,0.8700753314746622
947,Uruguay,2020,1,1,0.8700753314746622
948,Uruguay,2021,1,1,0.8700753314746622
949,Uruguay,2022,1,1,0.8700753314746622
950,Uruguay,2023,1,1,0.8700753314746622
951,Uzbekistan,2018,0,0,0.07834152052533311
952,Uzbekistan,2019,1,0,0.13212351919851278
953,Uzbekistan,2020,1,1,0.9739189890706365
954,Uzbekistan,2021,1,1,0.9709472208685562
955,Uzbekistan,2022,1,1,0.9682491449251345
956,Uzbekistan,2023,1,1,0.9680368757678429
957,Venezuela,2018,1,1,0.788268468497815
958,Venezuela,2019,1,1,0.8700753314746622
959,Venezuela,2020,1,1,0.8700753314746622
960,Venezuela,2021,1,1,0.8700753314746622
961,Venezuela,2022,1,1,0.8700753314746622
962,Venezuela,2023,1,1,0.8700753314746622
963,Vietnam,2017,1,1,1.0
964,Vietnam,2018,1,1,1.0
965,Vietnam,2019,0,1,1.0
966,Vietnam,2020,0,0,0.42938921544507846
967,Vietnam,2021,0,0,0.4609500415267068
968,Vietnam,2022,0,0,0.4330383292668056
969,Vietnam,2023,0,0,0.4115785366921632
970,Yemen (North Yemen),2017,1,1,0.9792544399371644
971,Yemen (North Yemen),2018,1,1,0.9792544399371644
972,Yemen (North Yemen),2019,1,1,0.9792544399371644
973,Yemen (North Yemen),2020,1,1,0.9792544399371644
974,Yemen (North Yemen),2021,1,1,0.9792544399371644
975,Yemen (North Yemen),2022,1,1,0.9792544399371644
976,Yemen (North Yemen),2023,1,1,0.9792544399371644
977,Zambia,2017,0,0,0.2704599290778847
978,Zambia,2018,0,0,0.1672752046219586
979,Zambia,2019,0,0,0.12713464787124182
980,Zambia,2020,0,0,0.1268805051809047
981,Zambia,2021,1,0,0.14702652388934193
982,Zambia,2022,1,1,1.0
983,Zambia,2023,0,1,1.0
984,Zimbabwe,2017,1,1,0.6043591611893406
985,Zimbabwe,2018,1,1,0.8205315619462684
986,Zimbabwe,2019,1,1,0.8794162350046891
987,Zimbabwe,2020,1,1,0.9923761225275515
988,Zimbabwe,2021,1,1,0.8121441415503312
989,Zimbabwe,2022,1,1,0.9896415704678002
990,Zimbabwe,2023,1,1,1.0
991,eSwatini,2017,0,1,0.5803058625984258
992,eSwatini,2018,0,1,0.6239059304765976
993,eSwatini,2019,0,0,0.4108563644738368
994,eSwatini,2020,0,0,0.3217685968414536
995,eSwatini,2021,1,0,0.21216956178837293
996,eSwatini,2022,1,1,0.8794162350046891
997,eSwatini,2023,1,1,0.9923761225275515
