,country,year,d_protest,preds,preds_proba
221,Czechia,2022,1,1,0.6334553659221802
222,Czechia,2023,1,1,0.6135069883410591
223,DR Congo (Zaire),2017,1,1,0.81093767957706
224,DR Congo (Zaire),2018,1,1,0.7920217503735203
225,DR Congo (Zaire),2019,1,1,0.8317710129103932
226,DR Congo (Zaire),2020,1,1,0.8286578649963605
227,DR Congo (Zaire),2021,1,1,0.8010029977397233
228,DR Congo (Zaire),2022,1,1,0.761806832547983
229,DR Congo (Zaire),2023,1,1,0.7332301363827911
230,Denmark,2020,1,1,0.6578223767383059
231,Denmark,2021,1,1,0.6650126422250316
232,Denmark,2022,1,1,0.6597582174462705
233,Denmark,2023,1,1,0.6251764643910661
234,Djibouti,2017,0,0,0.01516715830875123
235,Djibouti,2018,0,0,0.0
236,Djibouti,2019,0,0,0.001966568338249754
237,Djibouti,2020,1,0,0.001966568338249754
238,Djibouti,2021,0,0,0.0022123893805309734
239,Djibouti,2022,0,0,0.001966568338249754
240,Djibouti,2023,0,0,0.001966568338249754
241,Dominican Republic,2018,1,1,0.6816002949852509
242,Dominican Republic,2019,0,1,0.6967182890855458
243,Dominican Republic,2020,1,1,0.6922935103244838
244,Dominican Republic,2021,1,1,0.6878687315634219
245,Dominican Republic,2022,1,1,0.6642699115044249
246,Dominican Republic,2023,1,1,0.6459808259587021
247,East Timor,2020,0,1,0.634381584492204
248,East Timor,2021,0,1,0.636593973872735
249,East Timor,2022,0,1,0.6351190476190476
250,East Timor,2023,0,1,0.619079224610198
251,Ecuador,2018,1,1,0.5568739704248554
252,Ecuador,2019,1,1,0.56185184653105
253,Ecuador,2020,1,1,0.5544069806791047
254,Ecuador,2021,1,1,0.5455574231569807
255,Ecuador,2022,1,1,0.5539241179174808
256,Ecuador,2023,1,1,0.532611433551699
257,Egypt,2017,1,1,0.746858758252564
258,Egypt,2018,1,1,0.874076415226858
259,Egypt,2019,1,1,0.8450361708105074
260,Egypt,2020,1,1,0.766527953364237
261,Egypt,2021,1,1,0.8672917544598963
262,Egypt,2022,1,1,0.691696516364658
263,Egypt,2023,1,1,0.6570998384604579
264,El Salvador,2018,1,0,0.4630285152409046
