,country,year,d_osv,preds,preds_proba
414,Lithuania,2018,0,0,0.0022123893805309734
415,Lithuania,2019,0,0,0.048856932153392325
416,Lithuania,2020,0,0,0.048266961651917406
417,Lithuania,2021,0,0,0.0830014749262537
418,Lithuania,2022,0,0,0.07728613569321535
419,Lithuania,2023,0,0,0.09421091445427729
420,Ukraine,2017,0,0,0.004424778761061947
421,Ukraine,2018,0,0,0.03974926253687316
422,Ukraine,2019,0,0,0.08805309734513272
423,Ukraine,2020,0,0,0.056895280235988194
424,Ukraine,2021,0,0,0.14273598820058994
425,Ukraine,2022,1,1,0.7394174041297933
426,Ukraine,2023,1,1,0.690523598820059
427,Belarus,2017,0,0,0.016592920353982302
428,Belarus,2018,0,0,0.027101769911504425
429,Belarus,2019,0,0,0.027101769911504425
430,Belarus,2020,0,0,0.04944690265486726
431,Belarus,2021,0,0,0.0640117994100295
432,Belarus,2022,0,0,0.06438053097345132
433,Belarus,2023,0,0,0.06714601769911505
434,Armenia,2017,0,0,0.08089970501474927
435,Armenia,2018,0,0,0.07168141592920355
436,Armenia,2019,0,0,0.06452802359882007
437,Armenia,2020,0,0,0.25612094395280227
438,Armenia,2021,0,0,0.09539085545722716
439,Armenia,2022,0,0,0.06382743362831858
440,Armenia,2023,0,0,0.06862094395280237
441,Georgia,2017,0,0,0.05955014749262537
442,Georgia,2018,0,0,0.04498525073746312
443,Georgia,2019,0,0,0.06707227138643068
444,Georgia,2020,0,0,0.20453539823008857
445,Georgia,2021,0,0,0.143952802359882
446,Georgia,2022,0,0,0.14321533923303836
447,Georgia,2023,1,0,0.13989675516224184
448,Azerbaijan,2017,0,0,0.10682153392330383
449,Azerbaijan,2018,0,0,0.16345870206489674
450,Azerbaijan,2019,0,0,0.16622418879056047
451,Azerbaijan,2020,0,0,0.29279129793510333
452,Azerbaijan,2021,0,0,0.2063237463126844
453,Azerbaijan,2022,0,0,0.20833333333333337
454,Azerbaijan,2023,0,0,0.201401179941003
455,Finland,2017,0,0,0.012168141592920354
456,Finland,2018,0,0,0.040044247787610614
457,Finland,2019,0,0,0.02267699115044248
458,Finland,2020,0,0,0.02912979351032448
459,Finland,2021,0,0,0.022123893805309734
460,Finland,2022,0,0,0.11449115044247786
461,Finland,2023,0,0,0.12570058997050146
462,Sweden,2017,1,0,0.0011061946902654867
463,Sweden,2018,0,0,0.0022123893805309734
464,Sweden,2019,0,0,0.014380530973451327
465,Sweden,2020,0,0,0.017699115044247787
466,Sweden,2021,0,0,0.05140644753476612
467,Sweden,2022,0,0,0.17725453013063633
468,Sweden,2023,0,0,0.1779551201011378
469,Norway,2017,0,0,0.03193215339233038
470,Norway,2018,0,0,0.1364306784660767
471,Norway,2019,0,0,0.24601243152128108
472,Norway,2020,0,0,0.20357142857142854
473,Norway,2021,0,0,0.328036767804467
474,Norway,2022,0,0,0.151622418879056
475,Norway,2023,0,0,0.16095132743362828
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.02247155499367889
479,Denmark,2020,0,0,0.017699115044247787
480,Denmark,2021,0,0,0.021681415929203543
481,Denmark,2022,0,0,0.09705014749262536
482,Denmark,2023,0,0,0.14332595870206488
483,Iceland,2017,0,0,0.08195322376738307
484,Iceland,2018,0,0,0.10809629161399069
485,Iceland,2019,0,0,0.0940844922039612
486,Iceland,2020,0,0,0.23904867256637177
487,Iceland,2021,0,0,0.2523967551622419
488,Iceland,2022,0,0,0.09773493468183732
489,Iceland,2023,0,0,0.10971871049304675
490,Cabo Verde,2017,0,0,0.04056047197640118
491,Cabo Verde,2018,0,0,0.059734513274336286
492,Cabo Verde,2019,0,1,0.6811209439528022
493,Cabo Verde,2020,0,1,0.5615044247787611
494,Cabo Verde,2021,0,1,0.5539454277286137
495,Cabo Verde,2022,0,1,0.5718289085545724
496,Cabo Verde,2023,0,1,0.5720870206489675
497,Guinea-Bissau,2017,0,0,0.12282448377581119
498,Guinea-Bissau,2018,0,0,0.16862094395280233
499,Guinea-Bissau,2019,0,0,0.2129793510324484
500,Guinea-Bissau,2020,0,0,0.2821428571428572
501,Guinea-Bissau,2021,0,0,0.30644226717235573
502,Guinea-Bissau,2022,0,0,0.323377581120944
503,Guinea-Bissau,2023,0,0,0.327617994100295
504,Equatorial Guinea,2017,0,0,0.007190265486725664
505,Equatorial Guinea,2018,0,0,0.016039823008849558
506,Equatorial Guinea,2019,0,0,0.038532448377581116
507,Equatorial Guinea,2020,0,0,0.10766961651917406
508,Equatorial Guinea,2021,0,0,0.10792772861356935
509,Equatorial Guinea,2022,0,0,0.03355457227138643
510,Equatorial Guinea,2023,0,0,0.24834070796460178
511,Gambia,2017,0,0,0.1450221238938053
512,Gambia,2018,0,0,0.14719764011799413
513,Gambia,2019,0,0,0.16143067846607673
514,Gambia,2020,0,0,0.17617994100294987
515,Gambia,2021,0,0,0.23679941002949859
516,Gambia,2022,0,0,0.23882743362831865
517,Gambia,2023,0,0,0.23514011799410037
518,Mali,2017,1,1,0.7953171091445427
519,Mali,2018,1,1,0.773414454277286
520,Mali,2019,1,1,0.7187631689844078
521,Mali,2020,1,1,0.6838811630847029
522,Mali,2021,1,1,0.6563000421407501
523,Mali,2022,1,1,0.6036083017277709
524,Mali,2023,1,1,0.6301938474504846
525,Senegal,2017,0,0,0.20833333333333326
526,Senegal,2018,1,0,0.23691002949852508
527,Senegal,2019,0,0,0.2501106194690265
528,Senegal,2020,0,0,0.2678834808259587
529,Senegal,2021,0,0,0.16232090181205233
530,Senegal,2022,0,0,0.18724188790560473
531,Senegal,2023,0,0,0.23608038348082602
532,Benin,2017,0,0,0.09752949852507375
533,Benin,2018,0,0,0.18008849557522122
534,Benin,2019,1,0,0.25683470290771176
535,Benin,2020,0,0,0.2721238938053097
536,Benin,2021,0,0,0.23886430678466075
537,Benin,2022,0,0,0.23801622418879048
538,Benin,2023,1,0,0.2479719764011799
539,Mauritania,2017,0,0,0.21120943952802357
540,Mauritania,2018,0,0,0.16289506953223765
541,Mauritania,2019,0,0,0.038753687315634215
542,Mauritania,2020,0,0,0.2467077538980194
543,Mauritania,2021,0,0,0.29405288664138224
544,Mauritania,2022,0,0,0.2921354825115888
545,Mauritania,2023,0,0,0.3089865149599664
546,Niger,2017,1,1,0.6400073746312682
547,Niger,2018,1,1,0.6255530973451326
548,Niger,2019,1,1,0.6909766118836912
549,Niger,2020,1,1,0.6960651074589126
550,Niger,2021,1,1,0.6559471133586177
551,Niger,2022,1,0,0.49403708386009265
