,country,year,d_sb,preds,preds_proba
116,Venezuela,2021,0,0,0.26039789308847605
117,Venezuela,2022,0,0,0.2617335753434408
118,Venezuela,2023,0,0,0.277498398462524
119,Guyana,2017,0,0,0.012773862908392056
120,Guyana,2018,0,0,0.05322656416826821
121,Guyana,2019,0,0,0.07789237668161435
122,Guyana,2020,0,0,0.16874190333831582
123,Guyana,2021,0,0,0.14842693430137377
124,Guyana,2022,0,0,0.2509958004128406
125,Guyana,2023,0,0,0.25605559114527704
126,Suriname,2017,0,0,0.041380525304292114
127,Suriname,2018,0,0,0.08685991885543456
128,Suriname,2019,0,0,0.04833973948323723
129,Suriname,2020,0,0,0.08128336536408286
130,Suriname,2021,0,0,0.08832692718342942
131,Suriname,2022,0,0,0.15357285216029606
132,Suriname,2023,0,0,0.17204071464161141
133,Ecuador,2017,0,0,0.23413516976297244
134,Ecuador,2018,0,0,0.30043882126841787
135,Ecuador,2019,1,0,0.33619901772368155
136,Ecuador,2020,0,0,0.2706972026478753
137,Ecuador,2021,0,0,0.2839856929318813
138,Ecuador,2022,0,0,0.23084952665670155
139,Ecuador,2023,0,0,0.2468520891166631
140,Peru,2017,1,1,0.7035458039718129
141,Peru,2018,0,1,0.6422464232329702
142,Peru,2019,0,0,0.46960660415817357
143,Peru,2020,1,1,0.505937077372055
144,Peru,2021,1,1,0.5446287992027902
145,Peru,2022,1,0,0.3785650224215248
146,Peru,2023,1,1,0.5618624101359526
147,Brazil,2017,0,0,0.147988468930173
148,Brazil,2018,0,0,0.17791373051462744
149,Brazil,2019,0,0,0.15770446295109977
150,Brazil,2020,0,0,0.14764467221866326
151,Brazil,2021,0,0,0.33006852639139644
152,Brazil,2022,0,0,0.29464339098868264
153,Brazil,2023,0,0,0.27440636344223795
154,Bolivia,2017,0,0,0.15825112107623318
155,Bolivia,2018,0,0,0.21284433055733498
156,Bolivia,2019,0,0,0.24191970958787098
157,Bolivia,2020,0,0,0.3892756197464719
158,Bolivia,2021,0,0,0.2837340088909595
159,Bolivia,2022,0,0,0.2598657620406499
160,Bolivia,2023,0,0,0.2686522819482461
161,Paraguay,2017,0,0,0.05387999145846678
162,Paraguay,2018,0,0,0.05954516335682255
163,Paraguay,2019,0,0,0.0929770155106478
164,Paraguay,2020,0,0,0.14722856366354123
165,Paraguay,2021,0,0,0.0932682041426436
166,Paraguay,2022,0,0,0.11370489002775999
167,Paraguay,2023,0,0,0.10229767243220161
168,Chile,2017,0,0,0.1072079863335469
169,Chile,2018,0,0,0.11973200939568654
170,Chile,2019,0,0,0.11435724962630796
171,Chile,2020,0,0,0.16573350416399743
172,Chile,2021,0,0,0.18388532991672002
173,Chile,2022,0,0,0.11354544807459607
174,Chile,2023,0,0,0.2849765107836857
175,Argentina,2017,0,0,0.019596412556053815
176,Argentina,2018,0,0,0.010358744394618834
177,Argentina,2019,0,0,0.014106342088404868
178,Argentina,2020,0,0,0.04033311979500321
179,Argentina,2021,0,0,0.04805253042921204
180,Argentina,2022,0,0,0.04077300875507153
181,Argentina,2023,0,0,0.037680973734785385
182,Uruguay,2017,0,0,0.0932308349348708
183,Uruguay,2018,0,0,0.10267990604313475
184,Uruguay,2019,0,0,0.12084561178731582
185,Uruguay,2020,0,0,0.1297590575841697
186,Uruguay,2021,0,0,0.182522955370489
187,Uruguay,2022,0,0,0.10108868958644743
188,Uruguay,2023,0,0,0.13320414264360453
189,United Kingdom,2017,0,0,0.09903872161719694
190,United Kingdom,2018,0,0,0.12668125845255887
191,United Kingdom,2019,1,0,0.20904761904761898
192,United Kingdom,2020,0,0,0.23933010437494753
193,United Kingdom,2021,0,0,0.24584454409566509
194,United Kingdom,2022,0,0,0.24334934870809313
195,United Kingdom,2023,0,0,0.27252570548534666
196,Ireland,2017,0,0,0.06602498398462524
197,Ireland,2018,0,0,0.18474695707879576
198,Ireland,2019,0,0,0.09648587088048972
199,Ireland,2020,0,0,0.011136023916292974
200,Ireland,2021,0,0,0.11794006690867678
201,Ireland,2022,0,0,0.14808064630934592
202,Ireland,2023,0,0,0.17320485443803837
203,Netherlands,2017,0,0,0.018246138515196807
204,Netherlands,2018,0,0,0.01698199160082568
205,Netherlands,2019,0,0,0.056499394974731304
206,Netherlands,2020,0,0,0.12661862054238737
