,country,year,d_ns,preds,preds_proba
579,Liberia,2022,0,0,0.0018163139561540767
580,Liberia,2023,0,0,0.0
581,Sierra Leone,2017,0,0,0.0013258286228828727
582,Sierra Leone,2018,0,0,0.0007545063201060765
583,Sierra Leone,2019,0,0,0.014651690271167604
584,Sierra Leone,2020,0,0,0.0004814428304488858
585,Sierra Leone,2021,0,0,0.003474214486209088
586,Sierra Leone,2022,0,0,0.002720516025292344
587,Sierra Leone,2023,0,0,0.0004814428304488858
588,Ghana,2017,0,0,0.2090100694020927
589,Ghana,2018,0,0,0.20845182305174484
590,Ghana,2019,0,0,0.16827028613401696
591,Ghana,2020,0,0,0.13319858749196592
592,Ghana,2021,0,0,0.10018329574649222
593,Ghana,2022,1,0,0.06475264995217966
594,Ghana,2023,1,1,0.8697426143416345
595,Togo,2017,0,0,0.0007425229770612487
596,Togo,2018,0,0,0.011441708291961254
597,Togo,2019,0,0,0.062008869564955243
598,Togo,2020,0,0,0.06243645435161507
599,Togo,2021,0,0,0.06277714505105018
600,Togo,2022,0,0,0.06277714505105018
601,Togo,2023,0,0,0.06420215750745278
602,Cameroon,2017,1,1,0.8200661774797758
603,Cameroon,2018,1,1,0.772365865778143
604,Cameroon,2019,1,1,0.8752968209243147
605,Cameroon,2020,1,1,0.8765755797734404
606,Cameroon,2021,1,1,0.8282694337521248
607,Cameroon,2022,1,1,0.8242402684370651
608,Cameroon,2023,1,1,0.8792428476922224
609,Nigeria,2017,1,1,0.8200661774797758
610,Nigeria,2018,1,1,0.772365865778143
611,Nigeria,2019,1,1,0.8752968209243147
612,Nigeria,2020,1,1,0.8765755797734404
613,Nigeria,2021,1,1,0.8282694337521248
614,Nigeria,2022,1,1,0.8242402684370651
615,Nigeria,2023,1,1,0.8792428476922224
616,Gabon,2017,0,0,0.05759226405438494
617,Gabon,2018,0,0,0.049411716063141944
618,Gabon,2019,0,0,0.062008869564955243
619,Gabon,2020,0,0,0.06243645435161507
620,Gabon,2021,0,0,0.06277714505105018
621,Gabon,2022,0,0,0.06277714505105018
622,Gabon,2023,0,0,0.06420215750745278
623,Central African Republic,2017,1,1,0.8200661774797758
624,Central African Republic,2018,1,1,0.772365865778143
625,Central African Republic,2019,1,1,0.8752968209243147
626,Central African Republic,2020,1,1,0.8765755797734404
627,Central African Republic,2021,0,1,0.8282694337521248
628,Central African Republic,2022,0,0,0.11991168291715236
629,Central African Republic,2023,1,0,0.13634756033294088
630,Chad,2017,1,1,0.8200661774797758
631,Chad,2018,0,1,0.772365865778143
632,Chad,2019,1,0,0.19827172294463544
633,Chad,2020,1,1,0.8765755797734404
634,Chad,2021,1,1,0.8282694337521248
635,Chad,2022,1,1,0.8242402684370651
636,Chad,2023,1,1,0.8792428476922224
637,Congo,2017,0,0,0.05759226405438494
638,Congo,2018,0,0,0.049411716063141944
639,Congo,2019,0,0,0.062008869564955243
640,Congo,2020,0,0,0.06243645435161507
641,Congo,2021,0,0,0.06277714505105018
642,Congo,2022,0,0,0.06277714505105018
643,Congo,2023,0,0,0.06420215750745278
644,DR Congo (Zaire),2017,1,1,0.8200661774797758
645,DR Congo (Zaire),2018,1,1,0.772365865778143
646,DR Congo (Zaire),2019,1,1,0.8752968209243147
647,DR Congo (Zaire),2020,1,1,0.8765755797734404
648,DR Congo (Zaire),2021,1,1,0.8282694337521248
649,DR Congo (Zaire),2022,1,1,0.8242402684370651
650,DR Congo (Zaire),2023,1,1,0.8792428476922224
651,Uganda,2017,0,1,0.8839503559859327
652,Uganda,2018,0,0,0.453248832267747
653,Uganda,2019,0,0,0.16288162391232636
654,Uganda,2020,0,0,0.3644966506059089
655,Uganda,2021,0,0,0.13282514748783655
656,Uganda,2022,0,0,0.15466524174350033
657,Uganda,2023,0,0,0.19446867956048414
658,Kenya,2017,1,1,0.734004135384754
659,Kenya,2018,1,1,0.8839503559859327
660,Kenya,2019,1,1,0.814695002272967
661,Kenya,2020,1,1,0.8200661774797758
662,Kenya,2021,1,1,0.772365865778143
663,Kenya,2022,1,1,0.8752968209243147
664,Kenya,2023,0,1,0.8765755797734404
665,Tanzania,2017,0,0,0.06621012146511492
666,Tanzania,2018,0,0,0.051953970038712737
667,Tanzania,2019,0,0,0.00902347765906052
668,Tanzania,2020,0,0,0.0034537761156642924
669,Tanzania,2021,0,0,0.003474214486209088
670,Tanzania,2022,0,0,0.002720516025292344
671,Tanzania,2023,0,0,0.006178356003919701
672,Burundi,2017,0,0,0.1402301707534262
673,Burundi,2018,0,0,0.1276602612787799
674,Burundi,2019,0,0,0.0963949457736158
675,Burundi,2020,0,0,0.06805197987217937
676,Burundi,2021,0,0,0.040454898910549514
677,Burundi,2022,0,0,0.02312547304839154
678,Burundi,2023,0,0,0.021902715224440775
679,Rwanda,2017,0,0,0.04174198827181034
680,Rwanda,2018,0,0,0.06621012146511492
681,Rwanda,2019,0,0,0.051953970038712737
682,Rwanda,2020,0,0,0.00902347765906052
683,Rwanda,2021,0,0,0.0034537761156642924
684,Rwanda,2022,0,0,0.003474214486209088
685,Rwanda,2023,0,0,0.002720516025292344
686,Somalia,2017,1,1,0.8200661774797758
687,Somalia,2018,1,1,0.772365865778143
688,Somalia,2019,1,1,0.8752968209243147
689,Somalia,2020,1,1,0.8765755797734404
690,Somalia,2021,1,1,0.8282694337521248
691,Somalia,2022,1,1,0.8242402684370651
692,Somalia,2023,1,1,0.8792428476922224
693,Djibouti,2017,0,0,0.003438940730314863
694,Djibouti,2018,1,0,0.0005188249344082585
695,Djibouti,2019,0,1,0.9134659109200258
696,Djibouti,2020,0,0,0.3180236141713808
697,Djibouti,2021,1,0,0.20974943457203746
698,Djibouti,2022,0,1,0.7851886182396143
699,Djibouti,2023,0,0,0.2808525168751738
700,Ethiopia,2017,1,0,0.16636647236270538
701,Ethiopia,2018,1,0,0.17314883943485998
702,Ethiopia,2019,1,0,0.1673154588144839
703,Ethiopia,2020,1,0,0.15333159017107664
704,Ethiopia,2021,1,0,0.20037209821600638
705,Ethiopia,2022,1,1,0.504997714270827
706,Ethiopia,2023,1,1,0.6533894362411323
707,Eritrea,2017,0,0,8.43755545010865e-05
708,Eritrea,2018,0,0,8.43755545010865e-05
709,Eritrea,2019,0,0,8.43755545010865e-05
710,Eritrea,2020,0,0,0.015115762905946451
711,Eritrea,2021,0,0,0.015115762905946451
712,Eritrea,2022,0,0,0.015115762905946451
713,Eritrea,2023,0,0,0.015115762905946451
714,Angola,2017,0,0,0.019977877908446975
715,Angola,2018,0,0,0.017986770214599202
716,Angola,2019,0,0,0.017986770214599202
717,Angola,2020,0,0,0.017986770214599202
718,Angola,2021,0,0,0.019284213429082774
719,Angola,2022,0,0,0.036098898400459954
720,Angola,2023,0,0,0.02224715379683954
721,Mozambique,2017,0,0,0.0035539570940564757
722,Mozambique,2018,0,0,0.00010318332234705048
723,Mozambique,2019,0,0,0.017986770214599202
724,Mozambique,2020,0,0,0.017986770214599202
725,Mozambique,2021,0,0,0.019284213429082774
726,Mozambique,2022,1,0,0.036098898400459954
727,Mozambique,2023,1,1,0.7952114102221735
728,Zambia,2017,0,0,0.02582472148973462
729,Zambia,2018,0,0,0.02752816851899155
730,Zambia,2019,0,0,0.029024935912142877
731,Zambia,2020,0,0,0.04768713915784343
732,Zambia,2021,0,0,0.05759226405438494
733,Zambia,2022,0,0,0.049411716063141944
734,Zambia,2023,0,0,0.062008869564955243
735,Zimbabwe,2017,0,0,0.024792933948695264
736,Zimbabwe,2018,0,0,0.0003312752751514278
737,Zimbabwe,2019,0,0,0.02752816851899155
738,Zimbabwe,2020,0,0,0.029024935912142877
739,Zimbabwe,2021,0,0,0.04768713915784343
740,Zimbabwe,2022,0,0,0.05759226405438494
741,Zimbabwe,2023,0,0,0.049411716063141944
742,Malawi,2017,0,0,0.0003312752751514278
743,Malawi,2018,0,0,0.00045611582922723277
744,Malawi,2019,0,0,0.00042678574070781176
745,Malawi,2020,0,0,0.00042678574070781176
746,Malawi,2021,0,0,0.0007345295636339128
747,Malawi,2022,0,0,0.0005253729478216444
748,Malawi,2023,0,0,0.062008869564955243
749,South Africa,2017,0,1,0.9098355410575989
750,South Africa,2018,1,0,0.10056479539754519
751,South Africa,2019,1,1,0.9098355410575989
752,South Africa,2020,1,1,0.9116891014431395
753,South Africa,2021,1,1,0.9116891014431395
754,South Africa,2022,1,1,0.9219337618160677
755,South Africa,2023,1,1,0.8235587493106172
756,Namibia,2017,0,0,0.015115762905946451
757,Namibia,2018,0,0,0.00031483148456403447
758,Namibia,2019,0,0,0.015115762905946451
759,Namibia,2020,0,0,0.015115762905946451
760,Namibia,2021,0,0,0.015115762905946451
761,Namibia,2022,0,0,0.015115762905946451
762,Namibia,2023,0,0,0.01566679762979244
763,Lesotho,2017,0,0,0.02621013273985066
764,Lesotho,2018,0,0,0.00029419123373489387
765,Lesotho,2019,0,0,0.02582472148973462
766,Lesotho,2020,0,0,0.02752816851899155
767,Lesotho,2021,0,0,0.029024935912142877
768,Lesotho,2022,0,0,0.04768713915784343
769,Lesotho,2023,0,0,0.05759226405438494
770,Botswana,2017,0,0,0.02621013273985066
771,Botswana,2018,0,0,0.00029419123373489387
772,Botswana,2019,0,0,0.02582472148973462
773,Botswana,2020,0,0,0.02752816851899155
774,Botswana,2021,0,0,0.029024935912142877
775,Botswana,2022,0,0,0.04768713915784343
776,Botswana,2023,0,0,0.05759226405438494
777,eSwatini,2017,0,0,0.020933431078374472
778,eSwatini,2018,0,0,0.00010322956311548707
779,eSwatini,2019,0,0,0.02621013273985066
780,eSwatini,2020,0,0,0.024792933948695264
781,eSwatini,2021,0,0,0.02582472148973462
782,eSwatini,2022,0,0,0.02752816851899155
783,eSwatini,2023,0,0,0.029024935912142877
784,Madagascar,2017,0,0,0.10954354235386525
785,Madagascar,2018,0,0,0.11784850530029185
786,Madagascar,2019,0,0,0.11649813727984652
787,Madagascar,2020,0,0,0.04378585823584437
788,Madagascar,2021,0,0,0.004372835573529125
789,Madagascar,2022,0,0,0.0029044709885726124
790,Madagascar,2023,0,0,0.005374754736506546
791,Comoros,2017,0,0,0.0019825879205007785
792,Comoros,2018,0,0,0.00017965475229682093
793,Comoros,2019,0,0,0.00015439106253493118
794,Comoros,2020,0,0,0.00015439106253493118
795,Comoros,2021,0,0,0.0008410481974385513
796,Comoros,2022,0,0,0.00011122297654282294
797,Comoros,2023,0,0,0.00011122297654282294
798,Mauritius,2017,0,0,0.00010322956311548707
799,Mauritius,2018,0,0,0.00010322956311548707
800,Mauritius,2019,0,0,0.00010322956311548707
801,Mauritius,2020,0,0,0.00029419123373489387
802,Mauritius,2021,0,0,0.0003312752751514278
803,Mauritius,2022,0,0,0.00045611582922723277
804,Mauritius,2023,0,0,0.00042678574070781176
805,Morocco,2017,0,0,0.0005253729478216444
806,Morocco,2018,0,0,0.0005253729478216444
807,Morocco,2019,0,0,0.0013332596301477888
808,Morocco,2020,0,0,0.005018947385342269
809,Morocco,2021,0,0,0.07402355947353269
810,Morocco,2022,0,0,0.028211375194740717
811,Morocco,2023,0,0,0.004531996189582521
812,Algeria,2017,0,0,0.34163574458942947
813,Algeria,2018,0,0,0.16555334830418708
814,Algeria,2019,0,0,0.16431862691681035
815,Algeria,2020,0,0,0.19108229496216242
816,Algeria,2021,0,0,0.18735664393851884
817,Algeria,2022,0,0,0.2008029854998836
818,Algeria,2023,0,0,0.15469700193168667
819,Tunisia,2017,0,0,0.06277714505105018
820,Tunisia,2018,0,0,0.06277714505105018
821,Tunisia,2019,0,0,0.06420215750745278
822,Tunisia,2020,0,0,0.08844188448524358
823,Tunisia,2021,0,0,0.08976688982370183
824,Tunisia,2022,0,0,0.13860740643331135
825,Tunisia,2023,0,0,0.13966697793809454
826,Libya,2017,1,1,0.8697426143416345
827,Libya,2018,1,1,0.7517451148076683
828,Libya,2019,1,1,0.7418343897913272
829,Libya,2020,1,1,0.7864064478507666
830,Libya,2021,1,1,0.8728636585206841
831,Libya,2022,1,1,0.8976573640694329
832,Libya,2023,0,1,0.8999718881104143
833,Sudan,2017,1,1,0.8282694337521248
834,Sudan,2018,1,1,0.8242402684370651
835,Sudan,2019,1,1,0.8792428476922224
836,Sudan,2020,1,1,0.8808700782576893
837,Sudan,2021,1,1,0.8577699608272304
838,Sudan,2022,1,1,0.8697426143416345
839,Sudan,2023,1,1,0.7517451148076683
840,South Sudan,2017,1,1,0.6575869170675043
841,South Sudan,2018,1,1,0.6299971426167434
842,South Sudan,2019,1,1,0.5757904325355941
843,South Sudan,2020,1,1,0.5753900481665998
844,South Sudan,2021,1,1,0.5677767272573148
845,South Sudan,2022,1,1,0.5221848975623464
846,South Sudan,2023,1,0,0.49767847634048856
847,Iran,2017,0,0,0.17820978524601255
848,Iran,2018,0,0,0.17820978524601255
849,Iran,2019,0,0,0.17820978524601255
850,Iran,2020,0,0,0.17820978524601255
851,Iran,2021,0,0,0.0036955452004251797
852,Iran,2022,0,0,0.17820978524601255
853,Iran,2023,0,0,0.17820978524601255
854,Turkey,2017,0,0,0.01673648391205181
855,Turkey,2018,1,0,0.016563086793812014
856,Turkey,2019,1,0,0.4625216549353032
857,Turkey,2020,0,0,0.4625216549353032
858,Turkey,2021,1,0,0.03489107367092049
859,Turkey,2022,1,0,0.4625216549353032
860,Turkey,2023,0,0,0.4625216549353032
861,Iraq,2017,0,0,0.4594340279990374
862,Iraq,2018,0,0,0.24572103528939754
863,Iraq,2019,0,0,0.268970368502601
864,Iraq,2020,0,0,0.15723812232303075
865,Iraq,2021,0,0,0.16279901425039955
866,Iraq,2022,0,0,0.07145001383211932
867,Iraq,2023,0,0,0.05753378108789612
868,Egypt,2017,0,1,0.8156757880816408
869,Egypt,2018,0,1,0.5685900679220457
870,Egypt,2019,0,0,0.2955292994112329
871,Egypt,2020,0,0,0.3109656312492988
872,Egypt,2021,0,0,0.14930970519622355
873,Egypt,2022,0,0,0.15394360320886757
874,Egypt,2023,0,0,0.06584604603198389
875,Syria,2017,1,1,0.8976573640694329
876,Syria,2018,1,1,0.8999718881104143
877,Syria,2019,1,1,0.8972853892579963
878,Syria,2020,1,1,0.8269067139739846
879,Syria,2021,1,1,0.800959311173176
880,Syria,2022,1,1,0.8145026214706693
881,Syria,2023,1,1,0.8127155704236971
882,Lebanon,2017,1,1,0.8972853892579963
883,Lebanon,2018,0,1,0.8269067139739846
884,Lebanon,2019,0,0,0.04410239204917043
885,Lebanon,2020,0,0,0.03550417579868158
886,Lebanon,2021,0,0,0.10216992624073798
887,Lebanon,2022,0,0,0.24134689667419826
888,Lebanon,2023,0,0,0.24637174558276242
889,Jordan,2017,0,1,0.8976573640694329
890,Jordan,2018,0,0,0.037806473219619274
891,Jordan,2019,0,0,0.036734873133650744
892,Jordan,2020,0,0,0.09364712883417403
893,Jordan,2021,0,0,0.13966649090048866
894,Jordan,2022,0,0,0.16618925973194248
895,Jordan,2023,0,0,0.13805075942923578
896,Israel,2017,0,0,0.14364401553841485
897,Israel,2018,0,0,0.11514544206992022
898,Israel,2019,0,0,0.10437035400583865
899,Israel,2020,0,0,0.07633550074467017
900,Israel,2021,0,0,0.0693843988581263
901,Israel,2022,0,0,0.06908258561422431
902,Israel,2023,0,0,0.03644981133909588
903,Saudi Arabia,2017,0,0,0.137203346259854
904,Saudi Arabia,2018,0,0,0.13642952753180612
905,Saudi Arabia,2019,0,0,0.13590635862298697
906,Saudi Arabia,2020,0,0,0.13590635862298697
907,Saudi Arabia,2021,0,0,0.13590635862298697
908,Saudi Arabia,2022,0,0,0.13590635862298697
909,Saudi Arabia,2023,0,0,0.1355177188621499
910,Yemen (North Yemen),2017,1,1,0.9098355410575989
911,Yemen (North Yemen),2018,1,1,0.9098355410575989
912,Yemen (North Yemen),2019,1,1,0.9098355410575989
913,Yemen (North Yemen),2020,1,1,0.9098355410575989
914,Yemen (North Yemen),2021,1,1,0.9098355410575989
915,Yemen (North Yemen),2022,1,1,0.9098355410575989
916,Yemen (North Yemen),2023,1,1,0.9098355410575989
917,Kuwait,2017,0,0,0.00042678574070781176
918,Kuwait,2018,0,0,0.0007345295636339128
919,Kuwait,2019,0,0,0.0005253729478216444
920,Kuwait,2020,0,0,0.0005253729478216444
921,Kuwait,2021,0,0,0.0005253729478216444
922,Kuwait,2022,0,0,0.0005253729478216444
923,Kuwait,2023,0,0,0.0005253729478216444
924,Bahrain,2017,0,0,9.518990891971461e-05
925,Bahrain,2018,0,0,0.00010322956311548707
926,Bahrain,2019,0,0,0.00010322956311548707
927,Bahrain,2020,0,0,0.00010322956311548707
928,Bahrain,2021,0,0,0.00010322956311548707
929,Bahrain,2022,0,0,0.00010322956311548707
930,Bahrain,2023,0,0,0.00029419123373489387
931,Qatar,2017,0,0,9.518990891971461e-05
932,Qatar,2018,0,0,0.00010322956311548707
933,Qatar,2019,0,0,0.00010322956311548707
934,Qatar,2020,0,0,0.00010322956311548707
935,Qatar,2021,0,0,0.00010322956311548707
936,Qatar,2022,0,0,0.00010322956311548707
937,Qatar,2023,0,0,0.00029419123373489387
938,United Arab Emirates,2017,0,0,9.518990891971461e-05
939,United Arab Emirates,2018,0,0,0.00010322956311548707
940,United Arab Emirates,2019,0,0,0.00010322956311548707
941,United Arab Emirates,2020,0,0,0.00010322956311548707
942,United Arab Emirates,2021,0,0,0.00010322956311548707
943,United Arab Emirates,2022,0,0,0.00010322956311548707
944,United Arab Emirates,2023,0,0,0.00029419123373489387
945,Oman,2017,0,0,0.17820978524601255
946,Oman,2018,0,0,0.17820978524601255
947,Oman,2019,0,0,0.17820978524601255
948,Oman,2020,0,0,0.17820978524601255
949,Oman,2021,0,0,0.17820978524601255
950,Oman,2022,0,0,0.17820978524601255
951,Oman,2023,0,0,0.17820978524601255
952,Afghanistan,2017,1,1,0.9098355410575989
953,Afghanistan,2018,1,1,0.8226944518365634
954,Afghanistan,2019,1,1,0.9098355410575989
955,Afghanistan,2020,0,1,0.9098355410575989
956,Afghanistan,2021,1,0,0.17276561650552497
957,Afghanistan,2022,0,1,0.8226944518365634
958,Afghanistan,2023,0,0,0.10886199003178107
959,Turkmenistan,2017,0,0,8.43755545010865e-05
960,Turkmenistan,2018,0,0,8.43755545010865e-05
961,Turkmenistan,2019,0,0,0.015115762905946451
962,Turkmenistan,2020,0,0,0.015115762905946451
963,Turkmenistan,2021,0,0,0.00031483148456403447
964,Turkmenistan,2022,0,0,0.015115762905946451
965,Turkmenistan,2023,0,0,0.00031483148456403447
966,Tajikistan,2017,0,0,8.43755545010865e-05
967,Tajikistan,2018,0,0,8.43755545010865e-05
968,Tajikistan,2019,0,0,8.43755545010865e-05
969,Tajikistan,2020,0,0,0.015115762905946451
970,Tajikistan,2021,0,0,0.00031483148456403447
971,Tajikistan,2022,0,0,0.015115762905946451
972,Tajikistan,2023,0,0,0.00031483148456403447
973,Kyrgyzstan,2017,0,0,0.002004406311233751
974,Kyrgyzstan,2018,0,0,0.0005318103850494776
975,Kyrgyzstan,2019,0,0,0.0004846870556418451
976,Kyrgyzstan,2020,0,0,0.010694897419279143
977,Kyrgyzstan,2021,0,0,0.0007290935742208269
978,Kyrgyzstan,2022,0,0,0.00014166693510195313
979,Kyrgyzstan,2023,0,0,0.00014166693510195313
980,Uzbekistan,2017,0,0,8.43755545010865e-05
981,Uzbekistan,2018,0,0,8.43755545010865e-05
982,Uzbekistan,2019,0,0,0.015115762905946451
983,Uzbekistan,2020,0,0,0.015115762905946451
984,Uzbekistan,2021,0,0,0.00031483148456403447
985,Uzbekistan,2022,0,0,0.015115762905946451
986,Uzbekistan,2023,0,0,0.00031483148456403447
987,Kazakhstan,2017,0,0,0.00031483148456403447
988,Kazakhstan,2018,0,0,0.00031483148456403447
989,Kazakhstan,2019,0,0,0.00031483148456403447
990,Kazakhstan,2020,0,0,0.00031483148456403447
991,Kazakhstan,2021,0,0,0.00031483148456403447
992,Kazakhstan,2022,0,0,0.00031483148456403447
993,Kazakhstan,2023,0,0,0.00031483148456403447
994,China,2017,0,0,0.04677400542783865
995,China,2018,0,0,0.05186787235131019
996,China,2019,0,0,0.08559411695476317
997,China,2020,0,0,0.052465564152951796
998,China,2021,0,0,0.055674255040388414
999,China,2022,0,0,0.05761683494768375
1000,China,2023,0,0,0.060195665575403866
1001,Mongolia,2017,0,0,0.0005303442395120006
1002,Mongolia,2018,0,0,0.0005303442395120006
1003,Mongolia,2019,0,0,0.0005303442395120006
1004,Mongolia,2020,0,0,0.0005303442395120006
1005,Mongolia,2021,0,0,0.0005303442395120006
1006,Mongolia,2022,0,0,0.0005303442395120006
1007,Mongolia,2023,0,0,0.0005303442395120006
1008,South Korea,2017,0,0,0.0017847302864741961
1009,South Korea,2018,0,0,0.0017847302864741961
1010,South Korea,2019,0,0,0.0017847302864741961
1011,South Korea,2020,0,0,0.0017847302864741961
1012,South Korea,2021,0,0,0.0017847302864741961
1013,South Korea,2022,0,0,0.0017847302864741961
1014,South Korea,2023,0,0,0.0017847302864741961
1015,Japan,2017,0,0,0.0036955452004251797
1016,Japan,2018,0,0,0.0036955452004251797
1017,Japan,2019,0,0,0.0036955452004251797
1018,Japan,2020,0,0,0.0036955452004251797
1019,Japan,2021,0,0,0.0036955452004251797
1020,Japan,2022,0,0,0.0036955452004251797
1021,Japan,2023,0,0,0.0036955452004251797
1022,India,2017,1,0,0.14309859348154177
1023,India,2018,1,1,0.8976573640694329
1024,India,2019,0,1,0.8999718881104143
1025,India,2020,1,0,0.07385951769874746
1026,India,2021,0,1,0.8081834101444302
1027,India,2022,1,0,0.04410239204917043
1028,India,2023,1,1,0.8145026214706693
1029,Bhutan,2017,0,0,0.002345268403066124
1030,Bhutan,2018,0,0,0.14141585686186137
1031,Bhutan,2019,0,0,0.14552587334855946
1032,Bhutan,2020,0,0,0.0017847302864741961
1033,Bhutan,2021,0,0,0.14352376098857494
1034,Bhutan,2022,0,0,0.0017847302864741961
1035,Bhutan,2023,0,0,0.14163608215022347
1036,Pakistan,2017,1,0,0.05419010430904239
1037,Pakistan,2018,0,1,0.8976573640694329
1038,Pakistan,2019,0,0,0.037806473219619274
1039,Pakistan,2020,0,0,0.036734873133650744
1040,Pakistan,2021,1,0,0.09364712883417403
1041,Pakistan,2022,0,1,0.8355298639365949
1042,Pakistan,2023,1,0,0.044618087116434994
1043,Bangladesh,2017,0,0,0.11333204744940198
1044,Bangladesh,2018,1,0,0.08977463671120618
1045,Bangladesh,2019,0,1,0.7952114102221735
1046,Bangladesh,2020,0,0,0.05759565153277365
1047,Bangladesh,2021,1,0,0.11158277811265997
1048,Bangladesh,2022,0,1,0.7923336494663689
1049,Bangladesh,2023,1,0,0.4166202558201198
1050,Myanmar (Burma),2017,0,0,0.2090256556183709
1051,Myanmar (Burma),2018,0,0,0.12514747171653054
1052,Myanmar (Burma),2019,0,0,0.09569397106562431
1053,Myanmar (Burma),2020,0,0,0.022879636317663883
1054,Myanmar (Burma),2021,0,0,0.20057396594691038
1055,Myanmar (Burma),2022,1,0,0.13051172697722283
1056,Myanmar (Burma),2023,0,1,0.8355298639365949
1057,Sri Lanka,2017,0,0,0.02910052705783832
1058,Sri Lanka,2018,0,0,0.020851001704731816
1059,Sri Lanka,2019,0,0,0.019374944323570523
1060,Sri Lanka,2020,0,0,0.010489961588489615
1061,Sri Lanka,2021,0,0,0.0023138658912497246
1062,Sri Lanka,2022,0,0,0.002202537394271003
1063,Sri Lanka,2023,0,0,0.003810162340118066
1064,Maldives,2017,0,0,0.00029419123373489387
1065,Maldives,2018,0,0,0.0003312752751514278
1066,Maldives,2019,0,0,0.00045611582922723277
1067,Maldives,2020,0,0,0.00042678574070781176
1068,Maldives,2021,0,0,0.00042678574070781176
1069,Maldives,2022,0,0,0.0007345295636339128
1070,Maldives,2023,0,0,0.0005253729478216444
1071,Nepal,2017,0,0,0.006647408979878106
1072,Nepal,2018,0,0,0.052465564152951796
1073,Nepal,2019,0,0,0.055674255040388414
1074,Nepal,2020,0,0,0.0037193360162764066
1075,Nepal,2021,0,0,0.060195665575403866
1076,Nepal,2022,0,0,0.003999579192678604
1077,Nepal,2023,0,0,0.06245664119198549
1078,Thailand,2017,0,0,0.0037020381002757026
1079,Thailand,2018,0,0,0.0037020381002757026
1080,Thailand,2019,0,0,0.0037314196398870623
1081,Thailand,2020,0,0,0.0036955452004251797
1082,Thailand,2021,0,0,0.0036955452004251797
1083,Thailand,2022,0,0,0.0036955452004251797
1084,Thailand,2023,0,0,0.09785447487651365
1085,Cambodia (Kampuchea),2017,0,0,0.005018947385342269
1086,Cambodia (Kampuchea),2018,0,0,0.07402355947353269
1087,Cambodia (Kampuchea),2019,0,0,0.028211375194740717
1088,Cambodia (Kampuchea),2020,0,0,0.004531996189582521
1089,Cambodia (Kampuchea),2021,0,0,0.002345268403066124
1090,Cambodia (Kampuchea),2022,0,0,0.0017847302864741961
1091,Cambodia (Kampuchea),2023,0,0,0.0017847302864741961
1092,Laos,2017,0,0,0.0013332596301477888
1093,Laos,2018,0,0,0.005018947385342269
1094,Laos,2019,0,0,0.07402355947353269
1095,Laos,2020,0,0,0.028211375194740717
1096,Laos,2021,0,0,0.004531996189582521
1097,Laos,2022,0,0,0.002345268403066124
1098,Laos,2023,0,0,0.14141585686186137
1099,Vietnam,2017,0,0,0.0013332596301477888
1100,Vietnam,2018,0,0,0.005018947385342269
1101,Vietnam,2019,0,0,0.07402355947353269
1102,Vietnam,2020,0,0,0.028211375194740717
1103,Vietnam,2021,0,0,0.004531996189582521
1104,Vietnam,2022,0,0,0.002345268403066124
1105,Vietnam,2023,0,0,0.0017847302864741961
1106,Malaysia,2017,0,0,0.0005253729478216444
1107,Malaysia,2018,0,0,0.0005253729478216444
1108,Malaysia,2019,0,0,0.0005253729478216444
1109,Malaysia,2020,0,0,0.0013332596301477888
1110,Malaysia,2021,0,0,0.005018947385342269
1111,Malaysia,2022,0,0,0.07402355947353269
1112,Malaysia,2023,0,0,0.028211375194740717
1113,Singapore,2017,0,0,0.00029419123373489387
1114,Singapore,2018,0,0,0.0003312752751514278
1115,Singapore,2019,0,0,0.00045611582922723277
1116,Singapore,2020,0,0,0.00042678574070781176
1117,Singapore,2021,0,0,0.00042678574070781176
1118,Singapore,2022,0,0,0.0007345295636339128
1119,Singapore,2023,0,0,0.0005253729478216444
1120,Philippines,2017,0,0,0.07451451243991247
1121,Philippines,2018,0,0,0.033104172551316
1122,Philippines,2019,0,0,0.022843104334651514
1123,Philippines,2020,0,0,0.010893288797336238
1124,Philippines,2021,0,0,0.02158421324887836
1125,Philippines,2022,0,0,0.015052459733866975
1126,Philippines,2023,0,0,0.003930381768528798
1127,Indonesia,2017,0,0,0.022879636317663883
1128,Indonesia,2018,0,0,0.041861330059113425
1129,Indonesia,2019,0,0,0.0063921528550748095
1130,Indonesia,2020,0,0,0.10800152963038334
1131,Indonesia,2021,0,0,0.00818828834934973
1132,Indonesia,2022,0,0,0.0726393429970158
1133,Indonesia,2023,0,0,0.062133874675050285
1134,East Timor,2017,0,0,4.1873775192821986e-05
1135,East Timor,2018,0,0,4.1873775192821986e-05
1136,East Timor,2019,0,0,4.1873775192821986e-05
1137,East Timor,2020,0,0,4.1873775192821986e-05
1138,East Timor,2021,0,0,4.1873775192821986e-05
1139,East Timor,2022,0,0,4.1873775192821986e-05
1140,East Timor,2023,0,0,4.1873775192821986e-05
1141,Australia,2017,0,0,0.00018680757893231744
1142,Australia,2018,0,0,0.00018680757893231744
1143,Australia,2019,0,0,0.00018680757893231744
1144,Australia,2020,0,0,0.00018680757893231744
1145,Australia,2021,0,0,0.00018680757893231744
1146,Australia,2022,0,0,0.00018680757893231744
1147,Australia,2023,0,0,0.00018680757893231744
1148,Papua New Guinea,2017,0,0,0.07824360125986193
1149,Papua New Guinea,2018,0,0,0.0701611335871704
