,country,year,d_sb,preds,preds_proba
117,Venezuela,2022,0,0,0.42857142857142855
118,Venezuela,2023,0,0,0.42857142857142855
119,Guyana,2017,0,0,0.012987012987012988
120,Guyana,2018,0,0,0.021645021645021644
121,Guyana,2019,0,0,0.04329004329004329
122,Guyana,2020,0,0,0.025974025974025976
123,Guyana,2021,0,0,0.0735930735930736
124,Guyana,2022,0,0,0.04329004329004329
125,Guyana,2023,0,0,0.07792207792207792
126,Suriname,2017,0,0,0.021645021645021644
127,Suriname,2018,0,0,0.030303030303030304
128,Suriname,2019,0,0,0.14285714285714285
129,Suriname,2020,0,0,0.04329004329004329
130,Suriname,2021,0,0,0.047619047619047616
131,Suriname,2022,0,0,0.047619047619047616
132,Suriname,2023,0,0,0.11255411255411256
133,Ecuador,2017,0,0,0.1038961038961039
134,Ecuador,2018,0,0,0.10822510822510822
135,Ecuador,2019,1,0,0.11255411255411256
136,Ecuador,2020,0,0,0.15151515151515152
137,Ecuador,2021,0,0,0.15151515151515152
138,Ecuador,2022,0,0,0.12554112554112554
139,Ecuador,2023,0,0,0.16017316017316016
140,Peru,2017,1,1,0.6147186147186147
141,Peru,2018,0,1,0.6190476190476191
142,Peru,2019,0,0,0.4199134199134199
143,Peru,2020,1,1,0.5021645021645021
144,Peru,2021,1,0,0.33766233766233766
145,Peru,2022,1,0,0.2727272727272727
146,Peru,2023,1,0,0.1645021645021645
147,Brazil,2017,0,0,0.09956709956709957
148,Brazil,2018,0,0,0.11688311688311688
149,Brazil,2019,0,0,0.39826839826839827
150,Brazil,2020,0,0,0.3463203463203463
151,Brazil,2021,0,0,0.341991341991342
152,Brazil,2022,0,0,0.3463203463203463
153,Brazil,2023,0,0,0.12987012987012986
154,Bolivia,2017,0,0,0.05194805194805195
155,Bolivia,2018,0,0,0.047619047619047616
156,Bolivia,2019,0,0,0.12987012987012986
157,Bolivia,2020,0,0,0.1471861471861472
158,Bolivia,2021,0,0,0.0735930735930736
159,Bolivia,2022,0,0,0.09090909090909091
160,Bolivia,2023,0,0,0.08658008658008658
161,Paraguay,2017,0,0,0.03463203463203463
162,Paraguay,2018,0,0,0.03896103896103896
163,Paraguay,2019,0,0,0.03896103896103896
164,Paraguay,2020,0,0,0.05627705627705628
165,Paraguay,2021,0,0,0.047619047619047616
166,Paraguay,2022,0,0,0.05194805194805195
167,Paraguay,2023,0,0,0.07792207792207792
168,Chile,2017,0,0,0.017316017316017316
169,Chile,2018,0,0,0.021645021645021644
170,Chile,2019,0,0,0.030303030303030304
171,Chile,2020,0,0,0.06060606060606061
172,Chile,2021,0,0,0.030303030303030304
173,Chile,2022,0,0,0.012987012987012988
174,Chile,2023,0,0,0.030303030303030304
175,Argentina,2017,0,0,0.030303030303030304
176,Argentina,2018,0,0,0.004329004329004329
177,Argentina,2019,0,0,0.021645021645021644
178,Argentina,2020,0,0,0.008658008658008658
179,Argentina,2021,0,0,0.11255411255411256
180,Argentina,2022,0,0,0.04329004329004329
181,Argentina,2023,0,0,0.017316017316017316
182,Uruguay,2017,0,0,0.0
183,Uruguay,2018,0,0,0.021645021645021644
184,Uruguay,2019,0,0,0.030303030303030304
185,Uruguay,2020,0,0,0.017316017316017316
186,Uruguay,2021,0,0,0.03896103896103896
187,Uruguay,2022,0,0,0.025974025974025976
188,Uruguay,2023,0,0,0.025974025974025976
189,United Kingdom,2017,0,0,0.07792207792207792
190,United Kingdom,2018,0,0,0.17316017316017315
191,United Kingdom,2019,1,0,0.06060606060606061
192,United Kingdom,2020,0,0,0.12987012987012986
193,United Kingdom,2021,0,0,0.12121212121212122
194,United Kingdom,2022,0,0,0.13852813852813853
195,United Kingdom,2023,0,0,0.14285714285714285
196,Ireland,2017,0,0,0.05627705627705628
197,Ireland,2018,0,0,0.06060606060606061
198,Ireland,2019,0,0,0.06493506493506493
199,Ireland,2020,0,0,0.06926406926406926
200,Ireland,2021,0,0,0.07792207792207792
201,Ireland,2022,0,0,0.06060606060606061
202,Ireland,2023,0,0,0.06926406926406926
203,Netherlands,2017,0,0,0.07792207792207792
204,Netherlands,2018,0,0,0.09523809523809523
205,Netherlands,2019,0,0,0.008658008658008658
206,Netherlands,2020,0,0,0.021645021645021644
207,Netherlands,2021,0,0,0.03463203463203463
208,Netherlands,2022,0,0,0.04329004329004329
209,Netherlands,2023,0,0,0.030303030303030304
210,Belgium,2017,0,0,0.4069264069264069
211,Belgium,2018,1,0,0.39826839826839827
212,Belgium,2019,0,0,0.329004329004329
213,Belgium,2020,0,0,0.22510822510822512
