,country,year,d_ns,preds,preds_proba
116,Venezuela,2021,1,0,0.350861141071318
117,Venezuela,2022,1,0,0.2350287802168333
118,Venezuela,2023,0,0,0.22937114507910963
119,Guyana,2017,0,0,0.006294774546986937
120,Guyana,2018,0,0,0.005715339233038347
121,Guyana,2019,0,0,0.041794046661303305
122,Guyana,2020,0,0,0.0021017699115044247
123,Guyana,2021,0,0,0.005609987357774968
124,Guyana,2022,0,0,0.0074826169405815416
125,Guyana,2023,0,0,0.007256110408765275
126,Suriname,2017,0,0,0.0082200800674252
127,Suriname,2018,0,0,0.004535398230088496
128,Suriname,2019,0,0,0.0068584070796460185
129,Suriname,2020,0,0,0.01808987472704287
130,Suriname,2021,0,0,0.013681856491591005
131,Suriname,2022,0,0,0.020540263571237026
132,Suriname,2023,0,0,0.019185534229782013
133,Ecuador,2017,0,0,0.015052388614335518
134,Ecuador,2018,0,0,0.02027496839443742
135,Ecuador,2019,0,0,0.11070551867012042
136,Ecuador,2020,0,0,0.09673410414560858
137,Ecuador,2021,1,0,0.1087863586757392
138,Ecuador,2022,1,0,0.1215110172521677
139,Ecuador,2023,1,0,0.1368177667956429
140,Peru,2017,0,0,0.07048801125128558
141,Peru,2018,0,0,0.12001336912841341
142,Peru,2019,0,0,0.06237948383966084
143,Peru,2020,0,0,0.12234635448131023
144,Peru,2021,0,0,0.0879124808328348
145,Peru,2022,0,0,0.07941367261057526
146,Peru,2023,0,0,0.07196210254838575
147,Brazil,2017,1,1,0.6301116349235816
148,Brazil,2018,1,1,0.5316876707363432
149,Brazil,2019,1,0,0.17912841214832367
150,Brazil,2020,1,0,0.20824665747232116
151,Brazil,2021,1,0,0.19672293046186853
152,Brazil,2022,1,0,0.19657719370108753
153,Brazil,2023,1,0,0.3009003993793818
154,Bolivia,2017,0,0,0.022907568095621195
155,Bolivia,2018,0,0,0.021377332107420606
156,Bolivia,2019,0,0,0.02302305609827734
157,Bolivia,2020,0,0,0.010366145653756273
158,Bolivia,2021,1,0,0.01905991009973311
159,Bolivia,2022,0,0,0.005726113856644829
160,Bolivia,2023,1,0,0.016171512852928782
161,Paraguay,2017,0,0,0.10544773059088522
162,Paraguay,2018,0,0,0.14192185027362028
163,Paraguay,2019,0,0,0.11368965965204908
164,Paraguay,2020,0,0,0.11165798004846676
165,Paraguay,2021,0,0,0.06069595043599466
166,Paraguay,2022,0,0,0.10742400114634626
167,Paraguay,2023,0,0,0.097276749184935
168,Chile,2017,0,0,0.0
169,Chile,2018,0,0,0.0
170,Chile,2019,0,0,0.028585475488130355
171,Chile,2020,0,0,0.02226875263379688
172,Chile,2021,0,0,0.0007111251580278128
173,Chile,2022,0,0,0.00165929203539823
174,Chile,2023,0,0,0.0007111251580278128
175,Argentina,2017,0,0,0.007217920353982301
176,Argentina,2018,0,0,0.026484264260812934
177,Argentina,2019,0,0,0.010227033291192586
178,Argentina,2020,0,0,0.022166034555415083
179,Argentina,2021,0,0,0.03366249041027802
180,Argentina,2022,0,0,0.06399032997484325
181,Argentina,2023,0,0,0.06076672221583726
182,Uruguay,2017,0,0,0.0
183,Uruguay,2018,0,0,0.0
184,Uruguay,2019,0,0,0.0005530973451327434
185,Uruguay,2020,0,0,0.0
186,Uruguay,2021,0,0,0.0
187,Uruguay,2022,0,0,0.0
188,Uruguay,2023,0,0,0.0
189,United Kingdom,2017,0,0,0.0
190,United Kingdom,2018,0,0,0.016691248770894788
191,United Kingdom,2019,0,0,0.00044247787610619474
192,United Kingdom,2020,0,0,0.0
193,United Kingdom,2021,0,0,0.004424778761061947
194,United Kingdom,2022,0,0,0.0
195,United Kingdom,2023,0,0,0.0
196,Ireland,2017,0,0,0.028609179660064616
197,Ireland,2018,0,0,0.03755233827136482
198,Ireland,2019,0,0,0.03328558732319794
199,Ireland,2020,0,0,0.04523480452683993
200,Ireland,2021,0,0,0.029222894239487165
201,Ireland,2022,0,0,0.04600159857350123
202,Ireland,2023,0,0,0.04600159857350123
203,Netherlands,2017,0,0,0.0014380530973451327
204,Netherlands,2018,0,0,0.002710176991150443
205,Netherlands,2019,0,0,0.0028761061946902654
206,Netherlands,2020,0,0,0.004788242730720606
207,Netherlands,2021,0,0,0.0
208,Netherlands,2022,0,0,0.0
209,Netherlands,2023,0,0,0.0005530973451327434
210,Belgium,2017,0,0,0.0
211,Belgium,2018,0,0,0.0014749262536873156
212,Belgium,2019,0,0,0.0030841761483354404
213,Belgium,2020,0,0,0.0011061946902654867
214,Belgium,2021,0,0,0.0011061946902654867
215,Belgium,2022,0,0,0.0011061946902654867
216,Belgium,2023,0,0,0.0018436578171091443
