,country,year,d_ns,preds,preds_proba
594,Ghana,2023,1,0,0.19505989172192123
595,Togo,2017,0,0,0.03196648747024016
596,Togo,2018,0,0,0.03215085325195107
597,Togo,2019,0,0,0.04210660546434045
598,Togo,2020,0,0,0.04569335794489824
599,Togo,2021,0,0,0.04120836923458358
600,Togo,2022,0,0,0.053292229327293224
601,Togo,2023,0,0,0.10077607537308618
602,Cameroon,2017,1,0,0.47348898098980846
603,Cameroon,2018,1,0,0.4194284765974457
604,Cameroon,2019,1,0,0.3618165745838506
605,Cameroon,2020,1,0,0.36032964992214717
606,Cameroon,2021,1,0,0.37046427191733466
607,Cameroon,2022,1,0,0.3627493104431862
608,Cameroon,2023,1,0,0.3530437689345474
609,Nigeria,2017,1,1,0.8771763941564829
610,Nigeria,2018,1,1,0.8561586950414386
611,Nigeria,2019,1,1,0.8254617923865715
612,Nigeria,2020,1,1,0.8009411434190196
613,Nigeria,2021,1,1,0.7807135833684508
614,Nigeria,2022,1,1,0.7563465725523248
615,Nigeria,2023,1,1,0.7374016715830876
616,Gabon,2017,0,0,0.008280406426907078
617,Gabon,2018,0,0,0.006989845954930676
618,Gabon,2019,0,0,0.01363443822196162
619,Gabon,2020,0,0,0.02027160636355454
620,Gabon,2021,0,0,0.05923642223566416
621,Gabon,2022,0,0,0.05038016050329623
622,Gabon,2023,0,0,0.07950995401362072
623,Central African Republic,2017,1,1,0.7539498173900835
624,Central African Republic,2018,1,1,0.7310884604579297
625,Central African Republic,2019,1,1,0.7176912136536033
626,Central African Republic,2020,1,1,0.683804782975137
627,Central African Republic,2021,0,1,0.6748077328276445
628,Central African Republic,2022,0,1,0.6725953434471135
629,Central African Republic,2023,1,1,0.6512826590813319
630,Chad,2017,1,1,0.7581129723275739
631,Chad,2018,0,1,0.6190959053237812
632,Chad,2019,1,1,0.5891979381747849
633,Chad,2020,1,1,0.5435542382169258
634,Chad,2021,1,1,0.5036519056024642
635,Chad,2022,1,0,0.4700936833448482
636,Chad,2023,1,0,0.42380759865997514
637,Congo,2017,0,0,0.030433684806967905
638,Congo,2018,0,0,0.035227195131451686
639,Congo,2019,0,0,0.08097097937081113
640,Congo,2020,0,0,0.09132563209272049
641,Congo,2021,0,0,0.10050704802192405
642,Congo,2022,0,0,0.14058816896587686
643,Congo,2023,0,0,0.17294900891815293
644,DR Congo (Zaire),2017,1,1,0.8789751825150057
645,DR Congo (Zaire),2018,1,1,0.8596773527636361
646,DR Congo (Zaire),2019,1,1,0.8552279918983461
647,DR Congo (Zaire),2020,1,1,0.8140942301340534
648,DR Congo (Zaire),2021,1,1,0.7346808644928117
649,DR Congo (Zaire),2022,1,1,0.7153487953819814
650,DR Congo (Zaire),2023,1,1,0.7209842427762785
651,Uganda,2017,0,1,0.6823948237111955
652,Uganda,2018,0,1,0.695798216041579
653,Uganda,2019,0,1,0.6903918140643804
654,Uganda,2020,0,1,0.7120626948060578
655,Uganda,2021,0,1,0.7541550788232204
656,Uganda,2022,0,1,0.7430667939517498
657,Uganda,2023,0,1,0.7576448596913198
658,Kenya,2017,1,1,0.8881373788453434
659,Kenya,2018,1,1,0.8187394648124736
660,Kenya,2019,1,1,0.8144068689422672
661,Kenya,2020,1,1,0.7922461019806153
662,Kenya,2021,1,1,0.7905868099452171
663,Kenya,2022,1,1,0.7773388116308468
664,Kenya,2023,0,1,0.7959386852085965
665,Tanzania,2017,0,0,0.08108223000645506
666,Tanzania,2018,0,0,0.091675815820484
667,Tanzania,2019,0,0,0.08712461480910601
668,Tanzania,2020,0,0,0.09736226824901466
669,Tanzania,2021,0,0,0.11342908216125037
670,Tanzania,2022,0,0,0.1342255423382415
671,Tanzania,2023,0,0,0.1908665054129756
672,Burundi,2017,0,0,0.0826201623149827
673,Burundi,2018,0,0,0.08838460120263215
674,Burundi,2019,0,0,0.102064542205582
675,Burundi,2020,0,0,0.12694643576882103
676,Burundi,2021,0,0,0.1075965539273002
677,Burundi,2022,0,0,0.10504037619026733
678,Burundi,2023,0,0,0.155719097665449
679,Rwanda,2017,0,0,0.010379070427506012
680,Rwanda,2018,0,0,0.018564911135470614
681,Rwanda,2019,0,0,0.028771702868811016
682,Rwanda,2020,0,0,0.035408871010403936
683,Rwanda,2021,0,0,0.035851348886510134
684,Rwanda,2022,0,0,0.03903824311322736
685,Rwanda,2023,0,0,0.07740089564929357
686,Somalia,2017,1,1,0.7496963029595773
687,Somalia,2018,1,1,0.6764398764951862
688,Somalia,2019,1,1,0.6591832393270446
689,Somalia,2020,1,1,0.5743086700302993
690,Somalia,2021,1,0,0.447869254443521
691,Somalia,2022,1,0,0.4122305879982343
692,Somalia,2023,1,0,0.3490332034464492
693,Djibouti,2017,0,0,0.04879430350880529
694,Djibouti,2018,1,0,0.04049439126794023
695,Djibouti,2019,0,0,0.03951430713605215
696,Djibouti,2020,0,0,0.04172669651658312
697,Djibouti,2021,1,0,0.04278052696115556
698,Djibouti,2022,0,0,0.0381713824183827
699,Djibouti,2023,0,0,0.06317970861497609
700,Ethiopia,2017,1,1,0.5507372884032177
701,Ethiopia,2018,1,1,0.579798603194621
702,Ethiopia,2019,1,1,0.5698165130134156
703,Ethiopia,2020,1,1,0.5486206734547443
704,Ethiopia,2021,1,1,0.5763614982641532
705,Ethiopia,2022,1,1,0.5502614490999447
706,Ethiopia,2023,1,1,0.5642521781349215
707,Eritrea,2017,0,0,0.04744449284372264
708,Eritrea,2018,0,0,0.07783744382458892
709,Eritrea,2019,0,0,0.0925950408304813
710,Eritrea,2020,0,0,0.08038579697184968
711,Eritrea,2021,0,0,0.08790177533959798
712,Eritrea,2022,0,0,0.0900035452511024
713,Eritrea,2023,0,0,0.11236096904657929
714,Angola,2017,0,0,0.03643353338605472
715,Angola,2018,0,0,0.04910736398023929
716,Angola,2019,0,0,0.06598707555021634
717,Angola,2020,0,0,0.09293959697176431
718,Angola,2021,0,0,0.12341842472179596
719,Angola,2022,0,0,0.16171383138003448
720,Angola,2023,0,0,0.2528989324343307
721,Mozambique,2017,0,0,0.052481075176393555
722,Mozambique,2018,0,0,0.07534537759736717
723,Mozambique,2019,0,0,0.08685223589864151
724,Mozambique,2020,0,0,0.09227258988094238
725,Mozambique,2021,0,0,0.10499382881899545
726,Mozambique,2022,1,0,0.11089353383374473
727,Mozambique,2023,1,0,0.15427216847344136
728,Zambia,2017,0,0,0.0639700138957032
729,Zambia,2018,0,0,0.08806468087288068
730,Zambia,2019,0,0,0.11724978411771843
731,Zambia,2020,0,0,0.12699203645674617
732,Zambia,2021,0,0,0.14426867136492014
733,Zambia,2022,0,0,0.15344673060093428
734,Zambia,2023,0,0,0.1851119860388325
735,Zimbabwe,2017,0,0,0.01778707604830401
736,Zimbabwe,2018,0,0,0.018524539175147663
737,Zimbabwe,2019,0,0,0.019199601575873783
738,Zimbabwe,2020,0,0,0.01977109983848483
739,Zimbabwe,2021,0,0,0.04161486570879937
740,Zimbabwe,2022,0,0,0.035684991747951963
741,Zimbabwe,2023,0,0,0.07662535669274168
742,Malawi,2017,0,0,0.02641047127615124
743,Malawi,2018,0,0,0.04365657325676651
744,Malawi,2019,0,0,0.06240010848260261
745,Malawi,2020,0,0,0.07574292348470964
746,Malawi,2021,0,0,0.09195801896532597
747,Malawi,2022,0,0,0.09554525031804403
748,Malawi,2023,0,0,0.15995186613199536
749,South Africa,2017,0,0,0.4884964531535328
750,South Africa,2018,1,0,0.48621031746031745
751,South Africa,2019,1,0,0.4457920705155219
752,South Africa,2020,1,0,0.44219693777215907
753,South Africa,2021,1,0,0.4089636887203259
754,South Africa,2022,1,0,0.388894156482652
755,South Africa,2023,1,0,0.39793334738024994
756,Namibia,2017,0,0,0.034576485461441216
757,Namibia,2018,0,0,0.03509270965023178
758,Namibia,2019,0,0,0.03767383059418457
759,Namibia,2020,0,0,0.0449220396123051
760,Namibia,2021,0,0,0.06449115044247787
761,Namibia,2022,0,0,0.07402549515381374
762,Namibia,2023,0,0,0.1157290349768226
763,Lesotho,2017,0,0,0.010463548294669629
764,Lesotho,2018,0,0,0.014630214961336294
765,Lesotho,2019,0,0,0.03149968398788497
766,Lesotho,2020,0,0,0.033527707586705036
767,Lesotho,2021,0,0,0.035183352826421065
768,Lesotho,2022,0,0,0.03991540789033454
769,Lesotho,2023,0,0,0.07732287009067944
770,Botswana,2017,0,0,0.038583181350300165
771,Botswana,2018,0,0,0.028321908699646983
772,Botswana,2019,0,0,0.021776923448909517
773,Botswana,2020,0,0,0.01845833937811306
774,Botswana,2021,0,0,0.017905242032980315
775,Botswana,2022,0,0,0.011959445572803326
776,Botswana,2023,0,0,0.04732080250495672
777,eSwatini,2017,0,0,0.005702395975656665
778,eSwatini,2018,0,0,0.008799741108400028
779,eSwatini,2019,0,0,0.02189968442084295
780,eSwatini,2020,0,0,0.03141295875712614
781,eSwatini,2021,0,0,0.03569024489281935
782,eSwatini,2022,0,0,0.03864009740019398
783,eSwatini,2023,0,0,0.06927550157762993
784,Madagascar,2017,0,0,0.07594046060345028
785,Madagascar,2018,0,0,0.12548285767244038
786,Madagascar,2019,0,0,0.1596986227026412
787,Madagascar,2020,0,0,0.20101703932454912
788,Madagascar,2021,0,0,0.23209016973396274
789,Madagascar,2022,0,0,0.23657021267217046
790,Madagascar,2023,0,0,0.2903641429609789
791,Comoros,2017,0,0,0.029372055160187992
792,Comoros,2018,0,0,0.027307158405025747
793,Comoros,2019,0,0,0.0978328973054552
794,Comoros,2020,0,0,0.1037958134453625
795,Comoros,2021,0,0,0.11170328208291962
796,Comoros,2022,0,0,0.1072299462815299
797,Comoros,2023,0,0,0.14896098462032814
798,Mauritius,2017,0,0,0.00752212389380531
799,Mauritius,2018,0,0,0.009734513274336285
800,Mauritius,2019,0,0,0.00752212389380531
801,Mauritius,2020,0,0,0.011946902654867258
802,Mauritius,2021,0,0,0.008075221238938052
803,Mauritius,2022,0,0,0.008075221238938052
804,Mauritius,2023,0,0,0.03382321955330805
805,Morocco,2017,0,0,0.01675462101548739
806,Morocco,2018,0,0,0.026765682962390045
807,Morocco,2019,0,0,0.037774953927413216
808,Morocco,2020,0,0,0.046364230345945244
809,Morocco,2021,0,0,0.04830007105390984
810,Morocco,2022,0,0,0.05665012593488672
811,Morocco,2023,0,0,0.08404153308208663
812,Algeria,2017,0,0,0.12643310475168887
813,Algeria,2018,0,0,0.16637607107739852
814,Algeria,2019,0,0,0.21098556679308889
815,Algeria,2020,0,0,0.2202512642225031
816,Algeria,2021,0,0,0.2194172285433347
817,Algeria,2022,0,0,0.21557627475769064
818,Algeria,2023,0,0,0.2472964075010535
819,Tunisia,2017,0,0,0.024651776435072506
820,Tunisia,2018,0,0,0.03444950083456681
821,Tunisia,2019,0,0,0.04740778149196251
822,Tunisia,2020,0,0,0.04630158680169702
823,Tunisia,2021,0,0,0.03966441866010411
824,Tunisia,2022,0,0,0.0058997050147492625
825,Tunisia,2023,0,0,0.02064896755162242
826,Libya,2017,1,1,0.6640065318162662
827,Libya,2018,1,1,0.618733719953504
828,Libya,2019,1,1,0.5548167372312114
829,Libya,2020,1,1,0.520893433396403
830,Libya,2021,1,0,0.497478979119117
831,Libya,2022,1,0,0.4957332490518332
832,Libya,2023,0,0,0.49089364728192164
833,Sudan,2017,1,1,0.841067916842253
834,Sudan,2018,1,1,0.834799480264082
835,Sudan,2019,1,1,0.8488481528304536
836,Sudan,2020,1,1,0.8481721449641804
837,Sudan,2021,1,1,0.8484302570585757
838,Sudan,2022,1,1,0.8335683265439903
839,Sudan,2023,1,1,0.8202038558786348
840,South Sudan,2017,1,1,0.6452600435454418
841,South Sudan,2018,1,1,0.5654937491220676
842,South Sudan,2019,1,1,0.5642953715409468
843,South Sudan,2020,1,1,0.5813413049585616
844,South Sudan,2021,1,1,0.569123999157185
845,South Sudan,2022,1,1,0.5262457859249895
846,South Sudan,2023,1,1,0.5226401179941004
847,Iran,2017,0,0,0.05385412277005197
848,Iran,2018,0,0,0.08549129091164488
849,Iran,2019,0,0,0.09913435875825256
850,Iran,2020,0,0,0.10696990448096644
851,Iran,2021,0,0,0.09701415226857706
852,Iran,2022,0,0,0.10689615816828207
853,Iran,2023,0,0,0.18938843236409605
854,Turkey,2017,0,0,0.10749307231608117
855,Turkey,2018,1,0,0.1048040455120101
856,Turkey,2019,1,0,0.14443742098609358
857,Turkey,2020,0,0,0.17786557100716394
858,Turkey,2021,1,0,0.16949536451748842
859,Turkey,2022,1,0,0.1428255372945639
860,Turkey,2023,0,0,0.16953750526759373
861,Iraq,2017,0,0,0.4117620531919168
862,Iraq,2018,0,0,0.364065732650801
863,Iraq,2019,0,0,0.26844683973943134
864,Iraq,2020,0,0,0.2594319383019635
865,Iraq,2021,0,0,0.2552336660727178
866,Iraq,2022,0,0,0.24006299603479114
867,Iraq,2023,0,0,0.2481019485953598
868,Egypt,2017,0,1,0.5727235215620169
869,Egypt,2018,0,1,0.5403752282623964
870,Egypt,2019,0,1,0.5348293299620733
871,Egypt,2020,0,1,0.5254187737041719
872,Egypt,2021,0,1,0.5504187737041719
873,Egypt,2022,0,1,0.5711783607248208
874,Egypt,2023,0,1,0.5600953434471134
875,Syria,2017,1,0,0.4649464312642665
876,Syria,2018,1,0,0.3809449574415696
877,Syria,2019,1,0,0.3201753201985294
878,Syria,2020,1,0,0.28323740255413665
879,Syria,2021,1,0,0.27354306225795916
880,Syria,2022,1,0,0.2531820564987233
881,Syria,2023,1,0,0.28374740624452705
882,Lebanon,2017,1,1,0.7212705436156763
883,Lebanon,2018,0,1,0.5866124104509062
884,Lebanon,2019,0,1,0.5319637589549094
885,Lebanon,2020,0,1,0.5174234443039752
886,Lebanon,2021,0,1,0.51139731703891
887,Lebanon,2022,0,1,0.5303097345132743
888,Lebanon,2023,0,1,0.5206357985672145
889,Jordan,2017,0,0,0.4092176361509754
890,Jordan,2018,0,0,0.37470436181469224
891,Jordan,2019,0,0,0.3449161190839716
892,Jordan,2020,0,0,0.3294344360162943
893,Jordan,2021,0,0,0.34650670740272504
894,Jordan,2022,0,0,0.3318505056890012
895,Jordan,2023,0,0,0.3504240412979351
896,Israel,2017,0,0,0.040946921809753664
897,Israel,2018,0,0,0.04109441443512241
898,Israel,2019,0,0,0.06370292686664368
899,Israel,2020,0,0,0.06457207983756656
900,Israel,2021,0,0,0.13724907098800904
901,Israel,2022,0,0,0.15196146036854002
902,Israel,2023,0,0,0.15786116538328931
903,Saudi Arabia,2017,0,0,0.029895350470571715
904,Saudi Arabia,2018,0,0,0.03561068970361006
905,Saudi Arabia,2019,0,0,0.03561068970361006
906,Saudi Arabia,2020,0,0,0.029658308751229108
907,Saudi Arabia,2021,0,0,0.029895350470571715
908,Saudi Arabia,2022,0,0,0.02781465093411996
909,Saudi Arabia,2023,0,0,0.07798848152830454
910,Yemen (North Yemen),2017,1,1,0.655701370629672
911,Yemen (North Yemen),2018,1,1,0.6277569143956333
912,Yemen (North Yemen),2019,1,1,0.569143823744204
913,Yemen (North Yemen),2020,1,1,0.5222957603032201
914,Yemen (North Yemen),2021,1,0,0.48551052629811364
915,Yemen (North Yemen),2022,1,0,0.4572931521761613
916,Yemen (North Yemen),2023,1,0,0.44851734096672174
917,Kuwait,2017,0,0,0.0688342815002107
918,Kuwait,2018,0,0,0.06369837758112094
919,Kuwait,2019,0,0,0.07314844079224611
920,Kuwait,2020,0,0,0.06788084702907712
921,Kuwait,2021,0,0,0.06794932574799832
922,Kuwait,2022,0,0,0.060980299199325745
923,Kuwait,2023,0,0,0.07458649388959124
924,Bahrain,2017,0,0,0.001290560471976401
925,Bahrain,2018,0,0,0.001290560471976401
926,Bahrain,2019,0,0,0.001290560471976401
927,Bahrain,2020,0,0,0.0
928,Bahrain,2021,0,0,0.0
929,Bahrain,2022,0,0,0.0
930,Bahrain,2023,0,0,0.01456489675516224
931,Qatar,2017,0,0,0.0
932,Qatar,2018,0,0,0.0
933,Qatar,2019,0,0,0.0
934,Qatar,2020,0,0,0.0022123893805309734
935,Qatar,2021,0,0,0.0
936,Qatar,2022,0,0,0.001290560471976401
937,Qatar,2023,0,0,0.007927728613569322
938,United Arab Emirates,2017,0,0,0.0
939,United Arab Emirates,2018,0,0,0.0
940,United Arab Emirates,2019,0,0,0.0
941,United Arab Emirates,2020,0,0,0.0
942,United Arab Emirates,2021,0,0,0.0
943,United Arab Emirates,2022,0,0,0.0
944,United Arab Emirates,2023,0,0,0.01327433628318584
945,Oman,2017,0,0,0.010877581120943952
946,Oman,2018,0,0,0.012594816687737043
947,Oman,2019,0,0,0.015360303413400757
948,Oman,2020,0,0,0.01504424778761062
949,Oman,2021,0,0,0.01504424778761062
950,Oman,2022,0,0,0.017256637168141593
951,Oman,2023,0,0,0.02610619469026549
952,Afghanistan,2017,1,1,0.823589216205321
953,Afghanistan,2018,1,1,0.8061666498336395
954,Afghanistan,2019,1,1,0.7545530102775219
955,Afghanistan,2020,0,1,0.7151250709602021
956,Afghanistan,2021,1,1,0.6942364278923555
957,Afghanistan,2022,0,1,0.691913419042798
958,Afghanistan,2023,0,1,0.6939888509854865
959,Turkmenistan,2017,0,0,0.013976763985930661
960,Turkmenistan,2018,0,0,0.03577283413683041
961,Turkmenistan,2019,0,0,0.03293417205184489
962,Turkmenistan,2020,0,0,0.030420093210332413
963,Turkmenistan,2021,0,0,0.0428111887718334
964,Turkmenistan,2022,0,0,0.040467370319191676
965,Turkmenistan,2023,0,0,0.0546635355109321
966,Tajikistan,2017,0,0,0.01858545675848775
967,Tajikistan,2018,0,0,0.0283155952515631
968,Tajikistan,2019,0,0,0.06064106231154342
969,Tajikistan,2020,0,0,0.0797660520768247
970,Tajikistan,2021,0,0,0.09299098624306172
971,Tajikistan,2022,0,0,0.09294933574019523
972,Tajikistan,2023,0,0,0.14279683629303178
973,Kyrgyzstan,2017,0,0,0.053241004690946545
974,Kyrgyzstan,2018,0,0,0.08114790604917535
975,Kyrgyzstan,2019,0,0,0.07346493448724731
976,Kyrgyzstan,2020,0,0,0.07653985240937289
977,Kyrgyzstan,2021,0,0,0.06577289075745549
978,Kyrgyzstan,2022,0,0,0.08714256091031147
979,Kyrgyzstan,2023,0,0,0.15463097220403246
980,Uzbekistan,2017,0,0,0.03917225949171891
981,Uzbekistan,2018,0,0,0.0323808650681237
982,Uzbekistan,2019,0,0,0.03738507914313423
983,Uzbekistan,2020,0,0,0.04801508335720925
984,Uzbekistan,2021,0,0,0.0631440516111775
985,Uzbekistan,2022,0,0,0.07291543804185599
986,Uzbekistan,2023,0,0,0.12132462472537893
987,Kazakhstan,2017,0,0,0.048050990307627474
988,Kazakhstan,2018,0,0,0.07945638432364097
989,Kazakhstan,2019,0,0,0.0914401601348504
990,Kazakhstan,2020,0,0,0.08804782975136959
991,Kazakhstan,2021,0,0,0.08638853771597134
992,Kazakhstan,2022,0,0,0.1039928360724821
993,Kazakhstan,2023,0,0,0.1336757269279393
994,China,2017,0,0,0.03574062368310156
995,China,2018,0,0,0.03826906868942267
996,China,2019,0,0,0.04306257901390644
997,China,2020,0,0,0.07016961651917403
998,China,2021,0,0,0.08784239359460598
999,China,2022,0,0,0.07920353982300883
1000,China,2023,0,0,0.11921091445427728
1001,Mongolia,2017,0,0,0.09445585756426465
1002,Mongolia,2018,0,0,0.10753792667509482
1003,Mongolia,2019,0,0,0.12689633375474085
1004,Mongolia,2020,0,0,0.14098714707121787
1005,Mongolia,2021,0,0,0.13474943812333193
1006,Mongolia,2022,0,0,0.1371418036241045
1007,Mongolia,2023,0,0,0.1626597836774828
1008,South Korea,2017,0,0,0.0011061946902654867
1009,South Korea,2018,0,0,0.0042035398230088495
1010,South Korea,2019,0,0,0.00700589970501475
1011,South Korea,2020,0,0,0.009323640960809104
1012,South Korea,2021,0,0,0.010208596713021491
1013,South Korea,2022,0,0,0.005415086388537716
1014,South Korea,2023,0,0,0.028866413822166034
1015,Japan,2017,0,0,0.008259587020648967
1016,Japan,2018,0,0,0.012315634218289085
1017,Japan,2019,0,0,0.015265486725663718
1018,Japan,2020,0,0,0.022455752212389383
1019,Japan,2021,0,0,0.02688053097345133
1020,Japan,2022,0,0,0.02814475347661188
1021,Japan,2023,0,0,0.05395596291613991
1022,India,2017,1,0,0.18966761483354405
1023,India,2018,1,0,0.1945348714707122
1024,India,2019,0,0,0.21417772861356937
1025,India,2020,1,0,0.3419326801517067
1026,India,2021,0,0,0.34391856300042134
1027,India,2022,1,0,0.33578803202697
1028,India,2023,1,0,0.3494574378423936
1029,Bhutan,2017,0,0,0.035576496551112294
1030,Bhutan,2018,0,0,0.033495797014660544
1031,Bhutan,2019,0,0,0.03191551888570985
1032,Bhutan,2020,0,0,0.033390445139397165
1033,Bhutan,2021,0,0,0.03220523654268414
1034,Bhutan,2022,0,0,0.04022514804710892
1035,Bhutan,2023,0,0,0.07418906132463737
1036,Pakistan,2017,1,0,0.44229877791824695
1037,Pakistan,2018,0,0,0.44288874841972187
1038,Pakistan,2019,0,0,0.46966480545020384
1039,Pakistan,2020,0,0,0.47899371400477603
1040,Pakistan,2021,1,1,0.5057267523528586
1041,Pakistan,2022,0,1,0.5062798496979913
1042,Pakistan,2023,1,1,0.5322806925129935
1043,Bangladesh,2017,0,0,0.4553193917685068
1044,Bangladesh,2018,1,0,0.49483775811209435
1045,Bangladesh,2019,0,0,0.491271597134429
1046,Bangladesh,2020,0,1,0.5466234723978087
1047,Bangladesh,2021,1,1,0.5690730790841412
1048,Bangladesh,2022,0,1,0.5476401179941004
1049,Bangladesh,2023,1,1,0.51777461722152
1050,Myanmar (Burma),2017,0,0,0.2421091445427729
1051,Myanmar (Burma),2018,0,0,0.24749262536873162
1052,Myanmar (Burma),2019,0,0,0.23963864306784666
1053,Myanmar (Burma),2020,0,0,0.2491203118415508
1054,Myanmar (Burma),2021,0,0,0.24126632954066585
1055,Myanmar (Burma),2022,1,0,0.23750526759376317
1056,Myanmar (Burma),2023,0,0,0.2801569742941425
1057,Sri Lanka,2017,0,0,0.06836634358758252
1058,Sri Lanka,2018,0,0,0.0676425525299444
1059,Sri Lanka,2019,0,0,0.07094006622568817
1060,Sri Lanka,2020,0,0,0.07094006622568817
1061,Sri Lanka,2021,0,0,0.07359493348232535
1062,Sri Lanka,2022,0,0,0.08616867979500972
1063,Sri Lanka,2023,0,0,0.11507723436728112
1064,Maldives,2017,0,0,0.0021017699115044247
1065,Maldives,2018,0,0,0.0021017699115044247
1066,Maldives,2019,0,0,0.004314159292035398
1067,Maldives,2020,0,0,0.0021017699115044247
1068,Maldives,2021,0,0,0.010213864306784661
1069,Maldives,2022,0,0,0.016060893383902233
1070,Maldives,2023,0,0,0.05156974294142435
1071,Nepal,2017,0,0,0.06542692487455902
1072,Nepal,2018,0,0,0.07868370251186763
1073,Nepal,2019,0,0,0.09363517099629609
1074,Nepal,2020,0,0,0.09414277548620147
1075,Nepal,2021,0,0,0.1351366180461795
1076,Nepal,2022,0,0,0.14539604301908815
1077,Nepal,2023,0,0,0.1965329086988456
1078,Thailand,2017,0,0,0.01671583087512291
1079,Thailand,2018,0,0,0.018928220255653883
1080,Thailand,2019,0,0,0.021140609636184856
1081,Thailand,2020,0,0,0.030506391347099312
1082,Thailand,2021,0,0,0.0313913470993117
1083,Thailand,2022,0,0,0.03102261553588987
1084,Thailand,2023,0,0,0.06310226155358899
1085,Cambodia (Kampuchea),2017,0,0,0.06073294729018036
1086,Cambodia (Kampuchea),2018,0,0,0.06575441520131785
1087,Cambodia (Kampuchea),2019,0,0,0.07250220281193734
1088,Cambodia (Kampuchea),2020,0,0,0.09124789296249473
1089,Cambodia (Kampuchea),2021,0,0,0.09154814580699537
1090,Cambodia (Kampuchea),2022,0,0,0.09284397387273495
1091,Cambodia (Kampuchea),2023,0,0,0.13596976401179944
1092,Laos,2017,0,0,0.03766759800535481
1093,Laos,2018,0,0,0.03353916069023236
1094,Laos,2019,0,0,0.03259274967744967
1095,Laos,2020,0,0,0.03827807587625601
1096,Laos,2021,0,0,0.03810789207775361
1097,Laos,2022,0,0,0.04717407939338786
1098,Laos,2023,0,0,0.09843343590565837
1099,Vietnam,2017,0,0,0.040297092288242735
1100,Vietnam,2018,0,0,0.04752949852507374
1101,Vietnam,2019,0,0,0.058075221238938046
1102,Vietnam,2020,0,0,0.06784660766961652
1103,Vietnam,2021,0,0,0.06714601769911503
1104,Vietnam,2022,0,0,0.06725663716814158
1105,Vietnam,2023,0,0,0.11980088495575222
1106,Malaysia,2017,0,0,0.03093926108306639
1107,Malaysia,2018,0,0,0.03880377857147768
1108,Malaysia,2019,0,0,0.04096875960814014
1109,Malaysia,2020,0,0,0.05029766816271241
1110,Malaysia,2021,0,0,0.06807843091028931
1111,Malaysia,2022,0,0,0.06935928501193987
1112,Malaysia,2023,0,0,0.10867133726647
1113,Singapore,2017,0,0,0.0
1114,Singapore,2018,0,0,0.0022123893805309734
1115,Singapore,2019,0,0,0.004424778761061947
1116,Singapore,2020,0,0,0.004424778761061947
1117,Singapore,2021,0,0,0.0007374631268436578
1118,Singapore,2022,0,0,0.0022123893805309734
1119,Singapore,2023,0,0,0.017699115044247787
1120,Philippines,2017,0,0,0.3848029919932576
1121,Philippines,2018,0,0,0.38575115887062794
1122,Philippines,2019,0,0,0.3971906166596432
1123,Philippines,2020,0,0,0.40578732968113507
1124,Philippines,2021,0,0,0.3872032588846749
1125,Philippines,2022,0,0,0.38504354544177555
1126,Philippines,2023,0,0,0.3609443039752775
1127,Indonesia,2017,0,0,0.0947763028515241
1128,Indonesia,2018,0,0,0.10731317600786631
1129,Indonesia,2019,0,0,0.11389503441494596
1130,Indonesia,2020,0,0,0.11131391347099316
1131,Indonesia,2021,0,0,0.1129890082876809
1132,Indonesia,2022,0,0,0.1143225874420565
1133,Indonesia,2023,0,0,0.1604087652760219
1134,East Timor,2017,0,0,0.02767912832472855
1135,East Timor,2018,0,0,0.041088985429275915
1136,East Timor,2019,0,0,0.04736578818577676
1137,East Timor,2020,0,0,0.04788684701541845
1138,East Timor,2021,0,0,0.04778149514015506
1139,East Timor,2022,0,0,0.04556910575962409
1140,East Timor,2023,0,0,0.09223362168588929
1141,Australia,2017,0,0,0.00752212389380531
1142,Australia,2018,0,0,0.021533923303834808
1143,Australia,2019,0,0,0.021533923303834808
1144,Australia,2020,0,0,0.04198798988621998
1145,Australia,2021,0,0,0.0434629161399073
1146,Australia,2022,0,0,0.04420037926675095
1147,Australia,2023,0,0,0.07340391908975978
1148,Papua New Guinea,2017,0,0,0.08595019568281062
1149,Papua New Guinea,2018,0,0,0.14864773044892954
1150,Papua New Guinea,2019,1,0,0.16195591749859342
1151,Papua New Guinea,2020,0,0,0.1635045900649651
1152,Papua New Guinea,2021,1,0,0.16638213287613624
1153,Papua New Guinea,2022,1,0,0.14970873032579127
1154,Papua New Guinea,2023,0,0,0.18066572042271503
1155,New Zealand,2017,0,0,0.01629793510324484
1156,New Zealand,2018,0,0,0.01519174041297935
1157,New Zealand,2019,0,0,0.01685103244837758
1158,New Zealand,2020,0,0,0.03059945217024863
1159,New Zealand,2021,0,0,0.026174673409186684
1160,New Zealand,2022,0,0,0.028387062789717657
1161,New Zealand,2023,0,0,0.04166139907290349
1162,Solomon Islands,2017,0,0,0.014264811317940237
1163,Solomon Islands,2018,0,0,0.014080445536229324
1164,Solomon Islands,2019,0,0,0.017761056960203584
1165,Solomon Islands,2020,0,0,0.023605159596341616
1166,Solomon Islands,2021,0,0,0.017625969091754092
1167,Solomon Islands,2022,0,0,0.012049323971368944
1168,Solomon Islands,2023,0,0,0.07337829735786446
1169,Fiji,2017,0,0,0.003476049507133184
1170,Fiji,2018,0,0,0.006794633577929645
1171,Fiji,2019,0,0,0.011219412338991592
1172,Fiji,2020,0,0,0.011219412338991592
1173,Fiji,2021,0,0,0.00826955983161696
1174,Fiji,2022,0,0,0.00546719994961106
